VX,VY
2.64001,-7.456213
-8.949986,1.623787
-8.649985,0.9237866
-8.009985,0.9037866
-6.979985,0.7937866
-7.399985,0.4537866
-8.719985,-0.1062134
-8.629985,-0.8562133
-8.459985,-1.826213
-7.619985,-2.396213
-6.619985,-2.726213
-6.099985,-3.116213
-6.839985,-3.536213
-7.529985,-3.196213
-8.899985,-3.336213
-9.149985,-3.646213
-7.519985,-3.116213
-5.609985,-2.266213
-2.809985,-1.586213
-1.029985,-1.846213
-0.3899854,-2.316213
0.2300146,-2.926213
-9.809985,0.5937866
-11.19999,2.153787
-11.41998,0.7937866
-9.889985,1.093787
-7.749985,1.573787
-8.009985,1.083787
-8.099985,-1.006213
-10.63999,-2.026213
-11.61998,-1.016213
-11.15999,-0.9862134
-10.84999,1.063787
-10.77999,2.133787
-11.44999,2.113786
-12.46999,1.653787
-12.03998,2.313787
-10.15999,2.783787
-9.069985,2.903787
-9.259985,2.553787
-9.169985,1.923787
-9.519985,1.243787
-9.549985,0.8437866
-9.249985,-0.00621
-8.629985,-0.4362134
-7.889985,-0.3562134
-8.239985,-0.5962133
-9.289985,-1.666213
-9.549985,-2.816213
-9.449986,-3.446213
-8.989985,-3.996213
-8.069985,-4.706213
-7.049985,-4.836213
-7.669985,-4.476213
-8.979985,-4.526213
-8.689985,-4.526213
-7.919985,-3.906213
-5.979985,-3.326213
-3.589985,-1.516213
-2.959985,-2.116213
-2.289985,-1.506213
-2.399985,-1.776213
-4.049985,-3.596213
-9.719985,0.5137866
-10.65999,2.453787
-11.63999,2.553787
-11.23999,2.863786
-9.959985,3.113786
-8.139985,2.653787
-7.289985,1.103787
-9.779985,-0.0562
-11.91998,0.0338
-11.97999,-0.1062134
-10.25998,1.683787
-9.659986,2.713787
-11.19999,4.633787
-12.48999,3.793787
-13.11998,2.313787
-11.35999,2.393787
-9.559985,2.203787
-9.439985,1.673787
-9.839985,1.373787
-10.27999,1.203787
-9.679985,0.2737866
-8.799985,-0.2162134
-9.009985,-1.366213
-8.349985,-1.466213
-8.309985,-0.9362134
-9.089985,-2.106213
-10.01999,-4.246213
-9.999985,-4.936213
-8.539985,-5.326213
-8.529985,-5.936213
-8.559985,-6.196213
-9.359985,-6.506213
-9.609985,-6.016213
-8.079986,-4.996213
-8.219985,-4.436213
-7.179985,-2.916213
-5.289985,-0.9462134
-4.069985,-1.636213
-3.359985,-0.5862134
-5.299985,-3.726213
-5.739985,-4.006213
-7.349985,0.1037866
-7.369985,0.5937866
-10.24998,0.9537866
-12.72999,1.673787
-13.85999,2.563787
-12.38999,2.443787
-10.30999,2.083786
-9.339985,0.9737866
-10.67999,0.8337866
-11.06999,1.573787
-7.569985,1.803787
-5.599985,1.353787
-9.399985,4.343787
-11.48999,7.233787
-11.46999,4.873786
-10.37998,3.333786
-10.01999,2.863786
-9.809985,2.723787
-10.03998,2.033787
-9.309985,1.343787
-9.139985,0.2237866
-8.339985,0.0538
-7.959985,-1.126213
-8.249985,-1.256213
-8.529985,-0.6662134
-8.479985,-1.696213
-8.189985,-4.126213
-8.889985,-6.066213
-8.079986,-6.846213
-8.819985,-7.036213
-9.419985,-7.196213
-9.579985,-7.456213
-9.349985,-6.966213
-8.849985,-6.396213
-8.919985,-5.796213
-7.289985,-3.076213
-4.469985,-1.846213
-2.919985,-1.836213
-4.209985,-2.126213
-5.179985,-3.616213
-1.949985,0.4337866
-9.549985,1.473787
-10.08998,0.8937866
-10.37998,-0.1962134
-10.81999,0.8137866
-10.61999,2.933787
-10.00998,3.133786
-9.939985,1.973787
-9.769985,2.043787
-10.48999,3.493787
-10.36999,4.743786
-7.739985,4.873786
-4.259985,2.203787
-6.279985,0.8837866
-8.729985,3.263787
-8.499985,2.193787
-7.529985,2.503787
-9.199986,2.773787
-8.519985,2.703787
-8.279985,2.033787
-8.969985,1.573787
-8.519985,0.9937866
-8.699986,0.3037866
-8.189985,-0.8962134
-7.609985,-1.096213
-6.859985,-0.3762134
-6.989985,-0.4962134
-6.839985,-2.086213
-7.339985,-4.986213
-6.779985,-6.416213
-8.019985,-6.866213
-8.559985,-7.596213
-8.199986,-6.526213
-7.969985,-5.616213
-7.119985,-5.216213
-5.519985,-4.616213
-3.799985,-2.986213
-2.819985,-2.386213
-2.929985,-2.086213
-2.649985,-3.096213
-0.9899853,-0.8662134
0.8000146,2.493787
-7.489985,0.6737866
-8.139985,0.7037866
-7.409985,0.9737866
-7.879985,1.273787
-8.469985,2.233787
-7.359985,3.583786
-6.949985,3.363786
-8.049985,3.573786
-8.429985,4.723786
-7.959985,3.603786
-8.699986,2.473787
-8.169985,3.003787
-7.199985,1.723787
-8.199986,0.4137866
-8.449986,-1.346213
-7.249985,1.413787
-7.759985,3.813787
-6.489985,3.103786
-3.929985,1.303787
-7.309985,0.4337866
-7.429985,0.6737866
-8.529985,0.4237866
-7.729985,0.1037866
-6.189985,-0.8662134
-5.709985,-1.596213
-5.589985,-1.216213
-5.839985,-2.056213
-6.749985,-3.906213
-6.329985,-5.056213
-7.079985,-5.756213
-6.859985,-6.046213
-5.869985,-4.946213
-5.029985,-4.356213
-3.869985,-3.326213
-2.859985,-3.046213
-2.299985,-3.056213
-2.599985,-2.676213
-2.049985,-1.436213
-1.219985,-1.246213
-0.5899853,-0.4262134
0.1800146,0.3237866
-2.609985,0.1437866
-4.659985,0.1737866
-4.929985,0.2737866
-4.719985,0.5537866
-5.629985,2.313787
-5.639985,2.003787
-6.929985,1.433787
-8.159986,1.153787
-7.769985,2.333786
-7.789985,2.753787
-8.669985,1.653787
-8.639985,2.733787
-9.399985,1.793787
-11.18999,4.883787
-8.559985,5.183786
-7.629985,4.953786
-3.899985,3.313787
-5.379985,2.083786
-3.839985,1.173787
-7.729985,-0.5962133
-7.069985,0.1437866
-6.339985,-0.0762
-5.979985,-1.046213
-5.719985,-0.2762134
-5.979985,-0.5662134
-5.569985,-0.7862133
-5.259985,-2.626213
-5.979985,-5.196213
-5.679985,-5.846213
-4.769985,-5.566213
-3.709985,-4.456213
-2.869985,-3.016213
-2.419985,-2.426213
-2.009985,-1.636213
-2.149985,-1.596213
-1.649985,-2.026213
-0.8599854,-1.876213
-0.4799853,-1.556213
-1.019985,-1.376213
-0.3499853,0.2437866
0.7300146,1.883787
0.3800146,-1.666213
-2.049985,-0.6962134
-3.049985,-1.476213
-4.749985,-0.8462133
-6.649985,2.143787
-7.199985,-0.1662134
-8.859985,-0.0962
-7.479985,2.163787
-6.069985,2.733787
-7.599985,4.203786
-9.149985,4.313787
-9.449986,2.813787
-11.14999,1.523787
-12.42999,4.453786
-9.089985,8.893786
-7.759985,7.413786
-3.769985,3.013787
-3.179985,0.6337866
-3.809985,1.993787
-6.659985,-0.1862134
-5.559985,-0.3162134
-5.569985,-0.1462134
-7.599985,0.6637866
-5.979985,3.013787
-4.779985,0.5737866
-5.319985,-1.346213
-5.109985,-0.8262134
-4.499985,-3.446213
-3.579985,-4.936213
-2.789985,-4.536213
-2.259985,-3.596213
-1.989985,-1.886213
-1.659985,-0.7762133
-1.299985,-0.8462133
-0.5299854,-1.186213
1.340015,-1.726213
2.670015,-1.386213
1.710015,-0.4962134
1.780015,-0.5962133
1.930015,1.863787
0.8800147,3.323786
0.1700146,-4.256213
-2.679985,-2.646213
-4.209985,-3.276213
-5.989985,-1.676213
-6.999985,-0.0862
-7.929985,-1.226213
-9.489985,0.4637866
-7.409985,3.493787
-6.839985,3.443787
-8.069985,2.923787
-7.629985,3.303787
-10.28998,2.363786
-13.96999,4.293787
-11.92999,5.763786
-8.139985,7.183786
-9.079986,8.783787
-7.299985,5.563787
-5.539985,1.463787
-6.309985,1.623787
-6.769985,-0.1262134
-6.039985,0.0338
-6.669985,-0.5562134
-10.56999,0.1137866
-8.729985,1.123787
-5.589985,0.9037866
-4.069985,-0.5562134
-4.769985,-0.0462
-3.779985,-1.406213
-1.969985,-2.716213
-2.409985,-2.546213
-1.919985,-1.706213
-2.129985,-1.056213
-1.179985,-0.00621
0.1800146,0.0838
1.360015,-1.536213
1.550015,-2.016213
1.490015,-1.656213
1.470015,-0.7162133
1.660015,-0.3062134
0.9100146,1.383787
0.070014648,2.533787
-1.859985,-6.826213
-2.579985,-5.666213
-3.199985,-5.686213
-4.809985,-2.216213
-6.159985,-0.6462134
-7.339985,-0.7562134
-10.13999,0.4637866
-8.679985,2.853786
-7.049985,4.153787
-8.229985,3.253787
-6.939985,4.833786
-10.64999,2.573786
-14.79998,2.803787
-10.66998,4.643786
-8.259985,4.743786
-9.569985,6.843786
-10.07998,6.303786
-9.979985,3.063787
-9.639985,0.8837866
-9.579985,0.8237866
-9.069985,1.953787
-6.729985,-0.7562134
-6.889985,-2.716213
-5.799985,-2.886213
-6.669985,1.883787
-6.069985,1.763787
-4.919985,-0.4462134
-1.829985,-1.016213
-0.009985351,-0.6962134
-1.099985,-0.5462134
-0.9799854,-0.0862
-0.9499853,0.6737866
-0.6099854,1.823787
-2.719985,1.303787
-2.929985,-1.656213
-1.769985,-2.086213
-1.059985,-1.826213
-0.059985351,-2.036213
-0.9799854,-0.5962133
-1.389985,0.5037866
-1.809985,1.143787
-1.249985,-7.516213
-1.759985,-5.926213
-1.559985,-6.116213
-3.729985,-3.526213
-4.699985,-0.3362134
-5.589985,-0.4062134
-8.939985,0.5137866
-7.299985,1.303787
-7.629985,2.523787
-9.609985,2.083786
-8.209985,2.533787
-11.37998,2.123787
-12.71999,2.863786
-8.739985,5.163786
-7.139985,4.953786
-7.699985,3.833786
-10.21999,4.703786
-11.30999,3.683787
-10.89999,1.683787
-9.429985,1.553787
-7.969985,2.153787
-6.889985,2.343786
-6.229985,3.133786
-5.439985,0.0138
-7.159985,-0.9362134
-5.389985,0.3337866
-3.599985,2.633787
-4.539985,2.563787
-4.199985,1.383787
-1.849985,-0.1362134
-2.239985,-1.226213
-2.759985,-0.5462134
-2.899985,-0.5062134
-5.219985,-0.9962134
-4.749985,-0.4962134
-2.549985,0.3037866
-1.179985,-0.1662134
-0.6799853,-1.586213
-2.449985,-0.9562134
-3.479985,-0.1262134
-5.429985,0.4137866
1.870015,-8.206213
0.7700146,-6.246213
-1.729985,-6.196213
-4.539985,-2.976213
-4.219985,0.6637866
-4.619985,-0.3362134
-6.189985,1.423787
-5.239985,1.283787
-7.769985,0.8337866
-6.699985,0.0338
-6.649985,-1.206213
-10.87998,0.9137866
-10.98999,2.793787
-6.919985,4.183786
-4.819985,4.433786
-5.949985,3.113786
-7.909985,2.983787
-9.199986,1.943787
-10.49998,1.773787
-8.799985,2.163787
-6.579985,1.653787
-6.379985,1.763787
-7.059985,3.693787
-7.969985,1.023787
-8.339985,-0.7762133
-6.139985,0.9037866
-6.169985,1.643787
-7.889985,0.8137866
-7.959985,1.553787
-6.829985,1.213787
-6.149985,-0.1762134
-5.009985,-1.826213
-5.739985,-3.656213
-5.839985,-1.886213
-4.729985,1.253787
-4.519985,1.603787
-4.049985,1.213787
-4.559985,1.113787
-6.469985,0.4937866
-7.149985,-0.0562
-8.059985,0.7037866
0.8200147,-8.936213
2.050014,-6.996213
-0.1599853,-8.056213
-2.269985,-4.686213
-3.239985,-0.5062134
-3.639985,0.5837866
-3.299985,1.513787
-4.629985,-0.2162134
-6.259985,-0.1762134
-4.379985,-0.3362134
-7.919985,-2.116213
-11.57998,0.2737866
-9.359985,1.933787
-5.529985,3.213787
-4.179985,2.773787
-4.109985,1.573787
-5.239985,1.673787
-6.649985,1.383787
-8.729985,0.3937866
-9.009985,1.253787
-9.599985,1.673787
-10.40999,1.493787
-9.959985,2.853786
-8.419985,0.5437866
-7.579985,0.5437866
-8.349985,1.233787
-10.17999,-0.0462
-8.889985,0.1437866
-7.939985,1.903787
-9.699986,1.153787
-8.169985,0.4437866
-5.689985,-0.6362134
-6.769985,-3.766213
-7.139985,-1.906213
-6.389985,0.9837866
-7.129985,0.4437866
-8.549985,-0.0562
-9.929985,0.4537866
-10.33998,0.8637866
-10.26999,0.9637866
-10.10999,1.503787
0.1900146,-8.766213
2.190015,-7.586213
1.410015,-9.986213
0.1700146,-7.396213
-1.719985,-2.276213
-3.119985,0.9937866
-3.059985,1.903787
-2.599985,-0.5762134
-2.709985,-1.186213
-2.589985,-1.076213
-7.099985,-2.066213
-10.52999,-1.576213
-7.349985,0.5137866
-5.099985,2.263787
-6.039985,2.033787
-4.109985,0.00379
-3.059985,-0.9762133
-3.699985,0.3437866
-5.849985,-0.1662134
-7.009985,-0.8362134
-9.049985,-0.4762134
-11.33998,0.5037866
-12.39999,2.163787
-11.54998,1.643787
-9.449986,1.723787
-8.159986,-0.0962
-9.079986,0.0938
-8.949986,1.933787
-6.849985,2.093786
-6.269985,1.133787
-6.139985,0.4137866
-5.979985,-0.1762134
-7.049985,-2.786213
-7.689985,-2.186213
-7.169985,0.0238
-8.319985,-0.3762134
-9.879985,-0.4662134
-10.52999,-0.2862134
-10.34999,0.9337866
-9.879985,2.013787
-8.919985,3.073786
-0.3799853,-8.356214
2.270015,-8.336213
2.210015,-11.25621
2.390015,-8.936213
0.7000147,-4.586213
-0.4299853,-1.536213
-0.5099853,0.0838
-0.5599853,-0.5562134
-2.059985,-0.7462134
-3.369985,-0.7662134
-6.599985,-1.916213
-7.929985,-1.786213
-4.749985,-0.0662
-3.989985,0.3537866
-5.779985,-1.226213
-6.349985,-0.4562134
-5.769985,-0.8162134
-3.929985,-0.4562134
-3.999985,-0.2262134
-4.329985,-2.656213
-6.809985,-3.656213
-10.34999,-2.226213
-12.10999,-0.7062134
-12.40999,0.6037866
-11.00998,1.563787
-8.819985,0.7237866
-7.899985,1.513787
-7.639985,3.553787
-6.539985,2.283787
-6.479985,2.183787
-7.759985,2.023787
-6.909985,-0.4162134
-7.079985,-1.196213
-7.449985,-2.106213
-7.049985,-1.766213
-8.089985,-1.586213
-8.669985,-0.4762134
-9.179985,0.1837866
-9.419985,1.733787
-8.949986,3.093786
-8.089985,4.473786
1.760015,-7.536213
1.790015,-8.166213
2.570014,-10.15621
3.280015,-10.14621
1.690015,-7.856213
0.3400146,-2.746213
1.410015,-2.646213
1.140015,-3.486213
-1.219985,-3.066213
-4.939985,-2.766213
-7.019985,-1.976213
-3.429985,-0.2462134
-2.169985,-0.6062134
-4.109985,-1.526213
-6.559985,-1.876213
-8.129985,-0.3862134
-7.419985,0.0838
-4.779985,0.1237866
-4.529985,-0.0862
-3.549985,-2.536213
-3.309985,-4.436213
-6.239985,-3.256213
-8.879985,-1.396213
-10.24998,0.2037866
-8.749985,1.203787
-5.799985,1.023787
-5.459985,0.4737866
-6.169985,3.513787
-6.319985,1.733787
-6.609985,-0.4262134
-7.789985,0.6637866
-6.509985,-0.9662133
-6.929985,-0.0362
-7.319985,-2.086213
-7.159985,-2.886213
-7.749985,-2.346213
-7.699985,-0.4462134
-8.419985,1.233787
-8.719985,2.793787
-8.319985,4.163786
-7.519985,5.453786
-1.459985,-5.496213
-2.299985,-7.216213
-1.059985,-8.476213
0.1500146,-9.926213
2.110015,-9.056213
2.310014,-3.416213
4.030015,-1.866213
3.200015,-1.356213
-0.2699853,-4.046213
-3.359985,-7.036213
-2.849985,-3.216213
0.3900146,-0.5962133
0.090014644,-2.786213
-4.429985,-3.956213
-7.299985,-1.056213
-7.939985,-0.0162
-7.949985,0.1137866
-6.079985,0.9537866
-4.929985,0.6637866
-4.279985,-0.9962134
-3.299985,-3.456213
-3.239985,-3.636213
-4.119985,-2.866213
-6.399985,0.7937866
-6.349985,4.163786
-3.849985,1.953787
-3.749985,-2.196213
-5.519985,0.3537866
-6.969985,1.193787
-6.359985,-0.9162133
-7.239985,0.3137866
-7.039985,-0.5362133
-6.629985,-0.7662134
-6.449985,-2.536213
-6.609985,-2.516213
-7.249985,-2.266213
-7.969985,-1.106213
-8.389985,1.123787
-7.309985,3.553787
-5.949985,5.083786
-4.929985,6.233787
-3.159985,-6.046213
-1.719985,-7.536213
0.8700146,-7.416213
0.6300147,-8.336213
1.840015,-8.386213
2.580015,-5.116213
5.060015,-2.396213
4.190014,1.463787
1.670015,-0.2462134
-1.759985,-3.286213
-4.479985,-1.216213
-1.269985,-0.3762134
0.6000146,-5.386213
-2.819985,-6.476213
-3.929985,-2.206213
-3.759985,-1.886213
-6.029985,-1.716213
-7.299985,0.6637866
-7.059985,2.263787
-5.379985,1.813787
-4.029985,-1.056213
-3.329985,-3.546213
-2.939985,-4.416214
-3.959985,0.6837866
-5.109985,5.813787
-4.749985,4.493786
-3.569985,-0.7462134
-4.349985,-2.176213
-5.919985,0.1137866
-4.279985,-1.346213
-5.069985,-1.816213
-6.359985,-0.6662134
-5.449985,-0.6762134
-5.479985,-2.336213
-6.259985,-2.636213
-6.339985,-2.096213
-6.819985,0.0238
-6.309985,3.163787
-3.889985,5.893786
-3.139985,6.383787
-2.979985,7.383787
-3.209985,-4.936213
-1.129985,-6.266213
1.870015,-4.576213
2.640015,-6.366213
4.460014,-7.426213
5.300014,-6.736213
7.050014,-5.436213
8.380014,-2.276213
8.810015,0.8837866
4.780015,-0.0562
2.110015,1.593787
2.270015,0.2637866
3.150015,-6.406213
3.200015,-4.726213
1.910015,-2.416213
-0.1599853,-5.156213
-2.449985,-4.176213
-4.079985,-1.116213
-6.699985,1.323787
-7.149985,2.473787
-6.539985,1.413787
-4.409985,-1.336213
-1.759985,-2.306213
-0.5099853,0.9137866
-1.379985,3.673787
-3.059985,4.583786
-2.579985,1.193787
-1.719985,-3.146213
-2.069985,-1.326213
-1.889985,-1.046213
-2.299985,-2.546213
-3.299985,-2.296213
-3.839985,-2.746213
-3.569985,-3.516213
-2.759985,-2.416213
-2.889985,-1.396213
-3.169985,1.053787
-2.779985,4.893786
-2.089985,6.953786
-2.239985,7.143786
-1.419985,7.823786
-3.449985,-3.486213
-0.5599853,-3.836213
1.470015,-1.846213
3.120015,-2.936213
5.860014,-3.846213
6.690014,-3.896213
7.440014,-2.406213
9.580014,0.8037866
8.140015,3.353786
7.130014,1.963787
7.430015,0.0538
4.770015,-3.326213
5.680015,-6.606213
6.590014,-2.846213
3.850014,-3.846213
2.010015,-6.486213
0.4500147,-4.376213
-0.4999853,-3.066213
-2.559985,-1.076213
-3.869985,1.013787
-4.669985,1.783787
-3.669985,0.6137866
-1.859985,-0.4062134
-0.4699853,-0.3862134
-0.8799853,0.4237866
-2.339985,3.353786
-2.239985,3.523787
0.2600147,-1.286213
2.030015,-3.766213
0.8400146,-2.356213
0.080014646,-1.666213
0.080014646,-2.566213
0.2100146,-2.696213
0.7900146,-3.756213
1.560015,-3.536213
0.4200146,-1.246213
0.3900146,3.043787
0.9400146,6.333786
-0.3099853,5.213787
-1.199985,5.903787
-1.139985,7.563787
-1.489985,-4.176213
0.1300146,-1.126213
0.8600146,-0.6362134
3.800014,-2.476213
7.640015,-2.926213
9.170014,-2.386213
9.430015,-0.8362134
7.890015,0.2437866
6.100015,-2.016213
7.120015,-1.426213
7.620015,-2.616213
6.720015,-6.756213
8.530014,-6.616213
6.010015,-4.906213
3.530015,-7.946213
5.270015,-7.336213
5.030015,-4.796213
4.220015,-4.416214
2.780015,-2.976213
1.880015,-1.156213
1.560015,0.2037866
1.150015,0.7837866
1.220015,0.6937866
2.300014,0.0138
2.200015,0.0338
2.180015,1.353787
1.760015,2.933787
1.950015,2.173787
3.430015,-0.8962134
4.610014,-2.146213
4.680015,-2.376213
3.790015,-4.616213
5.280015,-4.076213
6.110014,-3.066213
6.190014,-3.556213
5.450015,-1.476213
4.600015,2.773787
3.420015,4.313787
0.2100146,2.293787
-1.089985,4.073787
-0.9999853,6.363787
5.730014,-5.006213
6.910015,-1.706213
5.560015,-0.9462134
5.000014,-0.1962134
5.360014,1.373787
4.760015,1.003787
5.160015,1.513787
7.860014,0.2737866
11.76001,-0.0962
12.12001,0.4837866
8.750014,-2.416213
7.530015,-7.076213
8.510015,-7.156213
6.730014,-7.876213
7.220015,-9.386213
9.110015,-7.186213
8.580014,-5.746213
8.250014,-5.326213
7.930015,-4.446213
7.330015,-2.296213
6.910015,-0.2462134
6.860014,1.053787
7.360014,1.433787
8.590014,0.4437866
8.410014,-0.1262134
8.520015,-0.1162134
8.190015,0.4937866
7.600015,1.123787
7.050014,0.7137866
7.230014,-1.036213
7.560014,-1.586213
6.780015,-4.906213
9.620014,-6.896213
11.02001,-3.466213
9.470015,-2.916213
7.780015,-1.966213
5.880014,1.093787
3.710015,0.9637866
0.6600146,0.6637866
0.6400146,3.063787
2.690015,4.953786
-1.479985,4.783786
2.710015,4.223786
5.130014,2.083786
5.580015,4.213787
5.720015,4.623786
6.710014,2.853786
6.290015,2.223787
6.200015,1.793787
9.470015,2.093786
10.52001,-0.1962134
8.480015,-3.826213
7.670014,-7.166213
8.990014,-8.306213
10.36001,-8.636213
11.14001,-8.286213
11.07001,-6.606213
10.08001,-5.526213
8.420014,-4.626213
8.320014,-3.676213
9.180015,-1.566213
9.950014,-0.2362134
11.06001,0.8437866
11.49001,0.7637866
12.93001,-0.7462134
14.03001,-1.906213
13.91001,-1.766213
12.96001,-0.2762134
12.78001,-0.2562134
12.37001,-0.1162134
11.47001,-1.736213
10.91001,-2.836213
9.260015,-4.726213
10.19001,-6.376213
10.67001,-3.596213
8.870014,-4.846213
8.990014,-4.006213
8.040014,-0.0362
4.760015,-1.076213
3.680015,-0.0162
4.540015,2.203787
4.890015,1.783787
-4.669985,5.043787
-3.809985,7.153787
-2.839985,5.603786
-0.5399854,6.403787
2.680015,4.973786
8.700014,3.563787
12.69001,5.363787
11.45001,5.123786
10.15001,2.673787
9.350015,-0.9762133
8.990014,-2.466213
9.380014,-5.286213
10.97001,-8.616213
13.45001,-7.906213
13.96001,-5.826213
12.47001,-5.876213
11.04001,-6.866213
9.690015,-5.656213
9.620014,-2.636213
10.90001,0.1837866
13.07001,0.9337866
14.38001,1.193787
13.77001,0.0338
13.98001,-0.7862133
14.24001,-1.306213
14.16001,-2.716213
13.94001,-1.926213
14.05001,-1.866213
14.54001,-1.926213
14.60001,-3.116213
15.18001,-4.756213
14.63001,-5.096213
13.33001,-4.596213
12.77001,-3.006213
11.43001,-5.046213
10.14001,-5.456213
8.240014,-3.606213
5.050014,-3.316213
5.000014,0.4037866
4.610014,2.343786
2.170015,0.2637866
-0.9299853,0.6037866
-0.1699854,2.163787
-1.709985,3.293787
-0.9699853,6.543787
0.1700146,7.623786
1.260015,7.413786
2.710015,9.173786
3.710015,7.633787
5.680015,2.443787
7.790014,-3.926213
9.170014,-5.706213
9.220015,-5.836213
9.080014,-7.426213
10.17001,-7.246213
10.20001,-6.646213
8.140015,-6.946213
7.480014,-6.676213
9.410014,-4.446213
11.28001,-1.506213
12.39001,-0.0562
12.28001,-0.6762134
9.410014,-0.5562134
6.460014,-0.5962133
5.520015,-0.9962134
5.430015,-1.176213
7.090014,-1.956213
8.880014,-1.186213
8.880014,-0.5462134
8.990014,-0.9462134
9.680015,-2.106213
11.68001,-3.546213
14.02001,-3.806213
14.88001,-3.126213
17.51001,-3.526213
15.89001,-6.256213
7.000014,-9.326213
4.190014,-9.896214
5.790015,-4.696213
5.180015,1.323787
3.870015,0.8037866
2.070015,-1.306213
3.620015,2.263787
3.000015,-0.7562134
0.030014647,0.7637866
-0.1499853,5.763786
2.050014,6.203786
2.950015,6.413786
1.640015,9.793786
-0.9899853,11.03379
-1.149985,7.523787
2.970015,-0.0762
7.620015,-4.456213
9.460014,-6.056213
9.250014,-7.906213
7.320014,-8.396214
5.000014,-8.866213
5.500014,-7.466213
8.190015,-3.866213
9.320014,-2.206213
8.570014,-2.676213
7.410015,-3.036213
5.190014,-3.416213
3.230015,-2.416213
2.990015,-0.5962133
2.950015,-0.0162
2.660015,0.3237866
2.900015,0.2637866
3.390015,0.2037866
3.560014,0.7337866
4.720015,0.7337866
6.400014,-0.0562
7.790014,-1.346213
9.570014,-2.316213
10.82001,-2.996213
16.52001,-6.886213
18.93001,-10.84621
9.560015,-12.84621
6.180015,-13.08621
8.500014,-6.486213
5.830015,0.0138
4.010015,-0.4362134
2.660015,-1.496213
1.700015,1.573787
0.3900146,-0.6762134
0.3700146,1.463787
0.9500147,7.413786
1.850015,8.583786
3.880015,6.753787
6.360014,5.673787
5.630014,6.023787
2.110015,6.353786
0.6100146,4.463787
2.540015,3.473787
5.710014,0.7237866
8.690015,-3.586213
9.860014,-3.716213
9.110015,-2.656213
9.230015,-3.326213
9.530014,-3.816213
8.050014,-3.916213
7.610014,-4.786213
7.780015,-5.906213
5.820014,-5.346213
4.520015,-2.906213
3.960015,-1.176213
2.550014,-0.8962134
1.480015,-0.5862134
1.270015,0.0738
2.790015,0.9437866
4.930015,1.973787
6.590014,2.133787
7.590014,1.513787
8.140015,0.5037866
9.530014,-0.5662134
9.100015,-1.556213
12.03001,-6.456213
16.81001,-12.57621
11.80001,-15.05621
7.240015,-14.62621
8.360015,-8.616213
6.900014,-2.536213
5.230014,-1.756213
3.250015,-2.116213
6.050014,4.583786
6.120015,5.483787
5.360014,5.153787
5.090014,6.253787
4.570014,7.873786
3.530015,8.793786
4.190014,6.313787
6.960014,3.093786
8.040014,2.623786
6.430015,2.263787
5.000014,2.853786
4.550014,3.193787
5.560015,0.8737866
8.410014,-1.496213
10.14001,-2.766213
9.870014,-4.596213
9.450014,-6.246213
9.510015,-4.876213
10.85001,-3.476213
11.36001,-5.556213
9.270015,-6.846213
7.410015,-5.466213
5.870015,-4.216213
3.340014,-3.176213
1.280015,-1.696213
0.8900146,1.113787
2.840015,4.063787
5.590014,4.653787
7.860014,3.593786
9.240014,3.053787
9.790014,2.943787
12.01001,1.373787
12.49001,-0.4362134
12.25001,-4.146213
14.30001,-12.05621
11.20001,-18.50621
7.550014,-17.49621
9.020015,-10.57621
8.670014,-5.456213
6.300014,-4.056213
4.060015,-3.486213
7.850015,3.493787
7.990015,2.373786
7.830015,2.413787
8.400015,3.403787
8.660014,4.443787
7.680015,6.503787
5.790015,7.103786
4.690014,4.583786
5.530015,2.843786
6.860014,1.823787
7.670014,0.9037866
7.800014,1.523787
7.420014,2.093786
8.540014,0.5337866
10.54001,-1.446213
12.14001,-2.416213
14.08001,-3.616213
14.88001,-4.686213
13.95001,-5.596213
11.94001,-7.246213
9.360015,-7.826213
7.920014,-6.906213
7.080015,-5.816213
5.190014,-4.146213
3.390015,-1.936213
2.730015,1.543787
3.130015,4.963787
4.600015,6.343787
6.980014,5.993786
9.180015,5.263786
10.54001,5.253787
13.13001,2.883786
14.35001,-0.8062134
12.51001,-4.156213
11.63001,-11.78621
10.40001,-19.38621
9.220015,-17.46621
9.760015,-10.44621
8.650015,-7.356213
6.470015,-6.316213
5.260015,-4.806213
4.050014,-1.846213
5.030015,0.2637866
7.880014,3.543787
10.14001,4.763786
10.51001,4.913786
10.95001,4.793787
10.52001,5.073787
7.760015,4.093787
6.090014,2.863786
6.250014,2.673787
7.370015,1.993787
9.630014,0.7137866
10.92001,0.0938
11.63001,-0.1462134
12.38001,-0.3062134
12.01001,-0.2962134
12.34001,-1.176213
13.59001,-4.056213
13.49001,-7.946213
11.23001,-10.64621
8.570014,-10.10621
8.410014,-6.736213
9.760015,-3.916213
10.06001,-3.286213
9.790014,-2.996213
9.180015,-0.4962134
8.230015,3.443787
7.910015,6.583786
8.410014,7.313787
9.840014,6.663786
11.84001,7.143786
13.42001,4.783786
13.32001,-1.076213
11.65001,-7.886213
10.24001,-16.02621
9.050014,-20.30621
8.440015,-15.83621
8.910014,-8.876213
8.220015,-7.406213
6.980014,-7.586213
6.750014,-5.396213
6.290015,-0.4962134
7.350015,5.273787
7.240015,7.373786
6.920014,5.993786
5.800014,6.093787
5.080015,5.283786
4.840014,4.063787
4.410015,4.103786
4.580015,4.643786
4.510015,5.443787
4.730014,5.833786
6.790014,4.553787
9.010015,2.173787
