U,V
-11.16373,0.75
-10.89373,0.079999998
-10.26373,-0.41
-9.693732,-0.95
-9.823732,-1.84
-8.283732,-2.49
-6.373733,-1.88
-6.353733,-2.25
-5.933733,1.87
-5.833733,1.56
-5.313733,1.09
-4.833733,0.089999996
-4.283733,-2.05
-2.913733,-3.12
-1.763733,-1.92
-2.043733,-0.8
-2.323733,-1.16
-2.203733,-1.42
-2.863733,-0.48
-4.383733,0.59
-5.523733,0.95
-5.203733,0.74
-4.873733,1.02
-4.743733,1.94
-4.643733,2.19
-4.773733,1.18
-4.803733,0.02
-4.943733,-0.089999996
-5.213733,0.65
-5.523733,2.23
-6.133733,4.6
-7.183733,5.6
-7.163733,5.18
-7.863733,4.5
-9.433733,3.64
-8.883733,3.03
-8.033732,1.57
-8.013733,-0.02
-8.453732,0.91
-9.523733,2.5
-9.913733,3.36
-9.283732,4.46
-7.923733,3
-5.863733,1.43
-6.063733,1.28
-9.343733,0.95
-11.03373,1.1
-10.80373,1.32
-10.59373,0.68
-10.18373,-0.15
-9.443732,-0.98
-7.643733,-1.47
-6.783733,-2.13
-6.583733,-3.03
-5.933733,-3.31
-5.453733,-3.45
-5.633733,1.92
-4.283733,1.06
-3.383733,-0.049999997
-2.333733,-1.18
-0.6737329,-2.28
0.4562671,-2.15
0.7362671,-1.18
0.3562671,-0.86
0.076267086,-0.64
-0.7837329,0.95
-2.183733,2.77
-3.163733,2.95
-4.183733,2.36
-5.063733,1.39
-5.593733,0.46
-5.043733,0.63
-4.263733,1.38
-3.713733,1.08
-3.393733,0.33
-3.583733,0.34
-3.993733,0.83
-4.333733,2.52
-5.303733,5.35
-6.483733,5.95
-6.573733,5
-6.743733,2.47
-7.343733,1.84
-7.163733,2.94
-8.193732,3.07
-9.193732,3.01
-8.643733,3.52
-8.593733,3.64
-8.333733,4.11
-6.583733,4.96
-5.893733,2.84
-5.603733,0.72
-6.003733,0.58
-8.633733,1.41
-9.123733,2.54
-8.083733,2.46
-8.223733,1.01
-8.633733,-0.7
-8.363732,-2.28
-6.403733,-2.91
-5.153733,-2.75
-5.673733,-3.48
-5.383733,-4.41
-4.173733,-4.63
-3.963733,0.72
-2.353733,-0.85
-1.213733,-2.13
1.206267,-2.1
3.126267,-1.21
2.846267,-0.11
2.376267,0.07
2.596267,-0.26
2.746267,0.98
2.246267,3.62
1.576267,4.98
0.8862671,4.29
-0.5937329,3.6
-2.923733,2.79
-4.363733,1.57
-3.583733,1.04
-2.383733,1.21
-1.733733,1.02
-1.813733,0.87
-2.473733,1.17
-2.893733,1.54
-3.413733,2.59
-4.343733,4.61
-4.693733,5.25
-4.873733,5.62
-6.203733,4.17
-6.793733,4.47
-7.183733,5.11
-7.553733,3.76
-7.633733,3.26
-6.463733,2.6
-6.073733,2.38
-6.023733,2.93
-5.243733,3.13
-6.213733,2.14
-6.473733,0.64
-5.453733,0.13
-5.133733,0.78
-4.203733,2.04
-4.223733,1.84
-5.783733,-0.19
-6.213733,-2.38
-6.683733,-3.92
-6.663733,-4.81
-5.503733,-4.02
-4.483733,-3.62
-3.553733,-4.77
-2.503733,-5.63
-1.753733,-1.13
-0.08373291,-2.85
2.036267,-2.93
4.506267,-1.27
4.836267,-0.45
2.846267,-0.66
1.406267,-0.96
1.466267,-0.059999999
1.286267,2.2
1.406267,4.17
2.066267,4.67
2.256267,4.26
1.836267,4.52
0.4462671,4.59
-0.6737329,3.54
0.016267089,2.02
1.206267,1.14
0.7062671,1.64
-1.483733,2.22
-2.993733,1.96
-2.643733,1.8
-2.663733,2.31
-3.083733,3.59
-2.913733,4.73
-2.953733,5.16
-4.813733,5.4
-6.283733,5.47
-6.993733,4.47
-6.943733,2.46
-6.393733,1.28
-5.703733,0.38
-5.293733,0.31
-5.393733,0.34
-5.073733,0.39
-5.423733,0.88
-5.833733,0.029999999
-4.973733,-1.08
-3.523733,-1.11
-1.883733,-0.53
-2.423733,-0.7
-4.573733,-1.97
-4.193733,-2.95
-3.553733,-4.04
-3.743733,-5.42
-3.333733,-4.65
-1.733733,-4.01
-0.4237329,-5.39
0.2162671,-5.81
-0.1237329,-3.89
1.716267,-4.89
3.716267,-2.5
3.936267,0.38
3.186267,-0.059999999
1.646267,-2
-0.6237329,-2.06
-1.813733,0.66
-2.533733,2.75
-2.363733,3.25
-1.533733,3.5
-0.9237329,3.38
-0.1137329,3.93
0.2562671,4.78
0.1962671,3.76
0.7262671,1.22
1.486267,0.48
0.5062671,3.62
-2.403733,5.45
-4.193733,3.28
-3.283733,1.24
-2.683733,1.29
-2.893733,2.6
-2.703733,3.82
-3.093733,4.65
-3.633733,4.88
-4.373733,4.87
-5.933733,3.9
-7.523733,1.76
-5.923733,1.19
-5.553733,1.06
-5.373733,1.07
-6.103733,0.81
-5.793733,0.43
-4.983733,0.54
-5.323733,-0.51
-4.893733,-1.59
-3.383733,-1.81
-2.033733,-2.07
-2.793733,-2.49
-3.643733,-3.22
-1.893733,-3.59
0.4962671,-3.46
0.9962671,-3.36
0.05626709,-3.27
1.166267,-4.96
2.766267,-6.39
2.546267,-5.14
0.5562671,-7.05
2.336267,-6.43
2.936267,-1.58
1.326267,1.51
0.5762671,0.73
0.086267091,-0.55
-1.773733,-0.01
-2.443733,2.07
-2.473733,2.57
-2.783733,2.82
-2.943733,3.88
-2.753733,3.69
-2.193733,3.4
-2.693733,4.27
-4.073733,3.9
-4.923733,1.13
-4.593733,-0.2
-2.743733,3.66
-2.033733,6.54
-2.783733,4.2
-2.673733,1.52
-2.703733,1.41
-3.653733,2.72
-3.973733,3.17
-4.093733,3.06
-3.973733,3.97
-3.783733,4.94
-5.433733,2.95
-7.543733,0.039999999
-5.123733,1.62
-4.113733,2.47
-4.013733,2.41
-5.203733,2.25
-5.163733,1.28
-5.153733,0.24
-5.303733,-1.15
-4.503733,-1.78
-2.683733,-1.85
-1.823733,-2.48
-3.393733,-3.49
-2.733733,-5.05
1.016267,-5.48
3.676267,-3.89
2.816267,-2.97
0.7462671,-4.54
3.086267,-6.9
6.956267,-6.52
4.366267,-4.37
1.776267,-8.53
2.426267,-4.9
1.356267,1.21
-0.093732908,2.42
-0.5037329,0.97
-0.8637329,1.23
-1.953733,2.41
-2.313733,3.08
-2.573733,2.81
-3.403733,3.41
-3.753733,4.31
-3.303733,3.71
-3.223733,3.29
-5.163733,5.1
-7.093733,6.48
-8.073732,4.19
-8.263733,0.87
-5.223733,1.62
-2.213733,3.82
-1.883733,3.59
-1.783733,2.37
-1.743733,2.32
-2.623733,3.34
-3.423733,3.18
-4.033733,2.31
-4.143733,3.4
-3.803733,4.9
-5.393733,2.01
-7.293733,-0.15
-4.573733,2.83
-3.743733,4.19
-3.913733,3.14
-3.233733,1.97
-3.043733,0.81
-4.173733,-0.56
-4.563733,-1.56
-3.683733,-1.86
-2.513733,-2.62
-1.953733,-3.43
-0.5937329,-3.96
1.336267,-5.88
4.076267,-6.43
4.666267,-6.08
3.026267,-7.15
3.376267,-9.19
6.926267,-8.77
4.086267,-3.84
1.516267,-2.82
3.116267,-6.92
0.9262671,-0.71
-1.643733,4.11
-2.913733,3.14
-3.533733,1.51
-3.443733,2.14
-3.193733,2.91
-3.033733,2.81
-3.153733,2.62
-3.663733,2.75
-3.633733,2.66
-3.053733,2.48
-3.763733,3.06
-5.623733,5.67
-5.553733,8.08
-5.383733,6.43
-6.543733,2.51
-5.363733,0.62
-3.513733,0.9
-3.603733,1.49
-3.513733,1.46
-2.703733,1.63
-2.413733,2.5
-2.273733,2.95
-2.693733,2.69
-3.233733,3.72
-2.923733,4.42
-5.053733,1.65
-7.033733,0.78
-3.333733,3.24
-2.343733,3.34
-3.913733,2.03
-2.933733,1.16
-1.163733,1.02
-2.873733,-0.63
-3.533733,-1.16
-2.463733,-1.25
-1.493733,-3.5
-0.01373291,-5.27
3.096267,-5.32
4.496267,-6.26
4.266267,-7.5
3.416267,-8.72
5.136267,-10.92
6.456267,-11.19
2.826267,-5.89
-0.3037329,-2.83
2.086267,-0.83
1.426267,-1.53
-1.543733,3.17
-3.023733,4.27
-4.113733,2.86
-4.733733,2.19
-3.553733,2.27
-2.303733,2.32
-2.033733,2.12
-1.973733,1.87
-1.893733,1.5
-1.433733,1.77
-1.433733,2.67
-3.223733,3.03
-3.833733,4.72
-1.623733,7.07
-1.473733,5.8
-3.993733,2.65
-4.703733,0.64
-3.663733,-0.059999999
-3.933733,0.18
-4.523733,0.54
-4.213733,0.75
-3.483733,0.96
-2.163733,1.88
-1.633733,2.59
-1.683733,3.26
-0.5337329,3.1
-1.853733,1.15
-4.903733,1.01
-2.293733,2.86
-1.193733,2.04
-2.523733,0.33
-2.023733,1.15
0.076267086,1.78
-0.5937329,-0.68
-0.6337329,-1.81
0.5862671,-2.89
2.166267,-4.97
4.166267,-7.09
5.716267,-7.95
4.846267,-9.17
4.076267,-10.33
6.776267,-11.85
7.526267,-9.83
5.226267,-2.82
1.456267,-2.22
2.966267,-0.24
0.966267,0.65
-0.4637329,2.79
-1.233733,3.7
-1.543733,2.54
-2.803733,1.69
-3.123733,1.33
-1.823733,1.33
-0.8437329,1.59
-0.8037329,1.78
-0.6837329,1.7
-0.5637329,1.45
-0.2437329,2.17
-0.2737329,2.15
-1.343733,0.81
-0.8937329,2.68
0.966267,6.44
1.046267,5.86
-0.9437329,2.9
-2.443733,0.6
-1.903733,-0.23
-1.673733,0.17
-2.323733,0.71
-2.583733,0.69
-2.153733,0.099999994
-1.493733,0.84
-1.123733,1.94
-0.2737329,2.41
1.546267,1.66
1.746267,0.19
-0.5737329,0.27
-0.6237329,1.88
0.1662671,1
-0.7637329,-0.23
-0.1137329,1.51
1.496267,0.42
2.456267,-1.85
4.176267,-2.51
5.746267,-3.28
6.856267,-5.02
7.866267,-7.33
7.666267,-9.21
6.626267,-11.05
6.916267,-11.53
7.706267,-10.77
2.386267,-3.83
1.906267,-4.22
3.776267,-1.6
3.496267,0.88
-1.423733,-0.18
0.5462671,2.29
0.7762671,2.25
0.3662671,2.52
0.1662671,2.42
0.6262671,1.94
0.7262671,2.13
0.3762671,2.21
0.3562671,1.51
0.8662671,0.94
1.126267,0.7
1.056267,0.75
0.976267,-0.52
0.8262671,-1.57
0.6162671,1.53
0.2662671,5.5
0.5162671,5.83
0.3862671,4.26
-0.9137329,2.15
-1.643733,0.65
-1.203733,0.17
-0.5937329,0.54
-0.1637329,1
0.2462671,0.5
-0.1137329,0.35
-0.08373291,1.08
1.176267,2.07
2.486267,1.04
3.116267,-0.4
3.226267,0.43
4.286267,1.81
4.206267,1.91
1.616267,1.82
1.466267,1.46
4.146267,-2.09
6.056267,-4.1
8.096267,-3.68
9.226267,-3.71
9.036267,-5.33
8.406267,-6.42
6.986267,-7.45
5.396267,-8.02
3.406267,-7.81
0.8662671,-5.71
-0.073732905,-2.64
3.016267,-2.02
4.566267,1.03
0.9862671,0.56
-1.493733,-0.4
3.256267,-0.089999996
4.016267,1.14
4.776267,2.93
6.326267,3.35
7.526267,2.91
7.316267,3.04
6.536267,3.27
5.706267,2.14
4.986267,0.93
4.656267,0.87
4.136267,1
2.986267,0
1.366267,-0.15
-0.6237329,1.77
-2.153733,3.24
-1.463733,4.06
-0.08373291,4.92
-0.2037329,4.4
-1.723733,2.51
-1.713733,0.07
0.1062671,-0.59
1.626267,0.39
2.306267,0.46
1.936267,-0.3
2.106267,0.079999998
3.026267,1.59
3.896267,0.93
4.946267,-0.23
5.716267,0.44
6.956267,1.12
6.256267,2.14
4.506267,3.03
5.096267,0.85
5.906267,-3.06
6.676267,-5.04
6.806267,-5.06
5.966267,-5.82
5.086267,-6.7
4.446267,-6.31
3.816267,-5.58
2.426267,-4.35
-1.443733,-3.97
-3.013733,-4.48
-1.253733,-1
4.646267,-0.95
4.556267,0.44
-0.6337329,-0.39
-0.2937329,-1.13
6.386267,-2
6.306267,-0.52
5.946267,1.23
5.536267,2.1
5.086267,1.98
5.146267,1.89
5.766267,2.41
5.646267,1.83
4.536267,0.79
3.556267,1.35
2.966267,2.13
1.896267,1.77
-0.01373291,1.54
-2.003733,1.62
-2.823733,1.27
-1.693733,1.97
0.3162671,3.69
1.806267,4.81
1.456267,3.79
1.406267,0.24
2.606267,-1.56
3.636267,-0.85
4.206267,-0.28
3.886267,-0.34
3.676267,-0.15
4.056267,0.56
4.756267,0
5.906267,0.11
6.086267,1.51
5.346267,0.85
4.796267,-0.71
5.826267,-0.84
7.496267,0.13
7.256267,-1.86
6.156267,-3.79
4.486267,-4.65
3.626267,-5.4
3.596267,-5.43
4.516267,-5.2
4.396267,-3.19
4.066267,-1.56
-0.2337329,-3.35
-2.083733,-4.97
-1.153733,-1.62
4.426267,-1.62
3.536267,-1.48
-0.1037329,-2.15
2.156267,-1.36
6.376267,-1.08
4.476267,-0.059999999
2.946267,0.73
1.766267,0.93
0.846267,0.3
1.186267,-0.24
2.736267,-0.15
4.006267,-0.59
3.906267,-0.81
2.916267,0.81
2.566267,2.45
2.456267,3.09
1.216267,3.06
-0.2237329,2.1
-0.6637329,0.69
-0.08373291,0.29
1.146267,1.16
2.916267,2.7
4.296267,2.39
5.586267,-0.72
5.736267,-1.81
4.656267,-0.94
4.496267,-0.4
4.556267,0.2
4.556267,-0.02
4.906267,-0.57
4.866267,-1.44
5.366267,-1.25
6.416267,-0.69
7.646267,-1.32
7.946267,-1.91
7.106267,-2.2
6.326267,-1.92
6.446267,-2.2
6.096267,-2.99
4.716267,-3.3
4.566267,-3.45
4.296267,-3.71
2.866267,-2.34
0.2062671,-0.25
1.056267,-0.11
-0.4037329,-2.96
-2.153733,-3.89
-0.8437329,-1.89
4.496267,-1.56
2.786267,-1.85
-3.093733,-2.5
1.156267,-0.059999999
4.236267,1.2
3.806267,1.37
3.976267,1.2
3.986267,0.75
3.626267,0.089999996
3.306267,0.31
3.466267,0.93
3.456267,0.83
2.526267,1.03
1.136267,2.45
1.476267,4.06
3.006267,4.7
2.776267,4.07
1.736267,2.78
1.636267,1.22
1.486267,-0.69
1.256267,-1.8
2.326267,-0.58
4.436267,-0.3
6.756267,-2.84
7.036267,-2.64
5.556267,-0.75
5.426267,-0.69
5.906267,-0.4
6.146267,-0.72
6.976267,-1.8
6.976267,-2.95
6.926267,-3.23
8.066267,-2.9
9.226267,-3.52
8.936267,-3.05
7.336267,-2.04
5.386267,-1.7
5.166267,-1.75
4.246267,-2.78
2.546267,-4.04
1.326267,-3.57
-0.6237329,-1.16
-2.873733,0.93
-5.133733,1.13
-4.443733,0.11
-3.633733,-1.66
-4.313733,-3.22
-2.343733,-2.45
2.636267,-2.06
4.306267,-3.36
-3.533733,-3.81
-2.393733,-2.2
5.236267,0.58
5.896267,0.26
5.816267,0.55
5.156267,0.91
4.406267,0.9
3.786267,1.24
3.176267,1.85
1.996267,2.43
0.5762671,3.04
-0.3137329,3.15
0.6862671,3.46
2.856267,3.58
3.156267,2.84
2.596267,2.38
3.006267,1.88
2.806267,-0.64
1.776267,-3.83
1.916267,-3.39
3.536267,-1.92
5.476267,-4.12
6.356267,-4.49
6.506267,-1.81
7.296267,-1.6
7.856267,-1.81
7.566267,-1.53
8.636267,-2.61
9.986267,-4.25
9.966267,-4.19
9.376266,-2.6
8.056267,-1.81
6.506267,-1.29
5.916267,-1.11
4.426267,-1.76
3.306267,-1.95
2.636267,-2.68
1.016267,-1.87
-0.2837329,-0.69
-1.723733,1.77
-2.413733,2.86
-3.723733,2.56
-4.593733,1.68
-4.753733,0.01
-5.103733,-2.22
-3.223733,-3.51
-2.063733,-0.46
4.086267,-2.82
1.946267,-6.15
-2.693733,-5.21
5.516267,-0.4
5.186267,-0.85
4.546267,-0.32
4.336267,0.91
4.186267,1.1
3.806267,0.21
3.046267,0.25
2.346267,1.88
2.576267,3.17
2.906267,2.34
3.416267,1.34
4.146267,1.44
4.036267,1.61
3.706267,1.63
3.986267,1.76
4.066267,0.54
3.166267,-2.76
2.066267,-4.48
2.106267,-3.21
3.546267,-4.08
5.526267,-5.96
6.656267,-3.8
6.966267,-1.67
7.496267,-1.98
7.806267,-2.17
8.256267,-3.34
8.536267,-4.73
7.486267,-2.92
6.036267,-0.14
5.116267,0.02
5.006267,-0.72
5.956267,-0.57
5.686267,-0.47
4.536267,-1.36
4.996267,-2.04
5.006267,0.38
4.346267,1.56
3.336267,2.87
2.516267,3.82
1.296267,4.46
-0.3037329,4.43
-0.7937329,2.66
-2.333733,-0.77
-2.593733,-2.88
-3.423733,-1.44
0.086267091,0.32
4.696267,-4.47
0.5062671,-5.4
5.486267,1.5
5.096267,0.53
5.006267,0.71
5.166267,2.37
4.816267,2.89
4.086267,1.77
3.556267,1.85
4.146267,3.43
5.686267,4.24
6.016267,2.76
5.266267,0.62
4.436267,0.089999996
3.696267,0.56
2.996267,0.47
2.756267,0.61
3.536267,1.09
3.816267,-0.39
2.546267,-3.59
1.146267,-4.37
1.526267,-4.52
4.346267,-7.9
7.156267,-7.71
7.686267,-2.65
7.556267,-1.41
8.266267,-3.02
8.716267,-3
7.716267,-2.14
7.016267,-0.22
7.506267,1.21
7.926267,-0.049999997
8.456267,-0.95
8.976267,0.24
9.196267,0.48
9.336267,-0.14
9.756267,-0.02
9.656267,1.37
9.376266,2.86
8.366267,4.12
6.896267,5.2
5.806267,5.92
3.956267,5.81
3.516267,4.15
2.186267,1.45
-0.3937329,-1.28
-2.513733,-1.26
-2.163733,1.33
2.876267,-1.22
3.266267,-3.04
6.556267,2.67
5.696267,1.9
4.926267,1.46
4.436267,1.57
3.706267,1.46
3.766267,1.43
5.426267,2.41
7.256267,3.65
7.806267,4.42
6.886267,4.16
5.846267,2.71
5.166267,1.96
4.626267,2.2
3.796267,1.27
2.636267,0.29
2.066267,0.61
1.846267,0.19
1.646267,-2.4
1.236267,-4.33
0.4962671,-4.46
1.406267,-8.55
4.716267,-13.44
7.516267,-9.12
8.466267,-2.81
8.606267,-3.59
9.436267,-4.08
10.16627,-1.18
10.52627,0.4
10.71627,0.44
10.28627,0.28
9.836267,0.21
9.186267,0.16
9.596267,-0.67
10.01627,-0.84
10.00627,1.59
10.33627,3.65
10.92627,3.98
10.89627,3.97
10.19627,4.81
9.656267,5.4
7.816267,5.85
6.386267,5.15
4.656267,3.38
0.8962671,1.2
-1.833733,0.43
-2.413733,1.62
1.636267,0.84
2.866267,-0.9
5.356267,2.96
4.416267,2.55
3.886267,1.43
4.486267,-0.19
4.316267,-1.35
3.526267,-0.85
4.326267,0.8
5.736267,2.26
6.106267,3.49
5.896267,4.36
5.936267,4.04
5.916267,3.93
5.926267,4.69
6.016267,3.53
5.056267,1.7
2.736267,1.2
0.5162671,0.35
-0.043732908,-1.91
0.4762671,-4.42
-0.1137329,-4.13
-1.053733,-5.64
0.3862671,-14.34
3.486267,-16.74
7.026267,-7.08
8.476267,-2.07
8.146267,-4.02
9.246267,-3.29
10.94627,-1.3
10.77627,-0.62
9.856267,0.01
9.846267,-0.34
9.906267,-2.23
10.67627,-2.88
10.31627,-0.4
9.166266,2.76
11.03627,3.07
13.98627,1.75
15.05627,1.18
14.53627,2.01
13.73627,3.74
12.20627,5.96
10.25627,7.23
7.346267,6.3
3.846267,4.83
0.3962671,3.04
-0.1637329,2.04
1.856267,0.96
2.176267,0
5.266267,3.07
5.086267,2.49
5.296267,1.52
6.386267,0.02
6.606267,-1.32
5.086267,-1.4
3.396267,-0.37
2.746267,1.12
3.446267,2.61
4.296267,3.11
4.416267,2.72
4.976267,3.23
6.156267,4.55
6.896267,3.86
6.206267,2.41
3.906267,2.84
1.586267,3.17
0.5362671,1.05
0.6462671,-3.06
0.2662671,-4.91
-0.9437329,-3.63
-1.513733,-8.38
-1.313733,-16.2
1.516267,-14.03
5.856267,-7.14
8.046267,-4.88
9.326267,-4.22
11.57627,-1.46
12.79627,1.27
12.17627,1.38
11.82627,-0.8
11.83627,-3.54
11.82627,-4.09
11.12627,-1.64
11.02627,0.91
13.84627,0.48
17.14627,-1.48
18.74627,-1.31
19.30627,1.53
18.45627,5.2
16.42627,8.179999
13.67627,9.48
10.68627,9.08
7.256267,8.63
4.346267,7.43
1.046267,4.33
1.476267,0.38
2.316267,-1.19
5.746267,2.33
6.196267,1.55
6.566267,0.86
6.466267,0.35
6.276267,0.039999999
5.896267,0.039999999
4.766267,0.34
3.796267,1.31
4.526267,2.41
5.106267,2.2
4.286267,1.8
4.876267,2.76
6.616267,3.84
6.766267,3.42
5.346267,2.77
3.506267,4.05
2.116267,5.48
1.536267,3.82
1.636267,-0.6
1.746267,-4.49
1.056267,-4.13
-0.5637329,-3.59
-3.123733,-8.83
-4.813733,-15.41
-3.213733,-16.57
1.206267,-14.17
5.646267,-11.58
10.33627,-5.7
13.93627,1.6
13.53627,3.55
11.99627,0.36
11.34627,-2.83
10.51627,-4.11
9.446267,-4.43
10.46627,-3.61
14.24627,-3.03
17.54627,-3.86
19.29627,-2.8
20.79627,1.94
21.14627,8.29
19.14627,12.86
14.92627,13.97
11.17627,12.62
7.746267,11.78
5.506267,11.01
2.196267,6.67
-0.3037329,1.02
1.146267,-0.72
7.056267,1.4
7.526267,0.67
7.986267,0.53
7.876267,0.81
7.756267,1.2
7.646267,1.36
7.306267,1.39
6.996267,1.66
7.186267,2.09
7.096267,2.31
6.486267,2.85
7.146267,3.3
8.236267,3.08
7.326267,3.48
5.336267,4.52
4.006267,5.29
3.526267,5.58
3.046267,3.91
2.006267,0.72
0.9362671,-1.72
0.2262671,-2.37
-0.6737329,-1.94
-2.503733,-3.05
-5.613733,-7.68
-8.773733,-13.01
-10.80373,-16.93
-12.21373,-18.24
-10.56373,-13.39
-5.563733,-5.39
-0.8437329,-1.43
1.846267,-2.7
4.206267,-4.44
6.846267,-4.33
7.646267,-5.01
7.116267,-6.59
6.956267,-7.76
7.626267,-8.12
8.786267,-6.12
10.00627,-1.05
11.91627,6.42
13.68627,13.44
12.45627,18.26
8.356267,19.43
5.086267,15.81
3.186267,11.28
2.806267,6.8
-0.4737329,1.69
-0.9837329,0.48
8.836267,1.27
8.666266,0.4
8.936267,0.42
9.446267,0.63
9.936267,0.86
10.15627,1.19
10.35627,1.56
10.32627,1.79
9.816267,2.2
9.226267,3.3
8.786267,4.21
8.676267,3.37
8.636267,2.15
7.846267,3.22
6.356267,5.04
5.216267,5.19
4.996267,4.91
4.696267,3.88
2.916267,1.33
-0.043732908,-0.61
-2.233733,-0.96
-3.053733,-1.19
-3.753733,-1.7
-5.323733,-2.55
-8.203732,-4.33
-12.61373,-7.55
-17.96373,-10.13
-21.98373,-9.29
-21.40373,-6.96
-15.98373,-5.7
-11.45373,-6.26
-9.483732,-7.63
-6.533733,-7.79
-1.803733,-6.55
1.616267,-6.36
1.006267,-7.61
-1.843733,-8.36
-5.113733,-7.42
-8.283732,-4.04
-8.933733,1.72
-5.943733,7.36
-1.713733,15.11
0.4962671,22.15
0.1362671,20.13
-1.273733,12.81
-1.163733,6.33
-0.2437329,1.69
-2.293733,-0.17
9.256267,2.14
8.876266,0.54
9.406267,-0.14
10.34627,-0.14
11.06627,0.46
11.64627,1.55
12.21627,2.31
12.17627,2.37
11.59627,2.66
11.04627,4.05
10.28627,5.21
8.826267,4.66
7.746267,4.01
7.816267,4.35
7.606267,4.36
6.606267,3.75
5.826267,3.86
5.326267,4
3.996267,2.42
0.8762671,0.14
-2.383733,-0.53
-4.233733,-0.32
-5.593733,-0.95
-6.823733,-2.17
-8.043733,-2.86
-9.763733,-2.98
-11.93373,-2.91
-14.34373,-3.11
-15.49373,-4.46
-13.80373,-5.7
-12.18373,-4.88
-13.35373,-4.2
-15.28373,-6.11
-15.08373,-8.639999
-12.68373,-9.34
-9.883733,-7.73
-8.843733,-5.39
-10.58373,-3.79
-13.56373,-1.36
-15.35373,2.24
-15.74373,4.46
-14.05373,8.97
-9.543733,16.83
-5.183733,19.77
-3.653733,15.86
-2.773733,9.26
-2.343733,4.04
-3.733733,1.08
9.936267,2.22
9.796267,0.17
10.25627,-0.94
11.08627,-0.44
11.91627,1.2
12.83627,2.8
13.54627,3.3
13.47627,3.13
12.93627,3.28
12.48627,4.3
12.03627,5.4
11.12627,5.44
10.21627,5.25
10.05627,5.2
9.646267,4.62
7.996267,4.17
6.116267,4.7
5.136267,5.55
4.466267,5.48
2.676267,4.27
0.2162671,3.15
-1.753733,2.28
-3.723733,0.87
-5.583733,-1.07
-6.773733,-2.45
-7.763733,-2.57
-9.013733,-2.01
-10.29373,-1.9
-11.06373,-3.37
-10.53373,-5.62
-9.583733,-5.45
-9.283732,-3.13
-9.943732,-3.43
-11.76373,-7.31
-13.59373,-10.1
-14.35373,-8.4
-14.51373,-4.39
-15.19373,-1.59
-16.32373,0.28
-16.53373,2.9
-17.02373,4.65
-17.01373,6.46
-13.26373,10.78
-8.013733,14.68
-4.823733,14.46
-1.763733,9.639999
-2.103733,5.1
-4.433733,1.76
11.10627,1.06
11.25627,-0.63
11.45627,-1.72
12.16627,-0.77
13.33627,1.6
14.46627,3.36
14.78627,3.8
