U,V
-5.119363,-0.14
-5.419363,0.48
-5.649363,1.98
-6.139363,4.5
-7.079363,5.61
-6.929363,4.98
-7.479362,4.21
-8.899363,3.33
-8.469362,2.76
-7.909363,1.29
-7.909363,-0.32
-8.569363,0.67
-9.639362,2.1
-10.07936,2.65
-10.00936,3.79
-8.859363,2.57
-6.249362,1.27
-6.029363,1.33
-9.509362,0.79
-11.54936,0.69
-11.27936,0.97
-10.96936,0.3
-10.41936,-0.77
-9.579363,-1.58
-7.759363,-1.83
-6.949363,-2.42
-6.729362,-3.32
-5.909363,-3.53
-5.269362,-3.5
-5.699363,1.99
-4.319363,1.12
-3.449363,0.039999999
-2.519363,-1.17
-0.9993628,-2.48
0.1106372,-2.52
0.4406372,-1.52
0.070637204,-1.24
-0.1893628,-1.17
-0.8793628,0.59
-2.139363,2.86
-3.149363,3.32
-4.309363,2.65
-5.429363,1.63
-5.699363,0.56
-5.249362,0.78
-4.389363,1.68
-3.629363,1.16
-3.499363,0.22
-3.829363,0.17
-4.259363,0.59
-4.319363,2.3
-5.059363,5.37
-6.149363,5.83
-6.269362,4.66
-6.559362,2.23
-7.069363,1.51
-7.099363,2.74
-8.229362,2.92
-9.029363,2.63
-8.499363,3.22
-8.559362,3.43
-8.589362,3.79
-7.129363,4.88
-6.169363,3.2
-5.349363,1.43
-5.639363,1.04
-8.639362,1.21
-9.459363,2.19
-8.439363,2.27
-8.509362,0.92
-8.829363,-0.94
-8.329363,-2.51
-6.229362,-3.08
-5.149363,-2.92
-5.709363,-3.75
-5.329363,-4.79
-3.999363,-4.86
-4.089363,0.69
-2.409363,-0.81
-1.279363,-2.09
1.030637,-2.24
2.870637,-1.52
2.630637,-0.45
2.150637,-0.24
2.250637,-0.71
2.350637,0.4
1.960637,3.32
1.300637,5.11
0.5706372,4.63
-0.9193628,3.94
-3.269363,3.38
-4.459363,2.44
-3.659363,1.69
-2.389363,1.46
-1.919363,1.02
-2.109363,0.69
-2.619363,0.95
-2.999363,1.42
-3.209363,2.54
-4.059363,4.61
-4.349363,5.08
-4.449363,5.37
-5.999362,4.14
-6.499362,4.53
-6.989363,5.15
-7.699363,3.71
-7.679363,3.01
-6.229362,2.42
-5.879363,2.37
-6.159363,2.98
-5.269362,3.38
-6.089363,2.31
-6.419363,0.72
-5.459363,-0.15
-4.979362,0.22
-3.869363,1.62
-3.989363,1.57
-5.489363,-0.48
-6.209363,-2.65
-6.839363,-4.01
-6.489363,-4.98
-5.369363,-4.2
-4.579363,-3.83
-3.669363,-5.06
-2.399363,-5.67
-1.959363,-1.26
-0.1793628,-2.91
1.990637,-3.07
4.370637,-1.53
4.630637,-0.74
2.770637,-0.94
1.360637,-1.28
1.300637,-0.42
1.030637,1.89
1.010637,4.01
1.430637,4.61
1.500637,4.25
1.250637,4.59
0.090637207,4.99
-0.8493628,4.22
0.000637207,2.33
1.320637,1.03
0.3406372,1.61
-1.969363,2.18
-3.159363,1.76
-2.769363,1.67
-2.589363,2.28
-3.019363,3.51
-2.789363,4.57
-2.609363,5.07
-4.509363,5.47
-5.929363,5.64
-6.709363,4.62
-6.979362,2.61
-6.429363,1.33
-5.559363,0.37
-5.149363,0.3
-5.359363,0.31
-4.869363,0.41
-5.159363,0.73
-5.769362,-0.24
-5.129363,-1.42
-3.469363,-1.46
-1.559363,-0.83
-2.249363,-1.11
-4.079363,-2.65
-3.709363,-3.54
-3.489363,-4.34
-3.629363,-5.64
-3.029363,-4.69
-1.669363,-4.1
-0.4993628,-5.51
0.4506372,-5.78
-0.4093628,-4.03
1.510637,-5.06
3.580637,-2.71
3.760637,0.32
2.890637,-0.089999996
1.480637,-2.15
-0.7093628,-2.35
-1.979363,0.36
-2.719363,2.55
-2.559363,3.13
-1.739363,3.35
-1.169363,3.23
-0.4293628,3.94
-0.1193628,4.96
-0.1993628,3.87
0.3306372,1.14
1.240637,0.35
0.2706372,3.56
-2.709363,5.36
-4.439363,3.08
-3.499363,1.06
-2.779363,1.28
-3.019363,2.61
-2.779363,3.73
-3.129363,4.66
-3.569363,5.02
-4.019363,5.08
-5.779363,4.04
-7.569363,1.91
-5.909363,1.32
-5.579363,1.09
-5.509363,0.9899999
-6.179363,0.65
-5.729362,0.29
-4.849363,0.41
-5.189363,-0.7
-4.929363,-1.72
-3.359363,-1.85
-1.869363,-2.14
-2.929363,-2.58
-3.719363,-3.44
-1.669363,-4.06
0.8106372,-3.92
1.190637,-3.49
0.2806372,-3.08
1.440637,-4.88
2.920637,-6.44
2.980637,-5.28
0.2206372,-7.13
2.040637,-6.72
2.800637,-1.83
1.200637,1.51
0.3006372,0.73
-0.1293628,-0.63
-1.969363,-0.21
-2.739363,1.79
-2.659363,2.29
-2.859363,2.58
-2.949363,3.65
-2.729363,3.57
-2.249363,3.46
-2.989363,4.52
-4.459363,4.11
-5.259363,1.11
-4.589363,-0.3
-2.549363,3.75
-2.089363,6.52
-3.009363,4.04
-2.859363,1.5
-2.759363,1.62
-3.669363,2.91
-4.009363,3.18
-4.199363,3.04
-4.009363,4.04
-3.489363,5
-5.389363,2.85
-7.609363,-0.089999996
-5.029363,1.54
-3.989363,2.36
-3.959363,2.18
-5.319363,2.08
-5.369363,1.31
-5.239363,0.42
-5.259363,-1.08
-4.509363,-1.63
-2.679363,-1.66
-1.729363,-2.47
-3.269363,-3.5
-2.659363,-5.01
0.7906372,-5.65
3.730637,-4.02
3.130637,-2.89
0.8806372,-4.5
3.460637,-6.9
7.280637,-6.61
4.790637,-4.35
1.640637,-8.72
2.330637,-5.32
1.250637,0.95
-0.1793628,2.33
-0.5793628,0.71
-0.8993628,1.01
-2.079363,2.31
-2.529363,2.98
-2.689363,2.67
-3.479363,3.31
-3.839363,4.26
-3.279363,3.66
-3.269363,3.4
-5.369363,5.55
-7.069363,7
-7.789362,4.12
-7.599363,0.44
-4.609363,1.66
-2.149363,3.91
-1.919363,3.48
-1.719363,2.35
-1.599363,2.41
-2.489363,3.45
-3.379363,3.22
-4.049363,2.25
-4.149363,3.27
-3.759363,4.7
-5.399363,1.76
-7.309362,-0.35
-4.409363,2.73
-3.579363,4
-3.699363,2.9
-3.039363,1.89
-3.049363,0.74
-4.229362,-0.59
-4.469363,-1.61
-3.489363,-1.83
-2.509363,-2.49
-2.069363,-3.32
-0.3393628,-3.98
1.690637,-5.95
3.820637,-6.45
4.770637,-5.97
3.640637,-7.13
3.730637,-9.309999
7.440637,-8.88
4.420637,-3.97
1.680637,-2.93
3.260637,-7.28
0.8706372,-1.02
-1.939363,4.14
-3.159363,3.09
-3.629363,1.22
-3.569363,2.01
-3.389363,2.97
-3.189363,2.79
-3.149363,2.51
-3.589363,2.68
-3.539363,2.53
-2.819363,2.39
-3.709363,3.3
-5.629363,6.34
-5.039363,8.72
-4.939363,6.21
-6.109363,1.84
-4.919363,0.5
-3.539363,1.11
-3.719363,1.63
-3.439363,1.54
-2.619363,1.69
-2.319363,2.53
-2.159363,2.95
-2.559363,2.6
-3.229363,3.52
-3.029363,4.26
-5.059363,1.54
-6.879363,0.64
-3.039363,3.24
-2.239363,3.19
-3.799363,1.85
-2.459363,1.14
-0.9693628,0.87
-2.689363,-0.89
-3.209363,-1.4
-2.269363,-1.25
-1.489363,-3.25
-0.089362793,-5.07
3.290637,-5.28
4.790637,-6.32
4.130637,-7.5
3.620637,-8.78
5.810637,-10.95
6.790637,-11.11
3.040637,-5.93
-0.2293628,-2.95
2.110637,-0.9899999
1.440637,-1.55
-1.909363,3.26
-3.509363,4.38
-4.359363,2.78
-4.979362,1.95
-3.889363,2.05
-2.189363,2.14
-1.609363,2.02
-1.689363,1.99
-1.639363,1.7
-1.089363,1.71
-1.239363,2.69
-3.409363,3.43
-3.799363,5.29
-1.119363,7.49
-1.399363,5.59
-4.159363,2.12
-4.559363,0.38
-3.599363,0.039999999
-3.929363,0.4
-4.399363,0.71
-4.169363,0.85
-3.459363,1.04
-1.999363,1.94
-1.489363,2.5
-1.659363,3.16
-0.5693628,3.2
-1.999363,1.31
-4.959363,1.11
-1.989363,2.95
-0.9393628,1.93
-2.209363,0.37
-1.419363,1.25
0.4506372,1.56
-0.4393628,-0.9
-0.6093628,-1.97
0.2906372,-2.68
1.900637,-4.99
4.170637,-7.14
5.840637,-8.02
5.020637,-9.349999
4.270637,-10.71
7.080637,-12.04
7.880637,-9.86
5.300637,-2.9
1.470637,-2.33
2.990637,-0.27
1.040637,0.63
-0.8893628,3.27
-1.789363,3.88
-1.859363,2.42
-2.899363,1.43
-3.479363,0.87
-2.399363,0.68
-0.8993628,1.08
-0.3793628,1.62
-0.4393628,1.81
-0.6593628,1.77
-0.1893628,2.32
-0.2193628,2.26
-1.639363,1.21
-0.9093628,3.15
1.300637,6.79
1.040637,5.79
-1.169363,2.43
-2.289363,0.2
-1.729363,-0.2
-1.769363,0.35
-2.289363,0.72
-2.549363,0.71
-2.129363,0.34
-1.309363,1.1
-0.9993628,1.95
-0.2093628,2.45
1.630637,1.88
1.610637,0.42
-0.8393628,0.48
-0.5693628,1.89
0.4306372,0.66
-0.4893628,-0.42
-0.029362792,1.35
1.330637,0.14
2.160637,-1.89
4.080637,-2.48
5.690637,-3.32
6.850637,-5.27
8.210637,-7.26
7.960637,-9.17
7.020637,-11.39
7.510637,-12.4
8.260637,-11.43
2.850637,-4.01
2.170637,-4.26
3.860637,-1.64
3.510637,0.84
-1.389363,-0.26
-0.049362794,2.65
0.5706372,2.25
0.5106372,2.48
0.2006372,2.46
0.2706372,1.95
0.1106372,2.05
-0.1093628,2.23
0.1706372,1.59
0.7506372,0.77
0.6906372,0.56
0.7006372,0.67
0.8906372,-0.68
0.6106372,-1.44
0.5306372,1.83
0.4406372,5.84
0.6906372,6
0.2806372,4.24
-1.059363,2.27
-1.799363,1.02
-1.429363,0.29
-0.5393628,0.32
-0.029362792,0.9899999
0.4306372,0.75
0.2206372,0.64
0.1306372,1.28
1.290637,2.11
2.670637,0.94
3.260637,-0.32
3.040637,0.34
3.780637,1.33
3.870637,1.22
1.380637,1.48
0.8706372,1.5
3.490637,-2.35
5.950637,-4.17
8.460637,-3.24
9.130637,-3.4
8.520637,-5.27
7.900637,-6.06
6.890637,-7.18
5.930637,-8.29
4.140637,-8.679999
1.430637,-6.38
0.1506372,-2.71
3.050637,-2
4.620637,1
1.070637,0.53
-1.499363,-0.52
3.120637,-0.2
4.440637,1.12
5.260637,3.22
6.520637,3.77
7.600637,3.38
7.420637,3.18
6.640637,3.17
5.710637,2.23
4.850637,0.86
4.270637,0.55
3.730637,0.7
2.590637,-0.34
0.8006372,-0.33
-1.059363,1.77
-2.209363,3.46
-1.249363,4.38
-0.049362794,5.39
-0.5493628,5.25
-1.989363,3.37
-1.529363,0.26
0.6506372,-0.8
2.050637,0.49
2.640637,0.54
2.350637,-0.26
2.310637,0.28
3.180637,1.42
4.330637,0.42
5.500637,-0.35
5.960637,-0.13
6.650637,0.41
6.210637,1.9
4.830637,2.97
5.190637,0.9899999
5.910637,-3.03
6.720637,-5.08
7.140637,-4.52
5.610637,-5.27
4.040637,-6.61
3.350637,-6.16
3.210637,-5.47
2.300637,-4.74
-1.299363,-4.72
-2.929363,-5.03
-1.159363,-1.08
4.570637,-0.95
4.580637,0.47
-0.4793628,-0.27
-0.3893628,-1.18
6.900637,-2.34
6.760637,-0.41
6.130637,1.51
5.660637,2.2
5.360637,1.96
5.540637,1.58
6.080637,2
5.760637,1.76
4.510637,0.82
3.330637,1.31
2.600637,2.17
1.580637,1.76
-0.3193628,1.34
-2.419363,1.31
-3.069363,1.2
-1.529363,2.14
0.7206372,4.16
1.850637,5.65
1.210637,4.66
1.330637,0.68
2.790637,-1.62
3.910637,-0.56
4.410637,0.049999997
3.980637,-0.43
3.520637,-0.2
4.080637,0.12
5.350637,-0.59
6.450637,0.21
6.250637,1.61
5.450637,0.66
5.210637,-0.74
6.820637,-1.22
8.150637,-0.13
7.380637,-1.71
5.820637,-3.65
4.190637,-4.45
3.440637,-5.11
3.390637,-5.38
4.300637,-5.33
4.060637,-3.48
3.630637,-2.19
-0.2593628,-4.11
-2.069363,-5.54
-1.029363,-1.8
4.520637,-1.61
3.580637,-1.36
0.080637202,-2.01
2.250637,-1.43
6.390637,-0.83
4.160637,0.46
2.590637,0.93
1.640637,0.84
0.8406372,0.3
1.160637,-0.049999997
2.490637,0.2
3.580637,-0.33
3.610637,-0.73
2.480637,0.87
1.610637,2.53
1.770637,3.18
1.400637,3.03
-0.1293628,1.7
-0.9093628,0.25
-0.1493628,0.2
1.530637,1.54
3.270637,3.29
4.090637,3.16
4.780637,0.23
4.990637,-1.69
4.650637,-0.94
4.770637,0.01
4.470637,0.079999998
4.100637,-0.36
4.660637,-1.19
5.250637,-1.99
5.770637,-0.91
6.470637,-0.19
7.680637,-1.48
7.700637,-2.41
6.960637,-2.6
6.760637,-2.11
6.700637,-2.34
5.790637,-2.95
4.670637,-2.96
4.500637,-2.94
4.170637,-3.23
2.670637,-2.18
-0.029362792,-0.54
0.8406372,-0.72
-0.2793628,-3.52
-2.019363,-4.31
-0.8493628,-2.1
4.670637,-1.53
2.770637,-1.78
-2.979363,-2.44
1.290637,-0.28
3.990637,1.89
3.590637,1.61
3.920637,0.86
4.120637,0.37
3.640637,0.18
2.960637,0.76
2.760637,1.35
2.640637,0.84
2.000637,0.65
0.7506372,1.9
0.4206372,3.4
1.740637,4.39
2.470637,4.13
1.850637,2.47
1.560637,0.63
1.330637,-1.07
1.290637,-1.73
2.920637,-0.26
5.070637,0.24
6.220637,-1.49
6.020637,-1.76
5.600637,-0.74
6.040637,-0.46
6.190637,-0.47
6.350637,-1.21
7.310637,-2.54
7.500637,-3.43
7.550637,-2.66
8.480637,-2.12
9.580637,-3.37
9.010637,-3.32
6.960637,-2.45
4.990637,-1.8
4.940637,-1.66
3.950637,-2.63
2.110637,-3.4
0.6106372,-2.6
-1.439363,-0.54
-3.509363,0.96
-5.449363,0.62
-4.529363,-0.65
-3.499363,-2.23
-4.379363,-3.56
-2.489363,-2.63
2.740637,-2.07
4.350637,-3.42
-3.489363,-3.72
-2.399363,-2.3
4.680637,1.1
5.160637,0.01
5.070637,-0.2
4.690637,0.29
3.970637,0.78
3.010637,1.29
2.420637,1.83
1.610637,2.22
0.3406372,2.54
-0.6793628,2.39
-0.069362789,2.56
1.980637,3.06
2.750637,2.74
2.350637,2
2.810637,1.18
2.770637,-1.44
1.780637,-4.3
2.640637,-3.39
5.000637,-2.1
5.990637,-3.68
5.880637,-3.47
6.730637,-1.58
8.120637,-1.6
8.390637,-1.62
8.440637,-1.85
9.910637,-3.34
10.71064,-4.36
9.650637,-3.17
8.470637,-1.15
7.300637,-0.81
5.980637,-0.94
5.550637,-1.07
4.160637,-1.56
3.110637,-1.46
2.520637,-2.07
0.7106372,-0.76
-0.7093628,0.45
-1.849363,2.12
-2.439363,2.6
-3.819363,1.94
-4.709363,0.85
-4.829363,-0.7
-5.299363,-2.65
-3.699363,-3.83
-2.129363,-0.49
4.190637,-2.93
2.110637,-6.12
-2.799363,-5.14
5.150637,0.26
4.080637,-0.54
3.210637,-0.17
3.510637,1.39
3.770637,2.15
3.250637,1.12
2.520637,0.57
2.030637,1.73
2.160637,2.64
2.440637,1.62
2.760637,0.67
3.460637,1.07
3.740637,1.28
3.440637,1.13
3.610637,1.22
3.860637,-0.3
3.090637,-3.69
2.510637,-4.83
3.580637,-3.63
5.010637,-4.62
5.840637,-5.54
6.830637,-3.22
7.720637,-1.79
8.130637,-2.08
8.410637,-2.37
9.180637,-3.68
9.000637,-4.33
6.850637,-2.06
5.010637,0.64
4.530637,0.46
4.700637,-0.94
5.820637,-0.76
5.660637,-0.23
4.760637,-0.89
5.180637,-1.45
5.340637,0.91
4.850637,2.11
3.700637,3.18
2.610637,3.93
1.170637,4.33
-0.5993628,4.1
-1.119363,2.18
-2.549363,-1.4
-3.019363,-3.51
-3.799363,-1.57
0.070637204,0.33
4.910637,-4.67
0.8006372,-5.59
5.660637,2.51
4.460637,1.34
3.810637,1.1
4.300637,2.5
4.410637,3.46
3.830637,2.61
3.400637,2.25
3.310637,3.25
3.880637,3.81
4.740637,2.41
4.700637,0.49
3.860637,0.07
3.320637,0.3
2.740637,0.039999999
2.450637,0.2
3.240637,0.5
3.540637,-1.29
2.350637,-4.24
1.660637,-4.81
2.820637,-5.37
5.200637,-7.88
7.300637,-6.13
7.870637,-1.78
7.950637,-1.87
8.740637,-3.2
9.040637,-2.56
7.900637,-1.39
7.680637,0.57
8.990637,1.77
9.350637,0.16
9.290637,-1.06
9.590637,0.079999998
9.670637,0.29
9.510637,-0.25
9.780637,0.25
9.850637,2.03
9.830637,3.54
8.600637,4.55
6.950637,5.42
5.750637,5.88
3.830637,5.55
3.360637,3.7
2.130637,0.72
-0.4293628,-1.96
-2.479363,-1.69
-2.179363,1.17
2.890637,-1.5
3.680637,-3.59
6.720637,3.87
5.220637,2.96
3.550637,1.9
3.070637,1.05
2.810637,0.8
3.670637,1.41
6.310637,2.89
8.090637,4.1
7.550637,4.65
6.430637,4.19
5.510637,2.38
4.180637,1.26
3.370637,1.76
2.810637,1.46
1.930637,0.41
1.660637,0.14
1.660637,-0.6
1.310637,-3.23
0.8406372,-5.01
0.6906372,-5.56
2.180637,-9.809999
5.540637,-12.6
8.070637,-7.18
8.610637,-2.68
8.780637,-4.13
9.590637,-3.73
9.850637,-0.75
10.49064,0.93
11.68064,1.42
11.32064,0.9899999
10.50064,0.4
9.980637,0.17
10.30064,-0.81
10.10064,-0.56
9.660637,2.48
10.26064,4.33
11.32064,4.22
11.32064,4.04
10.52064,4.92
9.910637,5.43
7.940637,5.75
6.310637,4.98
4.430637,3.23
0.7706372,1.22
-1.809363,0.47
-2.629363,1.64
1.330637,0.95
3.110637,-0.94
5.070637,4.13
4.080637,3.83
3.240637,2.48
3.520637,0.15
3.390637,-1.37
2.940637,-0.68
4.060637,1.33
5.970637,2.83
6.810637,3.89
7.020637,4.76
6.840637,4.02
5.500637,2.95
4.770637,3.48
5.150637,3.31
4.420637,1.83
2.230637,0.63
0.2306372,-0.44
-0.3593628,-2.7
-0.039362792,-5.12
-0.6193628,-4.96
-1.119363,-7.66
1.070637,-15.61
4.690637,-15.32
7.810637,-5.63
8.450637,-2.19
8.190637,-4.08
9.470637,-2.89
10.74064,-0.85
10.48064,-0.02
9.820637,0.37
10.14064,-0.45
10.38064,-2.21
11.00064,-2.37
10.22064,0.49
8.890637,3.8
11.13064,3.5
14.43064,1.7
15.62064,1.36
15.21064,2.49
14.39064,4.09
12.79064,6.14
10.58064,7.51
7.460637,6.75
3.660637,5.19
0.1406372,3.3
-0.4393628,2.12
1.570637,1.16
2.220637,0.28
4.540637,3.9
4.680637,3.34
5.090637,2.22
5.900637,0.46
6.190637,-1.03
4.960637,-1.13
2.860637,-0.18
1.750637,1.06
2.530637,2.39
4.020637,3.16
4.840637,2.86
5.010637,2.76
5.350637,3.61
5.810637,3.34
5.170637,2.12
2.990637,1.93
0.6906372,2.2
-0.4093628,0.45
-0.1793628,-3.7
-0.4193628,-5.35
-1.699363,-4.61
-2.249363,-10.39
-1.479363,-17.26
2.170637,-13.6
6.390637,-6.8
8.540637,-4.51
10.52064,-3.05
12.60064,-0.42
13.14064,1.54
12.61064,1.29
12.28064,-1.07
11.78064,-3.68
11.71064,-3.64
11.29064,-0.95
11.09064,1.34
13.94064,0.69
17.36064,-1.3
19.13064,-1.02
19.95064,1.83
19.21064,5.24
17.36064,8.03
14.60064,9.41
11.25064,9.15
7.620637,8.58
4.430637,7.19
0.9406372,3.97
1.440637,0.33
2.380637,-1.25
5.380637,3.16
5.860637,2.31
6.270637,1.54
6.210637,0.89
6.260637,0.45
6.150637,0.36
4.960637,0.43
3.840637,1.09
4.220637,1.98
4.460637,1.66
3.970637,1.1
4.660637,2.25
5.780637,4.04
5.580637,4
4.200637,2.74
2.490637,3.12
1.220637,4.49
0.6806372,3.24
1.010637,-1.43
1.370637,-5.42
0.6206372,-4.76
-1.489363,-4.89
-4.269363,-10.97
-5.359363,-17.12
-3.089363,-17.48
1.960637,-13.85
7.370637,-9.82
12.38064,-3.95
15.71064,2.24
15.29064,3.67
13.34064,0.52
11.63064,-2.86
10.68064,-4.07
9.860637,-4.26
10.35064,-3.69
13.92064,-3.1
17.50064,-3.67
19.43064,-2.67
20.99064,1.9
21.37064,8.19
19.78064,12.58
16.04064,13.61
12.23064,12.57
8.440637,11.81
5.860637,10.93
2.160637,6.4
-0.3693628,0.7
1.270637,-1.12
6.980637,2.38
7.200637,1.39
7.470637,1.02
7.340637,1.14
7.210637,1.49
7.140637,1.63
6.950637,1.51
6.950637,1.67
7.250637,1.92
7.030637,1.68
6.430637,1.82
6.670637,2.69
7.090637,3.5
6.260637,4.01
4.520637,4.17
3.190637,4.67
2.920637,5.36
2.790637,3.9
1.990637,0.53
1.040637,-2.34
0.2306372,-3.18
-1.089363,-2.79
-3.379363,-4.07
-6.669363,-9.03
-9.719362,-14.46
-11.36936,-17.77
-12.16936,-18.32
-9.789363,-13.33
-4.399363,-5.56
0.3606372,-1.52
3.080637,-2.34
5.070637,-3.78
7.560637,-3.77
8.340637,-4.74
7.280637,-6.53
6.700637,-7.7
7.230637,-8.03
8.300637,-6.03
9.620637,-1.1
11.57064,6.23
13.33064,13.11
12.61064,17.79
8.840637,19.33
5.540637,16.31
3.460637,11.75
2.800637,6.84
-0.7193628,1.18
-0.9393628,0.059999999
8.790637,2.54
8.480637,1.15
8.660637,0.84
9.130637,0.95
9.590637,1.05
9.930637,1.09
10.26064,1.16
10.19064,1.47
9.640637,2.02
9.160637,2.89
8.840637,3.7
8.330637,3.27
7.870637,2.52
7.450637,3.44
6.310637,4.92
4.910637,5.31
4.500637,5.32
4.340637,4.1
2.890637,1.36
0.3706372,-0.64
-1.709363,-1.4
-2.979363,-2.11
-4.169363,-2.51
-5.959363,-3
-9.019362,-4.7
-13.80936,-8.04
-19.59936,-10.83
-23.77936,-9.75
-23.29936,-6.82
-17.64936,-5.46
-12.00936,-6.08
-9.399363,-6.89
-6.819363,-6.73
-2.379363,-5.81
1.170637,-5.78
0.6106372,-7.03
-2.539363,-7.97
-6.049363,-7.42
-9.019362,-4.57
-9.549362,1.28
-6.709363,7.07
-2.689363,14
-0.4593628,21.18
-0.2993628,20.53
-1.399363,13.86
-1.449363,6.87
-0.7693627,1.34
-2.879363,-0.39
9.550637,3.3
8.890637,1.24
9.350637,0.25
10.40064,-0.039999999
11.32064,0.16
12.15064,0.9899999
12.74064,1.66
12.53064,1.92
11.89064,2.53
11.36064,3.87
10.60064,4.89
9.190637,4.43
8.290637,3.74
8.500637,3.98
8.070637,4.29
6.500637,4.05
5.320637,4.14
4.850637,3.96
3.760637,2.16
1.000637,-0.2
-2.189363,-1.14
-4.529363,-1.23
-6.379363,-1.77
-7.789362,-2.64
-9.119363,-3.05
-11.01936,-2.95
-13.44936,-2.8
-16.14936,-2.92
-17.78936,-4.01
-16.14936,-5.35
-13.52936,-4.74
-13.70936,-3.57
-15.70936,-4.88
-15.71936,-7.52
-13.03936,-8.51
-10.00936,-7.04
-9.099362,-4.86
-10.90936,-3.86
-13.85936,-2.33
-15.49936,1.79
-15.56936,4.91
-14.47936,8.36
-10.89936,15.5
-6.279363,19.74
-4.289363,17.34
-3.209363,10.39
-2.649363,4.35
-4.379363,1.16
10.16064,2.78
9.760637,0.58
10.39064,-0.73
11.47064,-0.73
12.64064,0.53
13.93064,2.35
14.54064,3.08
14.02064,2.85
13.38064,3.03
13.09064,3.96
12.69064,4.81
11.75064,4.87
10.84064,4.78
10.45064,4.71
9.680637,4.25
7.800637,3.97
5.870637,4.51
4.790637,5.29
3.920637,5.13
1.890637,3.64
-0.8293628,2.21
-3.119363,1.44
-5.229362,0.43
-7.059362,-1.3
-8.179362,-2.74
-9.079363,-2.75
-10.28936,-1.87
-11.79936,-1.41
-13.10936,-2.64
-13.03936,-4.91
-11.74936,-5.05
-10.49936,-2.78
-10.56936,-2.75
-12.05936,-6.43
-13.41936,-9.24
-13.96936,-7.57
-14.18936,-3.51
-14.94936,-1.07
-16.32936,-0.13
-16.61936,2.54
-16.66936,4.99
-16.97936,6.01
-14.14936,9.34
-9.049362,13.95
-5.579363,15.07
-2.329363,10.17
-1.959363,5.42
-4.669363,1.94
10.83064,1.09
11.33064,-0.74
12.10064,-2
12.84064,-1.27
