U,V
1.255332,-0.5599976
0.715332,-0.4999976
0.205332,-0.3999976
-0.654668,0.9900024
-1.854668,2.470002
-2.634668,2.510002
-3.464668,1.990002
-4.664668,1.250002
-5.094668,0.6700024
-4.394668,1.050002
-4.074668,1.330002
-3.894668,0.7400025
-3.414668,0.2500024
-3.594668,0.4500024
-4.164668,0.9100024
-4.574668,2.360002
-5.494668,4.970002
-6.814668,5.890002
-6.974668,5.070003
-6.924668,2.430002
-7.284668,1.700002
-7.284668,2.890002
-8.174667,3.130002
-9.184668,3.070002
-8.934668,3.520002
-8.804667,3.440002
-8.074668,3.640002
-6.194668,4.220002
-5.954668,2.160002
-5.594668,0.2100024
-5.864668,0.3500024
-8.264668,1.400002
-8.934668,2.180002
-8.164668,1.680002
-8.194668,0.2400024
-8.574668,-1.169998
-8.214667,-2.609998
-6.234668,-3.299998
-4.964668,-3.049998
-5.394668,-3.509997
-5.244668,-4.259997
-3.894668,-4.539998
-3.434668,0.7200024
-1.874668,-1.069998
-0.444668,-2.139997
2.015332,-1.689998
3.675332,-0.5699975
3.335332,0.4100024
2.775332,0.4700024
2.725332,0.1900024
2.705332,1.400002
2.305332,3.730002
1.715332,4.730002
0.975332,3.850002
-0.4946679,3.030002
-2.834668,2.210002
-4.024668,1.190002
-3.214668,0.8500024
-2.384668,0.8600024
-1.904668,0.7700024
-1.674668,0.8100024
-2.324668,1.180002
-3.124668,1.640002
-3.674668,2.610002
-4.424668,4.620002
-4.914668,5.330002
-5.214668,5.580002
-6.434668,4.120002
-6.874668,4.300003
-7.324668,5.100002
-7.644668,3.750002
-7.934668,3.170002
-6.994668,2.630002
-6.484668,2.350002
-6.144668,2.670002
-5.154668,2.640002
-6.104668,1.740002
-6.184668,0.4800024
-5.204668,0.040002439
-4.894668,0.6300024
-4.434668,1.730002
-4.684668,1.480002
-5.704668,-0.6099976
-6.274668,-2.719997
-6.774668,-4.169998
-6.304668,-5.089997
-4.894668,-4.219997
-4.074668,-3.729997
-3.444668,-4.669998
-2.174668,-5.309998
-1.394668,-0.9299976
0.375332,-2.749998
2.685332,-2.519998
4.925332,-0.6899976
5.065332,0.09000244
3.385332,-0.2699976
2.165332,-0.5099975
2.115332,0.6500024
2.095332,2.840002
2.535332,4.450002
3.135332,4.650002
2.985332,3.970002
2.385332,3.860002
0.735332,3.810002
-0.594668,2.930002
-0.044667967,1.570002
0.935332,0.7000024
0.545332,1.140002
-1.104668,1.660002
-2.584668,1.730002
-2.734668,1.950002
-2.804668,2.590002
-3.044668,4.030002
-3.014668,5.020002
-3.204668,5.150002
-5.244668,5.240002
-6.604668,5.180002
-7.054668,4.230002
-7.064668,2.410002
-6.684668,1.290002
-6.014668,0.5400024
-5.384668,0.3700024
-5.454668,0.3300024
-5.044668,0.3200024
-5.284668,0.7900024
-5.654668,0.080002442
-4.924668,-0.9499975
-3.414668,-1.039998
-2.214668,-0.4899975
-2.844668,-0.4199975
-4.334668,-1.779997
-4.144668,-3.199997
-3.704668,-4.489997
-3.464668,-5.689997
-2.734668,-4.739997
-1.354668,-4.009997
-0.254668,-4.989997
0.625332,-5.019998
0.315332,-3.429997
2.345332,-4.359997
4.345332,-1.919998
4.415332,0.6900024
3.495332,0.4100024
1.975332,-1.099998
-0.014667968,-0.9099975
-1.004668,1.500002
-1.424668,3.130002
-0.9446679,3.490002
-0.154668,3.650002
0.135332,3.390002
0.745332,3.650002
0.915332,4.270002
0.685332,3.320002
1.175332,1.030002
1.725332,0.3900024
0.535332,2.970002
-2.334668,4.490002
-4.134668,2.830002
-3.374668,1.240002
-2.674668,1.620002
-2.644668,3.130002
-2.524668,4.200002
-3.044668,4.770002
-3.824668,4.770002
-4.594668,4.490002
-6.034668,3.560002
-7.614668,1.550002
-6.114668,0.9200024
-5.734668,0.8300024
-5.274668,0.8400024
-5.844668,0.7100024
-5.684668,0.4400024
-4.854668,0.5700024
-5.174668,-0.3499976
-4.864668,-1.349998
-3.344668,-1.639997
-2.074668,-2.029998
-3.014668,-2.239998
-3.954668,-2.789998
-2.144668,-3.639997
0.495332,-3.939997
1.155332,-3.719997
0.395332,-3.319998
1.315332,-4.609997
3.015332,-5.639997
3.075332,-4.469997
1.255332,-6.479998
3.045332,-5.679997
3.505332,-1.049998
1.905332,1.610002
0.955332,1.100002
0.205332,0.2500024
-1.494668,0.9600024
-1.934668,2.610002
-1.974668,2.750002
-2.444668,3.070002
-2.744668,4.150002
-2.644668,3.920002
-2.234668,3.480002
-2.654668,4.150002
-3.784668,3.660002
-4.344668,1.070002
-3.904668,0.1300024
-2.374668,3.580002
-2.204668,6.030002
-3.154668,3.910002
-2.934668,1.380002
-2.754668,1.450002
-3.384668,2.800002
-3.594668,3.110002
-3.784668,3.090002
-3.844668,3.780002
-3.524668,4.370002
-5.064668,2.510002
-6.934668,-0.069997557
-4.974668,1.180002
-4.434668,2.050002
-4.214668,2.160002
-5.174668,2.140002
-5.154668,1.340002
-5.064668,0.3000024
-5.194668,-1.049998
-4.534668,-1.599998
-2.764668,-1.719998
-1.764668,-2.609998
-3.134668,-3.659997
-2.744668,-4.909997
0.755332,-5.439998
3.625332,-4.009997
2.785332,-2.879997
0.605332,-4.259997
2.575332,-6.569997
6.595332,-6.189997
4.405332,-4.019998
2.435332,-8.039997
2.885332,-4.099998
1.635332,1.680002
0.175332,2.560002
-0.2746679,1.280002
-0.604668,1.600002
-1.574668,2.850002
-1.874668,3.440002
-2.304668,3.160002
-3.404668,3.770002
-3.884668,4.660002
-3.534668,4.120002
-3.534668,3.620002
-5.254668,5.120002
-7.194668,6.190002
-8.214667,4.170002
-8.264668,1.420002
-5.234668,1.880002
-2.324668,3.690002
-1.924668,3.530002
-1.724668,2.310002
-1.724668,2.250002
-2.634668,3.090002
-3.424668,2.730002
-3.954668,1.960002
-4.074668,2.950002
-3.584668,4.290002
-4.744668,1.690002
-6.354668,-0.2499976
-4.334668,2.470002
-3.884668,3.780002
-3.994668,2.860002
-3.374668,1.770002
-3.064668,0.6700024
-4.024668,-0.7099975
-4.424668,-1.669998
-3.674668,-1.879997
-2.534668,-2.639997
-1.874668,-3.519998
-0.524668,-4.269998
1.415332,-6.169997
4.005332,-6.399997
4.655332,-5.769998
3.005332,-6.829998
3.125332,-8.989997
6.415332,-8.549997
3.785332,-3.789998
1.665332,-2.529998
3.295332,-6.459997
1.155332,-0.019997558
-1.254668,4.420002
-2.404668,3.200002
-2.824668,1.630002
-2.594668,2.350002
-2.554668,3.340002
-2.624668,3.300002
-2.914668,3.080002
-3.454668,3.180002
-3.384668,3.160002
-3.004668,2.980002
-3.724668,3.420002
-5.484668,5.780002
-5.894668,7.870002
-5.884668,6.450002
-6.854668,2.990002
-5.824668,0.8300024
-3.934668,0.8500024
-3.634668,1.480002
-3.324668,1.420002
-2.514668,1.730002
-2.314668,2.570002
-2.444668,2.730002
-2.904668,2.300002
-3.344668,3.110002
-2.834668,3.910002
-4.654668,1.420002
-6.644668,0.6200024
-3.424668,2.970002
-2.504668,3.100002
-3.884668,1.790002
-2.934668,0.8700024
-1.104668,0.7800024
-2.704668,-0.7899975
-3.434668,-1.389997
-2.444668,-1.539998
-1.374668,-3.879997
0.105332,-5.499998
2.975332,-5.439998
4.505332,-6.329998
4.255332,-7.129997
3.575332,-8.309998
5.405332,-10.95
6.425332,-11.27
2.825332,-5.789998
0.015332031,-2.699997
2.265332,-0.4599975
1.395332,-1.429998
-1.114668,3.310002
-2.204668,4.300003
-3.084668,2.750002
-3.664668,2.010002
-2.864668,2.550002
-2.064668,2.990002
-1.874668,2.760002
-1.864668,2.410002
-1.784668,2.140002
-1.344668,2.530002
-1.484668,3.110002
-2.874668,3.290002
-3.444668,5.170002
-2.154668,7.300002
-2.084668,5.780002
-4.054668,2.780002
-4.874668,0.7400025
-4.174668,-0.029997557
-4.384668,0.020002441
-4.804668,0.1100024
-4.224668,0.4800024
-3.324668,0.9300024
-2.274668,1.810002
-1.814668,2.370002
-1.724668,2.780002
-0.4646679,2.760002
-1.684668,0.9500024
-4.724668,0.8100024
-2.234668,2.650002
-1.144668,1.890002
-2.514668,0.2000024
-2.224668,0.8600024
0.095332026,1.700002
-0.444668,-0.6099976
-0.604668,-1.939998
0.465332,-3.129997
2.235332,-5.509997
4.295332,-7.339997
5.405332,-7.729997
4.765332,-8.729998
4.245332,-9.869997
7.095332,-11.67
7.805332,-9.779997
5.205332,-2.569998
1.445332,-2.059998
3.055332,0.010002441
1.005332,0.8100024
-0.06466797,2.250002
-0.534668,3.410002
-0.654668,2.610002
-1.814668,1.890002
-2.284668,1.630002
-1.434668,2.020002
-0.724668,2.370002
-0.654668,2.320002
-0.654668,2.050002
-0.214668,1.860002
0.385332,2.520002
0.105332,2.340002
-0.7446679,1.420002
-0.374668,3.810002
0.765332,7.130002
0.685332,5.980002
-1.054668,2.940002
-2.444668,0.6100024
-2.184668,-0.2299976
-2.164668,-0.029997557
-2.814668,0.1500024
-2.974668,0.030002441
-2.414668,-0.4199975
-1.664668,0.5100024
-1.174668,1.670002
-0.184668,1.990002
1.685332,1.450002
1.825332,0.1200024
-0.544668,0.1000024
-0.6846679,1.670002
0.005332031,1.050002
-0.8046679,-0.4099976
-0.184668,1.030002
1.505332,0.5000024
2.535332,-1.599998
3.775332,-2.709997
5.255332,-3.669997
6.535332,-5.289998
7.625332,-7.289998
7.345332,-8.929997
6.615332,-10.72
7.145332,-11.37
7.885332,-10.56
2.195332,-3.919997
1.955332,-3.899997
3.775332,-1.339998
3.445332,0.9200024
-1.334668,-0.2099975
1.035332,1.610002
1.305332,2.010002
0.925332,2.690002
0.785332,2.730002
1.275332,2.320002
1.335332,2.370002
0.875332,2.390002
0.675332,1.840002
0.815332,1.150002
1.245332,0.8600024
1.595332,0.9300024
1.385332,-0.1199976
1.075332,-0.6299976
0.805332,2.610002
0.535332,6.190002
0.825332,6.280002
0.445332,4.510002
-0.8846679,2.110002
-1.574668,0.6300024
-1.274668,0.2400024
-0.784668,0.3900024
-0.4946679,0.3400024
-0.154668,-0.3599975
-0.284668,-0.1499976
-0.094667964,0.7800024
1.325332,1.570002
2.825332,0.8800024
3.335332,-0.1399976
3.185332,0.4900024
3.885332,1.650002
3.645332,1.580002
1.335332,0.8100024
1.415332,0.1700024
4.265332,-2.519998
6.045332,-3.899997
7.765332,-3.769997
9.025331,-4.029997
9.195332,-5.509997
8.875332,-6.609997
7.585332,-7.609997
5.895332,-8.039997
3.695332,-7.549997
1.035332,-5.229998
-0.094667964,-2.489997
3.175332,-1.779997
4.435332,1.190002
0.845332,0.6400024
-1.454668,-0.2699976
3.215332,-0.3999976
4.055332,1.100002
4.635332,3.050002
5.835332,3.490002
6.665332,3.120002
6.305332,3.090002
5.505332,3.340002
4.975332,2.400002
4.355332,1.110002
3.875332,1.020002
3.455332,1.230002
2.485332,0.3100024
1.085332,0.1600024
-0.4346679,1.970002
-1.344668,3.670002
-0.484668,4.840003
0.595332,5.430002
0.205332,4.580002
-1.254668,2.720002
-1.344668,0.3700024
0.215332,-0.3299975
1.555332,0.1200024
2.005332,-0.2799976
1.705332,-0.7899975
1.975332,-0.2299976
3.045332,1.030002
4.045332,0.7300024
5.115332,0.1900024
5.845332,0.7400025
6.805332,1.060002
5.935332,1.700002
4.055332,1.960002
4.545332,-0.5499976
5.775332,-3.789998
7.185332,-4.929997
7.755332,-4.729998
7.055332,-5.629997
6.275332,-6.489997
5.585332,-6.219997
4.555332,-5.499998
2.695332,-4.109997
-1.364668,-3.359998
-2.854668,-3.809998
-1.274668,-0.8599975
4.705332,-0.9399976
4.385332,0.5200024
-0.734668,-0.1999976
-0.334668,-0.8499975
6.135332,-1.819998
6.245332,-0.1799975
5.745332,1.350002
5.185332,1.980002
4.635332,1.860002
4.735332,1.960002
5.495332,2.620002
5.635332,1.990002
4.695332,0.9500024
3.765332,1.500002
3.225332,2.160002
2.125332,1.670002
0.265332,1.360002
-1.454668,1.640002
-1.944668,1.960002
-0.7046679,3.050002
1.155332,4.250002
2.355332,4.960002
1.905332,3.980002
1.735332,0.4400024
2.965332,-1.369998
3.965332,-0.8099976
4.045332,-0.8199975
3.775332,-1.129997
3.775332,-0.8099976
4.075332,0.060002439
4.595332,-0.049997557
5.705332,0.3800024
6.095332,1.440002
5.265332,0.5200024
4.625332,-0.9399976
5.625332,-1.169998
7.315332,-0.6499975
7.495332,-2.689997
6.875332,-4.249998
5.605332,-4.369998
4.765332,-4.749998
4.375332,-4.649997
4.905332,-4.529997
4.445332,-2.889997
3.885332,-1.269997
-0.354668,-2.619998
-2.214668,-4.049997
-1.144668,-1.319998
4.495332,-1.519997
3.445332,-1.329998
-0.324668,-1.869998
1.975332,-1.049998
6.235332,-1.009997
4.715332,2.44141E-06
3.345332,0.4900024
2.515332,0.4800024
1.915332,0.030002441
2.255332,0.09000244
3.565332,0.5700024
4.425332,0.2000024
3.975332,-0.039997559
3.025332,1.310002
2.735332,2.660002
2.555332,2.990002
1.385332,2.930002
-0.054667968,2.500002
-0.394668,1.790002
0.345332,1.490002
1.545332,1.610002
3.225332,2.840002
4.375332,3.070002
5.105332,-0.009997559
5.515332,-1.839998
5.165332,-1.319998
4.795332,-1.199998
4.955332,-0.8799976
5.055332,-0.7499976
4.895332,-0.8199975
4.655332,-1.079998
5.365332,-0.7499976
6.665332,-0.5199975
7.685332,-1.499997
8.085332,-2.269998
7.595332,-2.529998
7.025332,-2.149997
7.345332,-2.719997
6.855332,-3.809998
4.915332,-3.319998
4.735332,-2.759998
4.505332,-2.859998
3.145332,-1.759997
0.745332,2.44141E-06
1.585332,0.1400024
-0.294668,-2.259998
-2.254668,-2.969997
-1.014668,-1.429998
4.505332,-1.489998
2.835332,-1.769997
-3.434668,-2.219997
0.815332,0.2900024
4.515332,0.6700024
4.205332,0.8500024
4.445332,0.7200024
4.725332,0.4900024
4.495332,0.3200024
3.955332,0.8900024
3.835332,1.490002
3.615332,1.380002
2.555332,1.490002
1.445332,2.670002
1.745332,4.040002
2.705332,4.510002
2.455332,4.130002
1.675332,3.350002
1.655332,2.210002
1.615332,0.3300024
1.325332,-1.319998
2.405332,-0.2899975
4.405332,0.9600024
5.735332,-1.069998
5.715332,-2.319998
5.215332,-1.459998
5.465332,-1.409998
6.235332,-1.009997
6.675332,-0.9699975
6.845332,-1.839998
6.625332,-2.599998
7.015332,-2.599998
8.395331,-2.439997
9.565331,-3.299998
9.425332,-3.349998
7.955332,-2.329998
5.815332,-1.709998
5.535332,-1.799998
4.645332,-3.049998
2.855332,-4.109997
1.665332,-3.219997
0.015332031,-0.7899975
-2.004668,1.160002
-4.114668,1.410002
-3.424668,0.6100024
-3.084668,-0.6599975
-4.074668,-1.979998
-2.364668,-1.569998
2.415332,-1.759997
4.395332,-3.369998
-3.454668,-3.939997
-2.494668,-2.049998
5.655332,0.2000024
6.205332,-0.009997559
6.255332,0.3700024
5.735332,0.9600024
5.125332,1.230002
4.535332,1.440002
3.945332,1.940002
2.835332,2.680002
1.395332,3.210002
0.875332,3.340002
1.965332,3.750002
3.235332,3.790002
3.165332,3.290002
2.805332,3.060002
3.135332,2.700002
2.905332,0.4400024
1.775332,-2.739997
1.925332,-2.689997
3.605332,-0.8999975
4.845332,-2.079998
4.995332,-3.379997
5.545332,-2.269998
6.765332,-2.079998
7.605332,-2.089998
7.855332,-1.659997
8.545332,-2.619998
9.325332,-4.059998
9.535332,-3.729997
9.215332,-2.469997
8.245332,-1.949998
7.135332,-1.579998
6.385332,-1.499997
4.625332,-1.879997
3.575332,-1.999997
3.065332,-2.939997
1.565332,-2.849998
0.525332,-1.469998
-0.8346679,1.320002
-1.404668,2.580002
-2.704668,2.630002
-3.454668,2.240002
-3.604668,1.040002
-4.204668,-0.8399975
-2.724668,-2.149997
-2.134668,-0.019997558
3.925332,-2.599998
2.085332,-5.979998
-2.654668,-5.029997
5.865332,-0.7099975
5.665332,-1.029998
5.285332,-0.3399976
5.085332,0.9000024
4.955332,1.130002
4.495332,0.4700024
3.745332,0.8900024
3.375332,2.720002
3.635332,3.700002
3.925332,2.880002
4.435332,2.220002
4.745332,2.230002
4.455332,2.350002
4.055332,2.500002
4.015332,2.690002
3.935332,1.700002
3.165332,-1.109998
2.395332,-2.819998
2.605332,-2.059998
3.265332,-2.389997
3.995332,-4.269998
5.175332,-3.979997
6.345332,-2.769998
7.055332,-2.839998
7.405332,-2.729997
8.065331,-3.339998
8.405332,-4.619998
7.625332,-3.089998
6.295332,-0.6599975
5.245332,-0.6099976
5.225332,-1.019997
6.245332,-0.7199975
5.845332,-0.7199975
4.545332,-1.859998
5.205332,-2.999997
5.145332,-0.8199975
4.585332,0.6700024
3.555332,2.100002
2.855332,3.270002
1.895332,4.320003
0.545332,4.600002
0.005332031,3.220002
-1.634668,0.4100024
-2.064668,-1.339998
-3.104668,-0.7799975
0.015332031,0.2400024
4.695332,-4.109997
0.155332,-4.999998
5.845332,0.3900024
5.785332,-0.2199976
5.875332,0.2000024
6.235332,1.730002
6.225332,2.480002
5.615332,1.980002
5.135332,2.440002
5.895332,4.040002
7.095332,4.660002
7.005332,3.290002
6.135332,1.560002
5.125332,1.110002
4.445332,1.460002
3.895332,1.410002
3.505332,1.520002
3.795332,1.900002
3.905332,0.8500024
3.265332,-1.569998
2.335332,-2.549998
1.915332,-2.589998
2.885332,-5.159997
4.705332,-6.779997
5.735332,-3.989997
6.235332,-2.399997
6.835332,-3.599998
7.565332,-4.089997
7.285332,-3.589998
6.715332,-1.489998
6.995332,0.4800024
7.445332,-0.3999976
8.005332,-1.179998
8.655332,2.44141E-06
9.185332,0.3700024
9.285332,-0.3499976
9.535332,-0.5599976
9.445332,0.4600024
9.235332,1.880002
8.315331,3.260002
7.075332,4.550003
6.245332,5.600002
4.375332,5.710002
3.685332,4.510002
2.365332,2.320002
-0.264668,-0.2499976
-2.424668,-0.5299975
-2.054668,1.380002
3.025332,-1.109998
2.855332,-2.689997
6.955332,1.490002
6.595332,0.8400024
6.195332,0.5800024
6.095332,1.070002
5.745332,1.650002
5.795332,1.940002
6.845332,2.780002
7.815332,3.880002
7.775332,4.650002
7.225332,4.490002
6.715332,3.290002
6.105332,2.780002
5.645332,2.930002
4.685332,1.950002
3.515332,1.150002
2.905332,1.290002
2.495332,0.7000024
2.505332,-1.229998
2.445332,-2.829998
1.635332,-2.929997
1.715332,-5.639997
3.495332,-10.84
5.025332,-9.389997
6.085332,-3.759997
6.915332,-3.739997
7.675332,-5.539998
7.945332,-3.839998
8.185332,-1.179998
8.825332,-0.039997559
8.985332,-0.1299976
8.945332,-0.079997554
8.625332,0.080002442
9.185332,-0.6199976
9.895331,-1.039998
10.03533,0.6800025
10.27533,2.410002
11.02533,2.850002
11.27533,3.110002
10.66533,4.220002
9.985332,5.190002
8.085332,6.020002
6.745332,5.800002
5.015332,3.980002
0.995332,1.760002
-1.784668,0.8000024
-2.064668,1.640002
1.865332,0.5700024
2.695332,-0.8799976
6.485332,1.540002
5.935332,1.150002
5.775332,0.3500024
6.265332,-0.4799975
5.765332,-0.7399976
4.945332,-0.039997559
5.115332,1.420002
5.375332,2.770002
5.205332,3.960002
5.345332,4.760002
5.725332,4.490002
6.395332,4.790002
7.125332,5.480002
6.515332,4.060002
5.055332,2.380002
3.295332,1.930002
1.425332,0.9500024
0.975332,-1.079998
1.645332,-3.239997
1.305332,-3.309998
0.565332,-4.109997
1.415332,-11.17
2.835332,-14.82
4.885332,-7.759997
6.695332,-2.979997
6.985332,-5.039998
7.065332,-5.319997
7.935332,-2.739997
8.335332,-1.179998
7.645332,-0.7299975
7.745332,-0.7099975
8.205332,-2.089998
8.985332,-2.929997
9.415332,-0.9399976
9.155332,1.860002
10.75533,2.230002
13.70533,0.9900024
14.96533,0.6700024
14.50533,2.000002
13.70533,4.230002
12.35533,6.720002
10.75533,8.040002
7.915332,6.940002
4.305332,5.440002
0.675332,3.440002
0.115332,2.170002
2.095332,0.6600024
2.145332,-0.1599976
6.925332,1.550002
6.935332,1.130002
7.325332,0.4600024
7.965332,-0.1999976
7.425332,-0.5399975
6.025332,-0.1399976
4.635332,1.060002
3.775332,2.460002
4.075332,3.560002
4.445332,3.760002
4.225332,3.370002
5.355332,4.120002
7.145332,5.260002
7.115332,4.280002
5.865332,2.780002
3.975332,3.120002
1.945332,3.570002
1.155332,1.810002
1.645332,-1.759997
1.705332,-3.529998
0.935332,-2.629997
0.475332,-6.209998
0.115332,-12.73
1.085332,-12.25
3.595332,-7.389997
5.385332,-5.529997
6.155332,-5.609997
7.845332,-3.359998
9.455332,-0.1199976
9.005332,0.4100024
8.825332,-1.309998
9.505332,-3.629997
9.945332,-4.489997
9.995332,-2.549998
10.12533,-0.2699976
12.40533,-0.1699976
15.95533,-1.439998
17.74533,-1.389997
18.16533,1.180002
17.48533,5.140002
15.81533,8.500002
13.32533,9.920002
10.35533,9.530003
7.045332,8.980002
4.325332,7.800002
1.075332,4.430002
1.605332,0.2200024
2.345332,-1.179998
7.525332,1.050002
7.785332,0.6100024
7.875332,0.3200024
7.685332,0.4500024
7.165332,0.8300024
6.575332,1.270002
5.625332,1.960002
4.835332,2.860002
5.245332,3.520002
5.375332,3.290002
4.535332,3.010002
5.275332,3.790002
6.885332,4.490002
6.695332,3.940002
5.175332,3.280002
3.415332,4.130002
2.095332,5.400002
1.785332,4.130002
2.115332,0.2700024
2.605332,-2.809998
2.605332,-2.619998
1.465332,-2.569998
-0.724668,-6.619998
-2.714668,-12.31
-2.814668,-14.24
-0.5546679,-12.86
2.125332,-11.68
5.625332,-7.229998
9.215332,0.1700024
9.505332,2.850002
8.525331,-0.2799976
8.575332,-3.649997
8.685332,-4.769998
8.355331,-4.879997
8.905332,-4.379997
11.82533,-3.899997
15.38533,-4.209998
17.50533,-3.439997
18.55533,0.5300024
18.61533,7.030002
17.24533,12.2
13.78533,13.8
10.22533,12.71
7.025332,11.69
5.385332,10.81
2.285332,6.610003
-0.244668,0.9700024
1.245332,-0.6199976
8.465332,0.4000024
9.115332,0.1400024
9.125332,0.1900024
8.575332,0.8600024
8.285332,1.770002
8.235332,2.290002
7.935332,2.630002
7.525332,3.020002
7.325332,3.440002
6.975332,3.730002
6.415332,3.950002
6.785332,3.970002
7.615332,3.670002
7.075332,3.970002
5.345332,4.770002
3.795332,5.300002
3.275332,5.560002
3.145332,4.300003
2.295332,1.440002
1.335332,-0.8099976
1.045332,-1.369998
0.595332,-1.259997
-0.854668,-2.379997
-3.454668,-6.229998
-6.214668,-10.84
-8.084668,-14.78
-9.814668,-17.35
-9.344667,-14.19
-5.404668,-6.499998
-1.264668,-1.799998
0.585332,-3.189997
1.715332,-5.839997
3.765332,-5.989997
5.065332,-6.109997
5.095332,-7.409997
5.195332,-8.559998
5.975332,-8.839997
6.835332,-7.019998
7.345332,-2.049998
8.635332,5.760002
10.55533,12.84
10.16533,17.67
7.015332,18.79
4.285332,15.26
2.985332,10.72
3.095332,6.570002
-0.294668,2.020002
-0.8846679,0.7800024
10.39533,0.8900024
11.31533,0.6600024
11.29533,0.5500025
10.19533,0.9600024
9.795332,1.990002
10.30533,2.730002
