U,V
-7.439997,1.61
-9.529997,1.46
-11.37,0.12
-11.83,0.66
-12.36,0.32
-11.69,-0.15
-10.72,-0.83
-9.949997,-0.44
-10.1,-1.16
-7.809998,-1.89
-5.569997,-0.58
-7.309998,-1.9
-6.089997,1.46
-5.889997,1.18
-5.539998,0.65
-5.619998,-0.34
-5.279997,-2.89
-3.889997,-4.01
-3.159997,-2.72
-3.619998,-0.94
-4.079998,-1.23
-2.849998,-1.44
-3.239997,-0.16
-4.509997,1.36
-6.419997,1.78
-6.319997,1.36
-5.879997,1.1
-4.959998,2.08
-4.769998,2.26
-4.439998,1.63
-3.919997,0.68
-3.589998,0.48
-4.029997,1.14
-4.919997,2.69
-5.599998,4.96
-6.269998,6.45
-6.979998,5.39
-6.529997,3.4
-7.939997,3.24
-8.749997,3.06
-8.159997,1.13
-7.789998,-0.049999997
-8.249997,0.97
-10.21,2.62
-10.47,2.65
-10.26,4.28
-8.349998,3.02
-5.629997,1.34
-4.579998,1.02
-8.109998,0.66
-10.85,1.17
-10.66,1.46
-10.5,-0.12
-10.19,-0.44
-9.789997,-1.17
-7.799997,-1.04
-6.979998,-1.24
-8.129997,-2.8
-6.819997,-2.27
-5.189998,-2.88
-5.959998,2
-4.789998,1.27
-3.889997,-0.049999997
-3.929997,-1.28
-2.109998,-3.16
-1.109998,-3.57
-0.4599975,-2.38
-1.059998,-1
-1.559998,-1.19
-2.569998,0.37
-4.169998,2.71
-3.629997,3.13
-4.899997,3.2
-5.809998,2.43
-7.259997,1.65
-6.079998,1.52
-4.689998,1.3
-3.599998,1.12
-3.499997,0.59
-3.369998,1.02
-3.419997,1.81
-4.159997,3.24
-4.349998,5.65
-5.699997,6.59
-6.779997,5.62
-5.299997,2.11
-6.619998,3.12
-7.849998,3.65
-8.429997,2.23
-10.13,3.03
-8.659997,4.09
-8.659997,5.01
-9.019998,3.93
-7.489997,5.12
-5.459998,3.65
-5.089997,1.93
-5.269998,1.13
-8.859998,2.14
-10.13,3.04
-8.559998,2.2
-8.729998,1.08
-9.349998,-0.69
-8.089997,-2.55
-5.959998,-2.53
-4.269998,-1.65
-5.699997,-2.42
-6.199997,-5.08
-3.919997,-4.16
-4.599998,1.07
-3.019998,-0.5
-2.539998,-2.43
-0.2199976,-3.56
2.630002,-2.62
1.920002,-0.41
1.410002,-0.68
1.790002,-1.17
1.780002,0.34
1.200002,3.18
0.080002442,4.8
0.040002439,4.39
-1.409998,4.1
-3.459997,3.02
-5.189998,1.88
-4.219997,1.73
-2.669997,1.74
-2.049998,1.16
-2.539998,1.13
-2.939997,1.58
-3.009998,1.87
-3.329998,2.61
-3.319998,4.74
-4.179997,5.23
-4.479998,5.38
-4.859997,4.13
-6.009997,4.91
-7.369998,5.26
-8.159997,4.61
-7.449997,4.29
-5.309998,3.04
-6.559998,3.12
-6.789998,2.92
-6.019998,3.67
-6.199997,3.08
-5.959998,1.51
-5.179997,1.1
-5.139997,1.11
-3.679997,1.76
-3.819998,1.25
-5.319997,-0.57
-6.059998,-2.53
-7.399997,-4.11
-7.629997,-4.49
-6.869998,-4.39
-5.129997,-3.38
-3.879997,-4.66
-2.789998,-5.36
-1.949998,-1.19
-0.9999976,-2.42
0.5000024,-3.57
3.300002,-2.38
3.620002,-1.51
0.5500025,-1.68
-0.3299975,-2.14
1.690002,-0.78
0.1500024,1.8
-0.039997559,3.89
1.060002,4.37
1.010002,4.01
1.180002,4.97
-0.1999976,5.03
-1.419998,3.03
-1.029998,1.88
0.1000024,1.31
-0.1999976,2.01
-2.159997,2.56
-3.849998,1.38
-3.549998,2.06
-3.329998,2.7
-3.019998,4.42
-2.879997,4.62
-3.649997,4.88
-4.719997,5.92
-5.279997,5.67
-6.829998,4.61
-7.419997,2.7
-6.909997,2.25
-6.369998,1.42
-5.649997,-0.039999999
-4.939998,1.06
-5.549997,1.27
-5.469997,1.7
-5.479998,0.65
-5.429997,-0.69
-4.979998,-2.18
-2.489997,-1.75
-2.789998,-1.57
-4.339997,-3.71
-3.299998,-3.26
-3.739997,-4.22
-3.449997,-5.69
-3.679997,-4.44
-2.119998,-3.96
-0.2299976,-5.37
0.5900024,-5.7
0.5100024,-3.28
0.9800024,-4.84
3.780002,-3.76
3.950002,-0.38
3.140002,-0.94
1.610002,-3.62
-1.219998,-3.8
-1.829998,0.54
-3.009998,2.65
-3.069998,3.2
-1.529997,3.16
-1.369998,2.65
-0.2199976,3.36
0.1400024,4.9
-0.1499976,3.79
0.7600024,0.85
1.580002,-0.34
0.6000024,4.05
-2.719997,5.92
-4.969997,2.21
-3.669997,1.09
-2.969997,0.9
-2.869998,2.9
-2.069998,3.99
-3.099998,5.05
-3.589998,5.45
-3.449997,5.1
-5.679997,4.66
-7.579998,2.71
-5.709998,1.2
-5.739997,1.67
-5.819997,1.11
-5.989997,2.08
-5.799997,1.28
-4.899997,1.23
-6.069997,-0.47
-4.789998,-1.9
-4.319997,-1.51
-2.579998,-2.22
-3.619998,-2.3
-3.969997,-3.26
-1.959998,-3.56
-0.3399976,-3.62
0.2900024,-3.31
-0.049997557,-2.59
1.460002,-4.8
2.740002,-5.86
3.280002,-4.27
0.4300024,-6.5
1.640002,-6.96
3.470002,-2.37
0.9300024,0.41
-0.049997557,0.18
-0.049997557,-0.01
-2.589998,-0.7
-2.629997,1.6
-0.5099975,1.65
-1.799998,2.09
-2.049998,3.33
-1.649997,3.79
-1.129997,3.18
-2.059998,4.15
-4.279997,3.98
-4.869998,0.84
-4.979998,-0.73
-2.039998,3.98
-0.4299976,6.75
-2.019998,3.53
-2.929997,1.43
-3.159997,1.88
-4.179997,3.57
-4.579998,3.27
-4.449997,3.05
-4.759997,4.4
-3.599998,5.23
-5.639997,2.29
-9.199997,1.25
-4.689998,3.11
-3.999997,2.89
-4.739997,2.23
-4.519998,2.02
-4.989997,0.57
-4.979998,0.029999999
-5.309998,-0.93
-4.359997,-1.97
-3.989997,-1.97
-1.739998,-2.77
-3.799998,-3.15
-3.039998,-4.81
0.030002441,-5.06
3.220002,-2.98
3.630002,-2.43
0.9600024,-4.54
2.460002,-6.07
6.030002,-4.63
4.030002,-4.41
1.120002,-8.809999
1.940002,-5.31
0.8500024,0.91
-0.8599975,1.57
-1.129997,0.34
-1.539998,1.19
-2.579998,1.7
-2.659997,2.53
-2.419997,2.05
-3.429997,2.93
-3.099998,4.35
-2.799998,3.57
-2.599998,2.63
-4.789998,4.95
-6.859997,6.43
-7.459997,4.02
-7.649997,0.33
-3.829998,0.76
-1.209998,3.47
-1.509997,3.88
-1.819998,2.45
-1.359998,2.59
-1.809998,4.07
-3.469997,3.86
-4.159997,2.92
-4.719997,3.72
-4.199997,6.06
-5.069997,1.88
-7.749998,-0.32
-3.869998,3.83
-4.199997,3.59
-4.819997,3.39
-3.139997,2.62
-4.029997,1.3
-4.519998,-0.65
-4.919997,-1.47
-3.519998,-1.33
-3.069998,-2.06
-2.729997,-2.53
-1.179998,-3.43
1.370002,-5.28
3.640002,-5.8
4.810002,-5.58
3.650002,-7.09
3.840002,-8.78
6.280002,-7.55
3.930002,-3.66
1.540002,-2.36
2.570002,-7.8
0.1100024,-0.039999999
-2.809998,4.3
-4.409997,3
-5.539998,1.54
-4.529997,2.48
-3.379997,3.22
-2.899997,2.39
-3.109998,1.91
-2.969997,2.54
-2.919997,2.83
-2.539998,1.83
-2.639997,2.76
-5.949997,5.72
-5.699997,7.73
-4.859997,6.27
-5.309998,2.08
-3.779998,0.12
-2.989997,1.03
-2.939997,2.09
-2.719997,1.58
-2.119998,1.51
-1.609998,3.14
-1.919998,3.51
-3.119998,3.13
-3.859998,3.96
-3.239997,5.69
-5.079998,2.36
-7.429997,0.92
-3.479997,3.76
-2.649997,2.85
-4.419998,2.42
-2.139997,0.57
-1.379997,0.54
-2.339998,-0.86
-3.869998,-0.79
-3.009998,-0.77
-2.149997,-2.98
-0.9599975,-4.11
3.280002,-5
5.270002,-5.21
4.130002,-6.51
3.760002,-7.81
8.120002,-10.26
10.41,-9.09
2.400002,-4.18
0.5700024,-1.24
2.500002,-0.64
1.150002,-1.61
-2.179997,3.82
-3.889997,3.74
-5.339997,2.75
-5.869998,2.13
-3.609998,1.97
-2.329998,1.44
-1.679998,0.75
-1.419998,1.11
-1.549998,1.14
-1.839998,0.97
-1.669998,1.92
-2.699997,3.44
-4.129997,4.55
-1.269997,6.51
-1.239998,5.39
-4.609997,1.63
-4.549997,-0.36
-3.149997,0.099999994
-3.639997,0.35
-4.449997,0.92
-4.029997,1.42
-3.259997,1.67
-1.619998,2.2
-1.049998,2.87
-1.609998,3.37
-0.2099975,3.08
-1.829998,1.19
-4.929997,1.44
-2.639997,3.49
-1.259997,1.72
-3.019998,-0.54
-1.809998,-0.14
-0.3899975,1.96
-0.6699976,-0.59
-0.8499975,-0.75
-0.019997558,-1.94
2.000002,-3.93
4.270002,-5.34
5.980002,-6.87
5.230002,-8.349999
4.840003,-10.04
8.850002,-11.47
9.660002,-9.01
3.930002,-1.7
1.870002,0.17
2.600002,0.78
0.8400024,1.23
-1.459998,3.73
-0.6899976,3.73
-0.5599976,2.33
-1.789998,1.64
-1.919998,0.38
-0.6699976,0.58
0.3600024,0.79
0.5800024,0.34
-0.1199976,0.24
-0.6399975,0.63
-0.4399976,2.06
-0.9799975,2.68
-2.029998,0.63
-1.689998,1.82
0.7900024,6.53
2.150002,6.3
-0.4399976,2.32
-1.019997,-0.87
-0.5099975,0.45
-1.599998,0.78
-1.769997,0.95
-1.649997,1.55
-1.299998,0.66
-0.9199975,1.28
-0.8399975,1.73
-0.6199976,2.16
2.470002,2.06
2.140002,0.059999999
-0.3199975,-0.18
-0.1799975,1.26
0.4100024,1.24
-0.7199975,-0.7
-0.1299976,1.05
1.450002,0.94
3.560002,-1.7
4.540002,-1.5
5.710002,-3.36
6.990002,-4.74
7.520002,-6.92
7.360002,-9.13
6.500002,-11.02
7.770002,-11.87
7.670002,-10.93
2.010002,-2.18
2.340002,-1.67
6.400002,0.32
5.600002,-0.14
-1.529997,-0.71
1.260002,1.68
1.950002,1.45
1.180002,2.35
0.9100024,1.76
1.010002,1.22
1.140002,1.51
0.3100024,1.31
0.1400024,0.88
0.7400025,0.42
0.7500024,-0.79
0.3700024,-1.08
0.010002441,-1.28
0.2900024,-2.35
0.5000024,0.46
0.5300024,4.6
1.770002,5.63
0.6500024,4.66
-0.3699976,1.43
-0.8699976,1
-0.8399975,0.32
0.5600024,0.72
0.6000024,1.82
1.150002,0.84
0.5500025,1.15
0.7600024,1.32
1.770002,2.26
3.140002,1.29
3.660002,-0.59
3.730002,1.51
4.360003,1.65
4.510002,0.95
2.830002,1.11
1.920002,0.59
4.740002,-2.05
6.760002,-4.09
9.650002,-3.01
10.41,-3.14
9.760002,-4.4
9.050002,-5.23
8.440002,-6.17
6.440002,-8.05
4.080002,-7.55
-0.5599976,-3.99
-0.079997554,-0.82
3.270002,-0.33
6.350002,1.74
1.870002,-0.02
-1.489998,-1.31
4.820003,-0.76
5.440002,2.13
6.730002,3.95
9.190002,3.49
10.58,3.45
9.780003,3.17
7.160002,3.08
6.990002,1.48
7.260002,-0.33
6.310002,-0.25
5.100002,0.38
3.500002,0.13
0.6500024,0.029999999
-1.829998,0.95
-2.239998,1.75
-0.9499975,3.27
0.7400025,5.55
0.5100024,4.4
-1.669998,2.88
-1.429998,0.43
0.8900024,0.4
2.270002,1.8
3.060002,0.6
2.260002,0.11
3.070002,0.4
3.640002,2.47
4.040002,1.41
5.820002,-0.64
7.500002,1.07
8.160003,1.34
7.000002,2.11
4.280002,3.18
4.340003,-0.15
7.190002,-3.19
7.950002,-4.58
8.230002,-3.91
6.210002,-4.86
5.150002,-5.84
4.840003,-5.79
4.340003,-5.44
2.540002,-5.32
0.3300024,-3.33
-2.699997,-3.51
-0.2299976,-0.13
6.770002,-2.03
7.110003,-1.23
1.140002,-1.67
0.9500024,-1.43
7.140002,-2.25
7.230002,-1.07
6.950002,0.57
6.660002,1.33
5.650002,1.68
5.240002,2.68
6.300002,4.12
7.570002,2.4
5.680002,-0.07
3.640002,0.4
2.760002,1.26
1.960002,1.25
-0.3399976,1.22
-2.669997,1.35
-2.369998,1.2
-2.329998,1.08
-0.4099976,3.41
1.910002,4.92
1.160002,4.88
1.410002,0.48
2.620002,-2.01
3.790002,-0.01
4.290002,0.049999997
4.490002,-0.42
5.690002,-0.19
4.980002,0.86
5.390002,0.35
6.180002,0.84
5.110003,2.8
4.150002,1.27
6.030002,-0.6
7.040002,-1.37
6.250002,-0.42
6.130002,-1.58
5.160002,-2.92
3.480002,-3.72
3.510002,-5.12
4.440002,-5.96
5.080002,-5.98
4.620002,-2.83
3.650002,-1.74
1.720002,-2.92
-1.309998,-4.63
-0.069997557,-1.79
5.960002,-2.02
4.350002,-1.12
-0.08999756,-2.24
1.440002,-2.28
5.820002,-1.69
2.520002,-0.64
0.1300024,0.63
-0.4699976,0.5
-0.7799975,0.17
0.3400024,0.31
2.560002,0.25
4.460002,-0.63
4.240002,-1.02
3.030002,-0.039999999
2.020002,1.13
1.130002,2.78
0.3600024,2.94
-0.5199975,1.65
-0.1099976,0.91
0.060002439,0.21
1.200002,0.58
3.920002,1.96
4.110003,3.7
3.930002,0.18
4.350002,-2.35
4.810002,-0.87
4.780002,0.07
4.200002,-0.029999999
4.830002,-0.52
5.130002,-0.55
5.440002,-1.22
5.080002,-0.36
6.550002,0.52
7.860002,-0.72
8.070003,-1.72
7.130002,-2.2
5.350002,-2.62
6.250002,-1.96
6.160002,-2.66
4.610003,-2.76
6.450002,-2.75
5.360003,-3.5
1.180002,-0.35
-1.339998,1.96
0.2200024,-0.39
1.320002,-3.82
-0.2299976,-4.31
-0.6899976,-1.87
3.870002,-1.09
2.520002,-1.12
-2.489997,-2.66
0.5900024,-1.62
3.900002,1.71
3.240002,1.04
3.650002,0.14
3.570002,-0.41
3.590002,-0.24
3.670002,0.91
3.160002,1.58
3.550002,0.83
3.040002,0.64
1.130002,1.66
1.780002,2.9
2.630002,4.32
2.210002,4.14
1.750002,2.6
1.520002,0.96
1.050002,-0.18
0.4400024,-1.91
3.480002,-1.79
6.090003,0.059999999
5.740002,-3.31
5.200002,-3.89
5.220002,-1.72
6.190002,-0.039999999
6.730002,0.17
7.780002,-1.6
8.400002,-1.81
7.550002,-2.82
6.680002,-3.24
7.900002,-1.94
9.520002,-1.98
9.010002,-2.3
7.530002,-1.94
5.220002,-1.73
5.170002,-1.33
3.310002,-2.33
1.240002,-3.67
-0.1999976,-3.17
-3.489997,-0.58
-5.649997,1.73
-4.979998,0.31
-3.889997,-1.1
-2.689997,-2.68
-2.339998,-4.06
-1.949998,-2.39
2.520002,-2.76
4.290002,-3.03
-1.779997,-2.73
-1.039998,-3.15
6.840002,1.36
6.160002,-0.14
4.440002,-0.19
2.800002,1.06
2.220002,2.02
2.190002,2.09
1.720002,1.55
0.8700024,1.51
-0.4999976,2.03
-1.649997,1.73
-0.1799975,2.26
1.690002,2.99
1.840002,1.78
2.210002,1.94
3.090002,1.59
2.690002,-0.67
1.000002,-4.48
3.580002,-5.51
6.930002,-2.89
5.800002,-5.27
5.480002,-4.73
7.500002,-1.46
9.380002,-1
8.470002,-1.08
7.750002,-1.56
9.310002,-2.26
10.21,-3.79
10.36,-4.07
9.610003,-1.69
8.780003,-0.049999997
7.800002,0.52
8.330002,1.67
6.520002,0.86
3.790002,-0.6
1.240002,-1.33
-0.1399976,-1.11
-1.289998,0.7
-2.259998,2.73
-2.939997,2.16
-3.389997,1.06
-4.599998,1.74
-5.789998,0.029999999
-6.199997,-1.78
-4.899997,-2.55
0.2500024,-2.42
4.590003,-4.25
1.610002,-4.09
-0.6899976,-3.51
6.230002,1.11
5.330002,0.96
4.030002,0.45
3.290002,1.17
2.740002,1.6
2.500002,0.26
2.100002,-0.34
2.020002,1.1
2.410002,1.96
2.950002,0.73
3.660002,0.93
4.490002,2.52
4.110003,1.22
3.000002,0.78
2.850002,1.29
3.300002,0.049999997
2.440002,-3.38
2.300002,-6.41
3.980002,-3.79
4.730002,-4.02
5.580002,-6.23
6.540002,-3.48
8.200003,-1.57
9.440002,-1.67
8.680002,-0.95
8.570003,-2.4
8.540002,-3.51
6.750002,-1.55
4.210002,-0.17
4.930002,-0.059999999
5.840003,0.01
6.580002,0.51
6.620002,1.26
4.850002,0.44
5.340003,-0.7
5.360003,0.77
4.920002,2.75
4.270002,3.3
3.040002,2.64
1.000002,3.35
-1.419998,4.46
-4.269998,3.6
-6.179997,-0.28
-5.879997,-5.7
-4.349998,-2.27
2.400002,-1.14
5.410002,-3.98
1.660002,-3.57
4.290002,2.51
5.410002,1.54
5.950002,1.19
3.720002,3.39
2.050002,3.43
2.530002,1.25
2.450002,0.56
3.350002,0.95
4.110003,1.74
4.180002,2.06
3.800002,0.84
2.750002,0.62
1.840002,0.7
1.090002,0.18
0.9900024,0
2.300002,0.19
3.170002,-0.82
1.680002,-5.89
0.050002441,-6.67
1.370002,-4.26
6.060002,-7.37
7.960002,-6.79
6.970002,-1.61
8.190002,-1.51
9.830002,-1.92
8.940002,-0.91
6.660002,-1.46
7.480002,0.3
8.860003,1.62
9.530003,-1.19
10.29,-1.77
10.36,1.52
10.23,2.87
10.32,1.24
11.73,-0.32
11.93,0.44
12.08,2.58
10.22,4.63
7.550002,5.48
4.780002,7.18
1.770002,7.13
-1.029998,5.61
-2.809998,-0.079999998
-3.069998,-6.5
-4.569997,-3.11
-0.9399976,0.29
3.320002,-1.21
2.230002,-4.1
6.870002,2.73
5.740002,2.34
5.690002,2.31
4.520002,2.71
4.510002,1.75
7.110003,1.23
9.270002,2.06
10.02,3.06
7.900002,3.67
5.840003,3.79
5.070003,2.36
3.430002,1.23
1.820002,1.89
0.4800024,1.78
-0.2899975,0.71
-0.2999975,-0.92
0.2800024,-2.36
1.270002,-5.01
0.5600024,-6.44
-0.4099976,-5.92
2.230002,-10.5
6.110003,-13.02
8.880002,-5.38
9.340002,-1.59
9.540002,-5.01
11.56,-2.42
11.11,0.9899999
11.29,0.19
12.49,0.58
11.49,0.12
9.980002,0.29
8.760002,1.91
9.980002,0.8
11.4,-0.36
12.56,2.32
13.86,3.56
13.84,3.29
12.28,5.45
11.56,7.56
10.06,7.98
7.060002,6.15
5.270002,4.13
3.720002,-0.68
0.2000024,-5.37
-1.679998,-1.96
-2.269998,0.58
0.3200024,0.81
1.700002,-2.11
4.170002,3.2
2.570002,4.01
2.400002,3.04
3.080002,1.07
2.940002,-0.44
2.400002,-0.9
3.350002,0.35
5.710002,2.86
5.790002,3.46
5.040002,2.86
5.440002,2.7
5.070003,3.28
4.220002,4.7
3.460002,3.86
2.630002,2.17
0.6500024,0.25
-1.669998,-3.11
-1.959998,-5
-0.8299975,-5.15
-0.5799975,-5.14
-3.039998,-7.26
-3.289998,-12.14
4.170002,-10.23
10.58,-2.02
9.260002,-2.14
8.460002,-3.92
9.810002,-0.059999999
10.79,1.14
10.6,0.39
10.47,0.59
11.41,-0.099999994
11.52,-2.64
12.97,-3.35
12.51,0.029999999
11.03,3.36
14.02,2.68
16.74,1.2
16.27,1.96
16.25,4.48
17.03,6.55
15.77,6.2
12.48,5.72
8.420002,3.97
3.670002,1.91
-1.919998,3.03
-1.699998,2.34
-0.019997558,0.86
0.9400024,-1.21
3.710002,4.66
3.080002,4.45
2.740002,2.64
3.750002,0.87
4.650002,-0.36
4.440002,-1.39
2.650002,-0.89
1.970002,1.03
3.260002,2.13
3.750002,1.58
4.440002,0.63
6.240002,2.51
7.810002,6.47
7.820002,5.97
5.260002,2.38
2.280002,1.47
1.030002,1.07
-0.3299975,-1.73
-1.459998,-5.09
-1.399997,-7.22
-2.629997,-6.8
-3.869998,-8.79
-1.769997,-13.52
2.890002,-10.7
6.260002,-4.73
7.850002,-2.73
9.310002,-1.71
12.51,-1
14.99,-0.02
14.62,0.82
14.23,-0.47
13.71,-3.01
13.58,-2.56
13.17,-0.21
13.03,0.4
16.08,0.5
18.69,-0.13
19.7,0.29
20.73,3.35
21.43,7.15
20.29,9.19
16.38,9.48
12.08,9.08
8.110003,8.8
3.060002,7.35
0.1400024,3.51
-0.1799975,-1.31
-0.2499976,-2.81
5.010002,3.45
4.650002,2.36
5.100002,1.09
5.180002,-0.059999999
5.080002,-0.66
6.880002,-0.69
6.310002,0.01
5.000002,1.78
6.820002,2.87
6.340003,0.8
4.630002,-0.92
5.520002,1.35
7.390002,4.52
8.830002,5.85
7.210002,3.77
3.890002,1.98
2.300002,4
1.700002,2.52
1.530002,-2.5
0.6400024,-5.81
-1.129997,-7.01
-2.949997,-5.77
-6.019998,-7.42
-8.029998,-13.38
-5.029997,-14.82
1.910002,-11.28
8.350002,-9.809999
15.81,-7.09
21.69,-0.26
19.03,2.79
14.52,0.43
12.44,-2.34
10.48,-3.7
10.37,-4.42
12.88,-4.13
15.88,-1.6
18.23,-1.17
21.16,-2.33
23.96,1.18
23.12,7.94
20.32,13.5
16.47,14.94
11.95,12.64
8.180002,11.57
6.180002,10.9
2.580002,6.24
-0.5599976,0.089999996
0.2200024,-1.68
6.930002,2.19
6.830002,0.91
7.210002,0.62
7.610002,0.23
7.510002,0.68
8.220002,1.08
7.480002,1.13
6.640002,2.14
7.720002,2.51
7.450002,1.28
7.230002,2.36
7.750002,3.52
7.320002,1.07
7.470002,2.17
7.010002,4.56
5.610003,3.2
5.010002,4.38
4.000002,3.23
2.180002,-1.82
0.7300024,-2.65
0.030002441,-2.75
-1.109998,-3.86
-3.409997,-3.65
-6.959997,-6.6
-10.07,-11.82
-10.08,-17.19
-9.059998,-21.51
-5.539998,-15.9
0.070002437,-3.01
1.010002,1.68
0.1800024,-1.88
2.820002,-4.13
5.780002,-4.15
5.980002,-4.01
5.180002,-4.97
5.290002,-5.49
7.010002,-5.67
9.530003,-6.7
11.53,-2.33
12.02,7.44
12.89,14.61
13.09,19.1
9.880002,19.24
6.150002,14.6
4.010002,11.98
2.690002,8.03
-1.299998,1.97
-1.259997,0.29
7.480002,0.92
7.490002,0.44
8.360003,1.13
9.980002,1.24
10.6,1.4
10.11,1.34
9.560002,1.27
9.830002,1.52
10.08,1.77
9.680002,2.5
10.19,3.97
9.980002,3.33
8.400002,0.37
8.370002,1.54
8.250002,4.03
6.200002,2.73
5.350002,3.97
5.610003,5.09
3.550002,1.02
0.3900024,-1.55
-1.209998,-0.97
-3.379997,-1.44
-5.849998,-2.67
-7.079998,-3.75
-9.169997,-5.62
-12.94,-9.79
-19.45,-14.01
-26.96,-11.92
-27.6,-4.88
-20.26,-1.84
-14.44,-3.85
-12.33,-6.59
-8.779998,-8.27
-3.299998,-6.19
0.2900024,-4.44
0.4300024,-5.92
-1.669998,-7.34
-5.749998,-9.139999
-8.909997,-5.76
-8.009997,3.33
-4.529997,8.17
-0.8099976,15.56
1.740002,22.82
1.280002,18.64
-1.599998,13.11
-2.089998,8.19
-1.939998,2.18
-2.419997,0.52
7.640002,1.5
8.010002,0.059999999
9.720002,0.099999994
11.18,0.7
11.21,0.69
11.02,0.89
11.55,1.61
12.07,1.32
11.95,1.21
11.41,2.67
10.96,3.91
9.920002,3.77
8.410003,3.15
8.440002,3.23
8.950003,3.13
7.300002,2.96
5.460002,4.41
5.570002,4.91
4.650002,2.87
1.000002,0.57
-2.549998,0.01
-5.369998,0.56
-8.049997,-0.14
-9.639997,-2.53
-10.69,-4.55
-11.51,-5.33
-13.18,-5.96
-17.46,-6.94
-20.61,-7.25
-17.77,-6.94
-13.9,-5.03
-14.38,-2.43
-16.32,-4.35
-16.22,-7.61
-14.06,-7.51
-10.73,-6.34
-8.589997,-5.05
-9.919997,-5.01
-13.16,-2.85
-14.56,3.6
-14.32,6.77
-12.73,11.09
-8.159997,18.42
-4.449997,19.42
-5.119998,16.93
-2.079998,11.79
-1.909997,3.46
-2.869998,1.32
10.23,1.29
10.25,-0.43
11.11,-0.56
11.81,0.6
12.24,1.39
13.04,2.45
13.41,3.15
12.83,2.55
12.55,2.25
12.49,3.03
11.79,4.49
11.14,5.6
10.82,5.45
10.27,4.42
9.220002,3.33
7.350002,4.15
5.600002,6.48
4.620002,6.72
3.430002,5.81
1.020002,5.44
-2.089998,4.62
-4.939998,3.3
-7.319997,1.58
-8.869997,-1.26
-9.479998,-4.06
-10.29,-5.07
-12,-4.8
-13.78,-4.38
-15.14,-4.42
-15.19,-6.47
-13.78,-7.4
-11.73,-3.33
-11.05,-1.74
-12.46,-5.91
-13.83,-8.51
-14.84,-7.74
-15.04,-5.24
-14.38,-2.64
-16.06,-0.81
-18.66,2.18
-19.54,4.28
-18.72,6.74
-14.19,11.82
-8.409997,15.64
-6.479998,16.82
-1.359998,12.08
-1.639997,3.36
-3.389997,0.87
11.05,0.38
11.61,-1.52
12.64,-2.18
13.33,-0.38
14.27,2.24
15.2,4.18
15.14,4.06
14.53,3.57
14.55,4.43
14.59,4.77
13.55,5
11.84,5.08
10.9,4.3
11.11,4.98
10.82,5.98
9.030003,5.48
7.310002,6.08
6.520002,7.52
6.160002,7.65
6.100002,7
5.450002,6.3
4.180002,5.13
