U,V
-12.47147,1.25
-12.47147,1.05
-12.47147,0.65
-12.47147,0.45
-12.47147,5.00E-02
-12.37147,-0.25
-12.27147,-0.55
-12.17147,-0.85
-12.07147,-1.25
-11.87147,-1.55
-11.77147,-1.85
-11.57147,-2.05
-11.37147,-2.45
-11.17147,-2.55
-11.07147,-2.85
-10.77147,-3.05
-10.67147,-3.25
-10.37147,-3.35
-10.27147,-3.55
-10.07147,-3.65
-9.971469,-3.85
-9.771469,-3.85
-9.67147,-4.05
-9.471469,-3.95
-9.371469,-4.05
-9.17147,-3.95
-9.071469,-4.05
-8.871469,-3.95
-8.771469,-3.95
-8.67147,-3.85
-8.571469,-3.85
-8.371469,-3.65
-8.271469,-3.65
-8.071469,-3.45
-7.971469,-3.45
-7.771469,-3.35
-7.571469,-3.25
-7.371469,-3.15
-7.271469,-3.05
-7.071469,-2.95
-6.871469,-2.95
-6.671469,-2.75
-6.471469,-2.75
-6.271469,-2.65
-6.071469,-2.65
-5.871469,-2.45
-5.671469,-2.55
-5.471469,-2.35
-5.271469,-2.45
-4.971469,-2.25
-4.771469,-2.35
-4.471469,-2.25
-4.271469,-2.35
-4.071469,-2.25
-3.771469,-2.35
-3.571469,-2.25
-3.271469,-2.35
-2.971469,-2.35
-2.771469,-2.45
-2.471469,-2.35
-2.171469,-2.45
-1.871469,-2.45
-1.671469,-2.55
-1.371469,-2.45
-1.071469,-2.55
-0.7714691,-2.45
-13.67147,1.15
-13.77147,0.75
-13.77147,0.35
-13.77147,5.00E-02
-13.77147,-0.45
-13.67147,-0.75
-13.47147,-1.05
-13.27147,-1.35
-13.07147,-1.65
-12.77147,-1.95
-12.57147,-2.15
-12.37147,-2.35
-12.07147,-2.65
-11.87147,-2.75
-11.67147,-2.95
-11.37147,-3.05
-11.27147,-3.05
-11.07147,-3.05
-10.77147,-3.15
-10.67147,-3.15
-10.47147,-3.15
-10.27147,-3.15
-10.17147,-3.25
-10.07147,-3.35
-10.07147,-3.45
-9.971469,-3.55
-9.971469,-3.65
-9.971469,-3.75
-9.971469,-3.85
-9.871469,-3.95
-9.871469,-4.05
-9.771469,-4.15
-9.771469,-4.25
-9.571469,-4.25
-9.471469,-4.35
-9.371469,-4.35
-9.17147,-4.45
-9.071469,-4.45
-8.871469,-4.55
-8.571469,-4.55
-8.471469,-4.65
-8.17147,-4.65
-7.971469,-4.75
-7.771469,-4.75
-7.571469,-4.85
-7.271469,-4.85
-7.071469,-4.85
-6.771469,-4.85
-6.571469,-4.95
-6.271469,-4.85
-6.071469,-4.85
-5.771469,-4.85
-5.471469,-4.85
-5.171469,-4.75
-4.871469,-4.75
-4.671469,-4.75
-4.371469,-4.75
-4.071469,-4.65
-3.771469,-4.75
-3.471469,-4.65
-3.171469,-4.75
-2.771469,-4.75
-2.471469,-4.85
-2.171469,-4.75
-1.771469,-4.75
-1.471469,-4.75
-1.071469,-4.75
-0.7714691,-4.65
-13.17147,-0.95
-13.27147,-1.25
-13.27147,-1.75
-13.17147,-1.85
-13.07147,-2.05
-12.77147,-2.05
-12.47147,-2.15
-12.17147,-2.05
-11.77147,-1.95
-11.37147,-1.75
-11.07147,-1.75
-10.77147,-1.55
-10.57147,-1.45
-10.37147,-1.35
-10.37147,-1.35
-10.17147,-1.15
-10.17147,-1.15
-9.971469,-1.05
-9.871469,-1.05
-9.771469,-1.05
-9.67147,-1.25
-9.571469,-1.35
-9.471469,-1.55
-9.471469,-1.75
-9.471469,-2.05
-9.471469,-2.35
-9.471469,-2.65
-9.471469,-2.85
-9.371469,-3.15
-9.371469,-3.35
-9.271469,-3.65
-9.17147,-3.85
-8.971469,-4.15
-8.771469,-4.25
-8.571469,-4.55
-8.371469,-4.65
-8.17147,-4.95
-7.871469,-5.05
-7.771469,-5.25
-7.471469,-5.35
-7.371469,-5.65
-7.071469,-5.75
-6.971469,-5.95
-6.671469,-6.05
-6.471469,-6.25
-6.271469,-6.25
-6.071469,-6.45
-5.871469,-6.45
-5.671469,-6.55
-5.371469,-6.45
-5.171469,-6.55
-4.871469,-6.55
-4.671469,-6.55
-4.471469,-6.45
-4.171469,-6.55
-3.871469,-6.45
-3.671469,-6.55
-3.371469,-6.45
-3.071469,-6.55
-2.771469,-6.45
-2.471469,-6.55
-2.071469,-6.45
-1.771469,-6.55
-1.371469,-6.55
-1.071469,-6.55
-0.6714692,-6.45
-0.2714691,-6.45
0.1285309,-6.25
-12.67147,-1.95
-12.47147,-2.05
-12.27147,-2.15
-11.97147,-2.05
-11.67147,-1.95
-11.27147,-1.65
-10.77147,-1.45
-10.27147,-1.15
-9.871469,-0.95
-9.371469,-0.75
-9.071469,-0.55
-8.771469,-0.35
-8.471469,-0.35
-8.371469,-0.15
-8.271469,-0.25
-8.271469,-0.15
-8.17147,-0.15
-8.071469,-0.25
-7.971469,-0.35
-7.771469,-0.45
-7.671469,-0.75
-7.471469,-0.95
-7.371469,-1.35
-7.271469,-1.55
-7.171469,-1.85
-7.071469,-2.15
-6.971469,-2.45
-6.871469,-2.65
-6.671469,-2.85
-6.571469,-3.05
-6.371469,-3.35
-6.271469,-3.55
-6.071469,-3.75
-5.971469,-4.05
-5.771469,-4.25
-5.671469,-4.45
-5.471469,-4.85
-5.371469,-4.95
-5.271469,-5.25
-5.071469,-5.55
-4.971469,-5.85
-4.871469,-5.95
-4.671469,-6.25
-4.571469,-6.45
-4.371469,-6.65
-4.171469,-6.85
-4.071469,-7.05
-3.871469,-7.15
-3.671469,-7.25
-3.471469,-7.35
-3.171469,-7.45
-2.971469,-7.45
-2.771469,-7.55
-2.471469,-7.55
-2.271469,-7.55
-1.971469,-7.55
-1.671469,-7.65
-1.271469,-7.55
-0.9714691,-7.65
-0.6714692,-7.65
-0.3714691,-7.65
2.85E-02,-7.65
0.4285309,-7.65
0.8285309,-7.55
1.128531,-7.55
1.428531,-7.35
1.728531,-7.25
2.028531,-6.95
-9.971469,-1.05
-9.67147,-0.85
-9.271469,-0.85
-8.971469,-0.65
-8.571469,-0.65
-8.17147,-0.55
-7.871469,-0.55
-7.471469,-0.45
-7.171469,-0.55
-6.771469,-0.55
-6.471469,-0.75
-6.271469,-0.75
-5.971469,-0.95
-5.771469,-0.95
-5.571469,-1.05
-5.271469,-1.05
-5.071469,-1.25
-4.871469,-1.25
-4.671469,-1.35
-4.471469,-1.35
-4.271469,-1.55
-4.071469,-1.65
-3.871469,-1.85
-3.771469,-1.95
-3.671469,-2.15
-3.471469,-2.15
-3.471469,-2.35
-3.371469,-2.45
-3.271469,-2.65
-3.171469,-2.75
-3.171469,-2.95
-3.071469,-3.05
-2.971469,-3.35
-2.971469,-3.55
-2.871469,-3.85
-2.871469,-4.05
-2.871469,-4.45
-2.771469,-4.65
-2.771469,-5.05
-2.671469,-5.35
-2.571469,-5.75
-2.471469,-5.95
-2.371469,-6.35
-2.171469,-6.55
-2.071469,-6.95
-1.871469,-7.15
-1.671469,-7.55
-1.371469,-7.65
-1.171469,-7.95
-0.8714691,-8.05
-0.6714692,-8.25
-0.3714691,-8.35
-7.15E-02,-8.45
0.3285309,-8.45
0.6285309,-8.55
1.028531,-8.45
1.328531,-8.55
1.728531,-8.45
2.028531,-8.55
2.328531,-8.45
2.628531,-8.45
2.928531,-8.25
3.228531,-8.150001
3.428531,-7.95
3.628531,-7.75
3.828531,-7.45
3.928531,-7.15
4.028531,-6.75
-5.471469,-1.95
-5.171469,-2.05
-4.971469,-2.05
-4.671469,-2.05
-4.371469,-1.95
-4.171469,-1.95
-3.871469,-1.85
-3.671469,-1.85
-3.371469,-1.95
-3.071469,-1.95
-2.871469,-2.05
-2.471469,-2.05
-2.171469,-2.15
-1.871469,-2.15
-1.671469,-2.25
-1.371469,-2.15
-1.171469,-2.15
-0.9714691,-2.05
-0.8714691,-2.05
-0.6714692,-1.95
-0.5714691,-2.05
-0.4714691,-1.95
-0.2714691,-2.05
-0.1714691,-2.15
-7.15E-02,-2.35
2.85E-02,-2.35
0.1285309,-2.45
0.2285309,-2.55
0.3285309,-2.65
0.4285309,-2.75
0.4285309,-2.95
0.5285309,-3.05
0.6285309,-3.25
0.7285309,-3.35
0.7285309,-3.65
0.7285309,-3.85
0.7285309,-4.05
0.8285309,-4.35
0.8285309,-4.65
0.8285309,-5.05
0.8285309,-5.45
0.9285309,-5.75
0.9285309,-6.15
1.028531,-6.55
1.128531,-6.95
1.228531,-7.35
1.328531,-7.75
1.528531,-8.05
1.728531,-8.45
1.928531,-8.650001
2.128531,-8.85
2.328531,-9.05
2.628531,-9.150001
2.928531,-9.150001
3.128531,-9.25
3.428531,-9.150001
3.628531,-9.05
3.828531,-8.85
4.028531,-8.650001
4.128531,-8.45
4.228531,-8.25
4.328531,-7.85
4.228531,-7.55
4.228531,-7.15
4.228531,-6.75
4.128531,-6.35
4.028531,-5.85
4.028531,-5.35
-2.071469,-3.95
-1.871469,-3.85
-1.771469,-3.75
-1.571469,-3.45
-1.471469,-3.35
-1.271469,-3.05
-1.171469,-3.05
-0.8714691,-2.95
-0.6714692,-3.05
-0.3714691,-3.05
2.85E-02,-3.25
0.3285309,-3.25
0.7285309,-3.35
1.028531,-3.15
1.328531,-3.15
1.628531,-3.05
1.828531,-2.95
2.028531,-2.85
2.228531,-2.85
2.528531,-2.75
2.828531,-2.85
3.128531,-2.85
3.428531,-3.05
3.828531,-3.05
4.128531,-3.25
4.428531,-3.15
4.528531,-3.35
4.728531,-3.25
4.828531,-3.15
4.828531,-3.15
4.828531,-3.05
4.828531,-3.05
4.728531,-3.05
4.628531,-3.05
4.428531,-3.15
4.228531,-3.25
4.028531,-3.45
3.928531,-3.65
3.728531,-3.95
3.628531,-4.35
3.528531,-4.75
3.528531,-5.15
3.528531,-5.65
3.628531,-6.05
3.628531,-6.55
3.728531,-6.95
3.828531,-7.45
3.928531,-7.85
4.028531,-8.25
4.228531,-8.55
4.328531,-8.85
4.528531,-8.95
4.528531,-9.150001
4.728531,-9.05
4.728531,-9.05
4.828531,-8.85
4.828531,-8.650001
4.828531,-8.35
4.728531,-7.95
4.628531,-7.55
4.428531,-7.05
4.328531,-6.55
4.128531,-6.05
4.028531,-5.65
3.928531,-5.05
3.928531,-4.65
3.828531,-4.25
3.828531,-3.95
1.528531,-3.75
1.528531,-3.55
1.428531,-3.25
1.328531,-2.95
1.328531,-2.85
1.328531,-2.95
1.428531,-3.15
1.628531,-3.35
1.828531,-3.65
2.228531,-3.75
2.528531,-4.05
2.928531,-4.05
3.228531,-4.15
3.628531,-4.05
3.928531,-4.05
4.228531,-3.95
4.528531,-4.05
4.928531,-4.15
5.428531,-4.35
5.928531,-4.55
6.428531,-4.85
7.028531,-4.85
7.528531,-4.95
7.928531,-4.85
8.128531,-4.75
8.228531,-4.45
8.328531,-4.15
8.228531,-3.75
8.028531,-3.35
7.828531,-2.85
7.528531,-2.55
7.228531,-2.25
6.728531,-1.95
6.328531,-1.75
5.828531,-1.75
5.328531,-1.75
4.928531,-1.95
4.428531,-2.15
4.128531,-2.75
3.828531,-3.25
3.728531,-3.85
3.628531,-4.45
3.628531,-5.15
3.728531,-5.75
3.928531,-6.35
4.128531,-6.95
4.428531,-7.35
4.728531,-7.75
5.028531,-8.05
5.328531,-8.25
5.528531,-8.45
5.728531,-8.45
5.828531,-8.45
5.928531,-8.35
5.928531,-8.150001
6.028531,-7.85
5.928531,-7.55
5.928531,-7.05
5.828531,-6.65
5.828531,-6.15
5.728531,-5.75
5.728531,-5.15
5.728531,-4.75
5.828531,-4.35
5.928531,-4.15
6.028531,-3.85
6.128531,-3.75
6.228531,-3.55
4.028531,-2.65
3.728531,-2.45
3.428531,-2.45
3.228531,-2.55
3.128531,-2.75
3.128531,-3.05
3.328531,-3.55
3.628531,-3.85
4.028531,-4.35
4.528531,-4.65
5.028531,-4.95
5.528531,-5.05
5.928531,-5.15
6.328531,-5.15
6.628531,-5.35
7.028531,-5.45
7.628531,-5.75
8.228531,-5.95
8.828531,-6.35
9.528531,-6.45
10.02853,-6.65
10.42853,-6.45
10.72853,-6.25
10.92853,-5.75
10.92853,-5.15
10.82853,-4.45
10.62853,-3.75
10.32853,-2.95
9.928531,-2.35
9.628531,-1.65
9.228531,-1.15
8.828531,-0.65
8.328531,-0.25
7.928531,-5.00E-02
7.428531,5.00E-02
7.028531,0.15
6.528531,-5.00E-02
6.128531,-0.45
5.728531,-1.05
5.328531,-1.75
5.028531,-2.75
4.828531,-3.65
4.728531,-4.75
4.728531,-5.65
4.928531,-6.55
5.228531,-7.15
5.528531,-7.65
5.928531,-7.95
6.228531,-8.150001
6.628531,-8.150001
6.928531,-8.25
7.228531,-8.05
7.528531,-7.95
7.728531,-7.65
7.828531,-7.45
8.028531,-6.95
8.128531,-6.65
8.328531,-6.25
8.428531,-5.85
8.628531,-5.35
8.728531,-5.05
8.928531,-4.65
9.028531,-4.45
9.128531,-4.25
9.228531,-4.15
9.428531,-3.95
9.528531,-3.95
9.828531,-3.75
4.428531,-1.95
4.228531,-2.05
4.028531,-2.35
4.128531,-2.65
4.328531,-3.15
4.628531,-3.75
5.128531,-4.45
5.728531,-4.95
6.428531,-5.55
7.128531,-5.85
7.828531,-6.15
8.328531,-6.25
8.828531,-6.35
9.328531,-6.45
9.928531,-6.65
10.52853,-6.85
11.12853,-7.05
11.72853,-7.25
12.22853,-7.25
12.62853,-7.05
12.82853,-6.85
13.02853,-6.35
13.12853,-5.75
13.12853,-5.05
13.02853,-4.25
12.82853,-3.45
12.62853,-2.55
12.32853,-1.85
12.02853,-1.15
11.62853,-0.55
11.32853,-5.00E-02
11.02853,0.35
10.72853,0.55
10.52853,0.75
10.32853,0.85
10.22853,0.75
10.12853,0.65
9.928531,0.35
9.728531,-5.00E-02
9.528531,-0.65
9.228531,-1.55
8.928531,-2.55
8.628531,-3.75
8.428531,-4.85
8.328531,-5.95
8.328531,-6.85
8.428531,-7.55
8.628531,-7.95
8.828531,-8.150001
9.128531,-8.150001
9.428531,-8.150001
9.628531,-7.95
9.928531,-7.85
10.22853,-7.55
10.52853,-7.25
10.72853,-6.95
10.92853,-6.55
11.12853,-6.15
11.22853,-5.75
11.32853,-5.35
11.32853,-5.05
11.32853,-4.75
11.22853,-4.45
11.22853,-4.35
11.22853,-4.25
11.32853,-4.25
11.42853,-4.15
11.72853,-4.05
5.128531,-1.75
5.128531,-2.25
5.228531,-2.95
5.628531,-3.55
6.128531,-4.45
6.828531,-5.15
7.628531,-6.05
8.528531,-6.65
9.228531,-7.25
10.12853,-7.45
10.82853,-7.65
11.52853,-7.55
12.22853,-7.65
12.92853,-7.65
13.52853,-7.75
14.02853,-7.75
14.42853,-7.75
14.72853,-7.55
14.92853,-7.45
15.12853,-6.95
15.12853,-6.55
15.22853,-5.85
15.22853,-5.15
15.22853,-4.35
15.02853,-3.45
14.82853,-2.55
14.52853,-1.65
14.22853,-0.85
13.82853,-0.15
13.52853,0.45
13.12853,0.85
12.82853,1.15
12.42853,1.25
12.22853,1.25
12.22853,0.95
12.32853,0.85
12.62853,0.45
12.92853,0.25
13.12853,-0.15
13.32853,-0.45
13.22853,-1.15
13.12853,-1.95
12.82853,-2.95
12.52853,-4.05
12.32853,-5.15
12.22853,-6.05
12.12853,-6.85
12.12853,-7.45
12.12853,-7.75
12.22853,-7.95
12.22853,-8.05
12.42853,-7.95
12.52853,-7.85
12.72853,-7.55
12.92853,-7.35
13.12853,-6.95
13.22853,-6.55
13.32853,-5.95
13.22853,-5.45
13.12853,-4.85
12.82853,-4.25
12.42853,-3.95
12.12853,-3.65
11.82853,-3.55
11.72853,-3.85
11.82853,-4.25
12.12853,-4.75
12.72853,-5.15
6.128531,-2.35
6.428531,-3.35
6.928531,-4.45
7.628531,-5.45
8.428531,-6.45
9.328531,-7.35
10.12853,-8.05
11.02853,-8.55
11.92853,-8.95
12.82853,-9.05
13.62853,-9.150001
14.42853,-8.95
15.02853,-8.85
15.52853,-8.650001
16.02853,-8.55
16.32853,-8.35
16.62853,-8.05
16.82853,-7.75
16.92853,-7.35
17.02853,-6.75
16.92853,-6.15
16.82853,-5.35
16.52853,-4.45
16.32853,-3.55
16.12853,-2.55
15.82853,-1.55
15.52853,-0.75
15.22853,5.00E-02
15.02853,0.65
14.72853,1.15
14.32853,1.45
14.02853,1.65
13.62853,1.55
13.32853,1.25
13.22853,0.75
13.32853,0.15
13.82853,-0.45
14.32853,-0.95
14.92853,-1.45
15.52853,-1.85
15.92853,-2.25
16.22853,-2.75
16.32853,-3.45
16.42853,-4.15
16.32853,-4.85
16.32853,-5.55
16.22853,-6.05
16.12853,-6.45
15.92853,-6.65
15.72853,-6.95
15.42853,-6.85
15.12853,-6.95
14.92853,-6.85
14.82853,-6.65
14.62853,-6.35
14.52853,-6.05
14.42853,-5.55
14.22853,-4.95
13.92853,-4.15
13.62853,-3.35
13.22853,-2.75
12.92853,-2.25
12.62853,-2.25
12.52853,-2.65
12.62853,-3.65
13.02853,-4.85
13.62853,-6.05
14.52853,-7.05
7.928531,-3.05
8.428531,-4.45
9.128531,-6.05
10.02853,-7.35
10.92853,-8.55
11.82853,-9.35
12.72853,-9.95
13.52853,-10.25
14.42853,-10.45
15.32853,-10.35
16.02853,-10.25
16.72853,-9.85
17.22853,-9.75
17.62853,-9.45
18.02853,-9.25
18.42853,-8.85
18.62853,-8.45
18.82853,-7.95
18.82853,-7.25
18.62853,-6.35
18.22853,-5.45
17.82853,-4.35
17.42853,-3.25
17.02853,-2.15
16.62853,-1.15
16.32853,-0.25
16.02853,0.45
15.92853,1.05
15.82853,1.35
15.72853,1.65
15.52853,1.75
15.42853,1.75
15.22853,1.65
14.92853,1.25
14.62853,0.55
14.52853,-0.25
14.62853,-1.35
15.02853,-2.15
15.62853,-2.85
16.22853,-3.25
16.92853,-3.65
17.42853,-3.85
17.92853,-4.15
18.22853,-4.45
18.42853,-4.85
18.52853,-5.05
18.62853,-5.35
18.62853,-5.45
18.42853,-5.55
18.12853,-5.65
17.62853,-5.45
17.12853,-5.55
16.62853,-5.45
16.12853,-5.35
15.62853,-5.15
15.12853,-4.85
14.52853,-4.35
14.12853,-3.75
13.62853,-3.05
13.32853,-2.25
13.22853,-1.75
13.22853,-1.65
13.32853,-2.25
13.72853,-3.35
14.22853,-5.05
15.12853,-6.75
16.22853,-8.35
17.52853,-9.55
10.62853,-3.55
11.02853,-5.55
11.62853,-7.55
12.52853,-9.25
13.32853,-10.45
14.12853,-11.25
14.92853,-11.65
15.72853,-11.85
16.52853,-11.75
17.32853,-11.65
18.12853,-11.45
18.82853,-11.25
19.42853,-10.85
19.92853,-10.45
20.22853,-9.95
20.52853,-9.35
20.52853,-8.55
20.62853,-7.65
20.32853,-6.45
20.02853,-5.25
19.42853,-3.95
18.82853,-2.75
18.22853,-1.55
17.72853,-0.55
17.22853,0.25
16.82853,1.05
16.42853,1.45
16.02853,1.85
15.82853,1.95
15.62853,2.05
15.52853,1.95
15.42853,1.85
15.42853,1.65
15.22853,1.25
15.02853,0.65
14.82853,-0.15
14.72853,-1.05
14.72853,-2.15
14.92853,-3.05
15.22853,-3.65
15.52853,-4.05
16.02853,-4.25
16.32853,-4.25
16.52853,-4.35
16.62853,-4.55
16.82853,-4.65
16.92853,-4.85
17.12853,-5.05
17.22853,-5.15
17.22853,-5.15
16.92853,-5.05
16.62853,-4.85
16.22853,-4.65
15.82853,-4.45
15.32853,-4.15
14.82853,-3.95
14.32853,-3.55
13.92853,-3.05
13.62853,-2.45
13.62853,-1.85
13.72853,-1.75
14.02853,-2.05
14.52853,-3.35
15.32853,-5.15
16.32853,-7.45
17.52853,-9.55
19.02853,-11.25
20.62853,-12.65
13.22853,-3.85
13.52853,-6.35
14.12853,-8.75
14.72853,-10.55
15.42853,-11.85
16.12853,-12.45
16.72853,-12.85
17.52853,-12.85
18.22853,-12.95
19.02853,-12.85
19.82853,-12.75
20.62853,-12.45
21.32853,-12.05
21.72853,-11.15
21.82853,-10.25
21.82853,-9.150001
21.72853,-7.95
21.62853,-6.75
21.42853,-5.15
21.12853,-3.75
20.62853,-2.35
20.02853,-1.25
19.42853,-0.15
18.92853,0.75
18.32853,1.45
17.72853,2.05
17.02853,2.45
16.42853,2.85
15.72853,2.85
15.12853,2.75
14.62853,2.45
14.32853,2.15
14.12853,1.65
14.02853,1.25
13.92853,0.75
13.82853,5.00E-02
13.72853,-0.75
13.72853,-1.65
13.72853,-2.45
13.82853,-3.15
13.92853,-3.65
14.12853,-3.75
14.22853,-3.85
14.42853,-3.75
14.52853,-3.85
14.52853,-4.05
14.62853,-4.35
14.92853,-4.55
15.02853,-4.75
15.12853,-4.75
15.12853,-4.65
15.12853,-4.35
15.02853,-3.95
14.92853,-3.65
14.62853,-3.35
14.32853,-3.15
14.02853,-2.85
13.92853,-2.55
13.92853,-2.35
14.22853,-2.05
14.52853,-2.55
15.12853,-3.45
16.02853,-5.35
17.02853,-7.55
18.22853,-10.15
19.72853,-12.35
21.42853,-14.55
23.52853,-16.45
15.82853,-3.75
16.12853,-6.45
16.32853,-8.85
16.72853,-10.75
17.02853,-11.95
17.42853,-12.65
17.92853,-13.05
18.52853,-13.25
19.12853,-13.45
19.82853,-13.55
20.32853,-13.55
21.02853,-13.15
21.42853,-12.45
21.62853,-11.35
21.62853,-9.95
21.52853,-8.55
21.52853,-7.15
21.72853,-5.75
21.72853,-4.35
21.52853,-2.95
21.12853,-1.65
20.62853,-0.55
20.02853,0.35
19.42853,1.25
18.82853,1.95
18.02853,2.55
17.22853,3.05
16.32853,3.45
15.32853,3.65
14.42853,3.65
13.72853,3.35
13.12853,2.75
12.72853,2.05
12.42853,1.15
12.22853,0.25
12.12853,-0.65
12.12853,-1.55
12.22853,-2.25
12.52853,-2.95
12.82853,-3.45
13.22853,-3.65
13.62853,-3.75
13.92853,-3.75
14.32853,-3.55
14.62853,-3.65
15.02853,-3.65
15.22853,-3.85
15.52853,-3.85
15.52853,-3.95
15.42853,-3.85
15.22853,-3.65
15.02853,-3.35
14.82853,-3.05
14.62853,-2.85
14.32853,-2.65
14.02853,-2.55
13.92853,-2.55
13.92853,-2.55
14.12853,-2.65
14.52853,-2.95
15.22853,-3.85
16.22853,-5.15
17.22853,-7.35
