U,V
-4.599988,0.4
-4.599988,0.4
-4.399988,0.3
-4.399988,0.3
-4.299988,0.2
-4.199988,0.2
-4.099988,1.00E-01
-3.999988,0.00E+00
-3.899988,-1.00E-01
-3.799988,-0.2
-3.599988,-0.4
-3.499988,-0.4
-3.299988,-0.6
-3.199988,-0.7
-2.999988,-0.9
-2.799988,-1
-2.599988,-1.2
-2.399988,-1.3
-2.199988,-1.5
-1.999988,-1.5
-1.799988,-1.7
-1.499988,-1.8
-1.299988,-1.9
-1.099988,-2
-0.7999878,-2.1
-0.5999878,-2.1
-7.999988,0.8
-8.199988,0.6
-8.399988,0.4
-8.599988,1.00E-01
-8.799988,-1.00E-01
-8.899988,-0.3
-8.999988,-0.5
-9.099988,-0.7
-9.199988,-0.8
-9.299988,-1
-9.299988,-1.1
-9.299988,-1.2
-9.299988,-1.2
-9.299988,-1.3
-9.299988,-1.3
-9.299988,-1.4
-9.199988,-1.4
-9.199988,-1.4
-9.199988,-1.4
-9.099988,-1.4
-9.099988,-1.3
-9.099988,-1.3
-9.099988,-1.3
-9.099988,-1.3
-9.099988,-1.3
-9.099988,-1.3
-8.999988,-1.3
-8.999988,-1.3
-8.999988,-1.3
-8.999988,-1.3
-8.899988,-1.3
-8.899988,-1.3
-8.899988,-1.3
-8.799988,-1.4
-8.699988,-1.4
-8.699988,-1.5
-8.599988,-1.5
-8.499988,-1.6
-8.299988,-1.6
-8.299988,-1.7
-8.099988,-1.7
-7.999988,-1.8
-7.899988,-1.9
-7.699988,-1.9
-7.499988,-2
-7.299988,-2.1
-7.099988,-2.2
-6.899988,-2.3
-6.699988,-2.4
-6.499988,-2.5
-6.199988,-2.6
-5.999988,-2.7
-5.699988,-2.9
-5.399988,-3
-5.199988,-3.2
-4.899988,-3.3
-4.599988,-3.5
-4.299988,-3.6
-3.999988,-3.8
-3.599988,-3.9
-3.299988,-4.1
-2.999988,-4.2
-2.599988,-4.4
-2.299988,-4.4
-1.899988,-4.5
-1.499988,-4.6
-1.199988,-4.6
-0.7999878,-4.6
-10.19999,-0.3
-10.29999,-0.8
-10.39999,-1.1
-10.39999,-1.3
-10.49999,-1.6
-10.59999,-1.8
-10.49999,-1.9
-10.59999,-2
-10.49999,-1.9
-10.49999,-1.9
-10.39999,-1.8
-10.29999,-1.6
-10.19999,-1.5
-10.19999,-1.3
-10.09999,-1.2
-10.09999,-1
-9.999988,-0.9
-9.999988,-0.7
-9.999988,-0.7
-9.999988,-0.6
-9.999988,-0.6
-9.999988,-0.7
-9.999988,-0.8
-10.09999,-0.9
-10.09999,-1
-10.09999,-1.2
-10.09999,-1.3
-10.19999,-1.5
-10.09999,-1.7
-10.09999,-1.8
-10.09999,-2
-9.999988,-2.2
-9.899988,-2.3
-9.799988,-2.5
-9.699988,-2.7
-9.599988,-2.8
-9.399988,-3
-9.299988,-3.1
-9.199988,-3.3
-8.999988,-3.4
-8.799988,-3.6
-8.599988,-3.7
-8.399988,-3.9
-8.199988,-4
-7.999988,-4.2
-7.799988,-4.3
-7.499988,-4.4
-7.299988,-4.5
-6.999988,-4.7
-6.699988,-4.8
-6.399988,-4.9
-6.099988,-5
-5.799988,-5.2
-5.499988,-5.3
-5.099988,-5.5
-4.799988,-5.6
-4.399988,-5.8
-4.099988,-5.9
-3.699988,-6
-3.299988,-6.1
-2.999988,-6.3
-2.599988,-6.4
-2.099988,-6.5
-1.799988,-6.6
-1.299988,-6.6
-0.9999878,-6.5
-0.5999878,-6.5
-0.1999878,-6.4
-11.49999,-2.5
-11.49999,-2.7
-11.49999,-3
-11.29999,-3
-11.19999,-3.1
-10.99999,-3
-10.79999,-2.8
-10.59999,-2.5
-10.29999,-2.2
-10.09999,-1.9
-9.899988,-1.5
-9.799988,-1.1
-9.699988,-0.7
-9.699988,-0.4
-9.599988,-1.00E-01
-9.599988,1.00E-01
-9.599988,0.2
-9.599988,0.3
-9.599988,0.3
-9.599988,0.3
-9.599988,1.00E-01
-9.499988,0.00E+00
-9.499988,-0.3
-9.499988,-0.5
-9.399988,-0.8
-9.399988,-1.1
-9.299988,-1.4
-9.199988,-1.7
-9.099988,-1.9
-8.999988,-2.2
-8.899988,-2.4
-8.699988,-2.7
-8.599988,-2.9
-8.299988,-3.1
-8.199988,-3.4
-7.999988,-3.6
-7.899988,-3.8
-7.699988,-4
-7.499988,-4.2
-7.299988,-4.4
-7.199988,-4.7
-6.999988,-4.9
-6.899988,-5.1
-6.699988,-5.3
-6.499988,-5.5
-6.199988,-5.7
-5.999988,-5.9
-5.799988,-6
-5.499988,-6.2
-5.199988,-6.4
-4.899988,-6.6
-4.599988,-6.7
-4.299988,-6.9
-3.999988,-7
-3.699988,-7.2
-3.399988,-7.3
-3.099988,-7.4
-2.699988,-7.5
-2.399988,-7.7
-1.999988,-7.8
-1.699988,-7.9
-1.199988,-7.9
-0.8999878,-8
-0.4999878,-8
-1.00E-01,-7.9
0.3000122,-7.8
0.7000122,-7.8
1.000012,-7.5
-10.69999,-3.4
-10.69999,-3.5
-10.49999,-3.5
-10.39999,-3.3
-10.09999,-3.1
-9.799988,-2.7
-9.499988,-2.4
-9.199988,-1.9
-8.799988,-1.6
-8.599988,-1.2
-8.399988,-0.9
-8.199988,-0.6
-8.099988,-0.4
-8.099988,-0.2
-7.999988,-1.00E-01
-7.999988,0.00E+00
-7.799988,0.00E+00
-7.699988,0.00E+00
-7.499988,-1.00E-01
-7.399988,-0.2
-7.199988,-0.4
-6.999988,-0.6
-6.799988,-0.8
-6.699988,-1.1
-6.499988,-1.3
-6.399988,-1.5
-6.299988,-1.7
-6.199988,-1.8
-5.999988,-2
-5.899988,-2.2
-5.799988,-2.4
-5.599988,-2.5
-5.499988,-2.7
-5.299988,-3
-5.199988,-3.2
-5.099988,-3.5
-4.999988,-3.8
-4.899988,-4
-4.799988,-4.4
-4.699988,-4.6
-4.599988,-4.9
-4.399988,-5.2
-4.299988,-5.5
-4.099988,-5.7
-3.899988,-6.1
-3.699988,-6.3
-3.399988,-6.6
-3.199988,-6.8
-2.899988,-7.1
-2.699988,-7.2
-2.399988,-7.5
-2.099988,-7.6
-1.799988,-7.8
-1.499988,-7.9
-1.199988,-8.1
-0.8999878,-8.2
-0.5999878,-8.3
-0.2999878,-8.400001
0.1000122,-8.5
0.4000122,-8.5
0.8000122,-8.6
1.100012,-8.6
1.400012,-8.6
1.700012,-8.5
2.000012,-8.400001
2.300012,-8.2
2.600012,-8
2.900012,-7.7
-8.999988,-3.1
-8.799988,-3.1
-8.399988,-3
-7.999988,-2.9
-7.599988,-2.7
-7.199988,-2.4
-6.799988,-2.2
-6.399988,-1.9
-6.099988,-1.8
-5.899988,-1.5
-5.699988,-1.5
-5.499988,-1.3
-5.299988,-1.3
-5.199988,-1.3
-4.999988,-1.3
-4.799988,-1.2
-4.499988,-1.2
-4.299988,-1.2
-3.999988,-1.2
-3.799988,-1.1
-3.599988,-1.1
-3.399988,-1.2
-3.299988,-1.3
-3.099988,-1.3
-2.999988,-1.4
-2.899988,-1.5
-2.899988,-1.6
-2.799988,-1.6
-2.799988,-1.8
-2.699988,-1.9
-2.599988,-2
-2.499988,-2.2
-2.499988,-2.5
-2.299988,-2.8
-2.299988,-3.1
-2.099988,-3.4
-2.099988,-3.8
-1.899988,-4.1
-1.899988,-4.5
-1.699988,-4.8
-1.599988,-5.2
-1.399988,-5.5
-1.299988,-5.9
-1.099988,-6.2
-0.8999878,-6.5
-0.6999878,-6.9
-0.4999878,-7.2
-0.1999878,-7.5
1.22E-05,-7.8
0.3000122,-8
0.5000122,-8.3
0.8000122,-8.400001
1.100012,-8.6
1.400012,-8.7
1.700012,-8.8
2.100012,-8.8
2.400012,-8.900001
2.700012,-8.900001
2.900012,-8.900001
3.200012,-8.8
3.400012,-8.8
3.600012,-8.7
3.800012,-8.6
4.000012,-8.3
4.100012,-8.1
4.200012,-7.8
4.300012,-7.4
4.300012,-7
-5.399988,-2.8
-4.999988,-2.9
-4.499988,-3
-4.199988,-2.9
-3.899988,-2.7
-3.699988,-2.5
-3.499988,-2.3
-3.399988,-2.1
-3.199988,-2.1
-2.999988,-2
-2.699988,-2
-2.499988,-1.9
-2.099988,-1.9
-1.799988,-1.9
-1.499988,-1.9
-1.199988,-1.8
-0.8999878,-1.7
-0.6999878,-1.6
-0.4999878,-1.5
-0.3999878,-1.3
-0.1999878,-1.3
-1.00E-01,-1.2
1.22E-05,-1.3
0.1000122,-1.4
0.3000122,-1.6
0.4000122,-1.6
0.5000122,-1.8
0.6000122,-1.9
0.8000122,-2
0.9000122,-2.2
1.000012,-2.4
1.200012,-2.5
1.300012,-2.7
1.500012,-2.9
1.600012,-3.2
1.700012,-3.5
1.700012,-3.7
1.800012,-4
1.800012,-4.3
1.900012,-4.6
1.900012,-5
2.000012,-5.3
2.100012,-5.7
2.200012,-6
2.300012,-6.5
2.300012,-6.9
2.500012,-7.2
2.600012,-7.6
2.800012,-8
3.000012,-8.2
3.200012,-8.5
3.300012,-8.6
3.600012,-8.8
3.700012,-8.900001
3.900012,-9
4.000012,-8.900001
4.200012,-8.900001
4.300012,-8.7
4.400012,-8.6
4.400012,-8.400001
4.500012,-8.1
4.400012,-7.8
4.400012,-7.5
4.300012,-7.1
4.200012,-6.6
4.000012,-6.3
3.900012,-5.8
3.700012,-5.4
-1.899988,-3.8
-1.699988,-4
-1.599988,-3.9
-1.599988,-3.6
-1.699988,-3.3
-1.699988,-3
-1.599988,-2.8
-1.499988,-2.7
-1.199988,-2.6
-0.8999878,-2.6
-0.3999878,-2.6
1.22E-05,-2.6
0.4000122,-2.6
0.9000122,-2.6
1.300012,-2.6
1.600012,-2.4
1.800012,-2.3
2.000012,-2.2
2.200012,-2.1
2.500012,-2.1
2.700012,-2.2
3.100012,-2.2
3.400012,-2.4
3.800012,-2.6
4.100012,-2.7
4.500012,-2.8
4.700012,-2.9
4.900012,-2.9
5.100012,-2.9
5.200012,-2.9
5.200012,-2.9
5.200012,-2.8
5.100012,-2.8
5.100012,-2.9
4.900012,-2.9
4.700012,-3
4.500012,-3.2
4.400012,-3.4
4.200012,-3.7
4.100012,-4
4.000012,-4.3
4.100012,-4.7
4.100012,-5.1
4.200012,-5.6
4.200012,-6
4.400012,-6.4
4.400012,-6.8
4.600012,-7.2
4.700012,-7.6
4.800012,-7.9
4.900012,-8.1
5.000012,-8.3
5.100012,-8.400001
5.100012,-8.5
5.100012,-8.400001
5.100012,-8.3
5.100012,-8.1
5.000012,-7.8
4.900012,-7.4
4.700012,-7.1
4.500012,-6.6
4.300012,-6.1
4.100012,-5.6
3.900012,-5.2
3.800012,-4.7
3.600012,-4.3
3.500012,-3.8
3.400012,-3.5
0.4000122,-3.8
0.3000122,-3.6
0.3000122,-3.3
0.2000122,-3
0.3000122,-2.7
0.3000122,-2.6
0.5000122,-2.7
0.7000122,-2.8
1.100012,-3
1.500012,-3.2
2.000012,-3.4
2.500012,-3.5
2.900012,-3.6
3.300012,-3.6
3.700012,-3.6
3.900012,-3.5
4.200012,-3.6
4.600012,-3.7
5.100012,-3.8
5.600012,-4
6.200012,-4.3
6.700012,-4.4
7.300012,-4.5
7.700012,-4.5
8.100013,-4.5
8.300013,-4.2
8.400012,-3.9
8.400012,-3.5
8.300013,-3.1
8.100013,-2.7
7.900012,-2.3
7.600012,-1.9
7.200012,-1.7
6.700012,-1.5
6.300012,-1.4
5.800012,-1.4
5.300012,-1.6
4.900012,-1.9
4.500012,-2.4
4.200012,-2.9
4.100012,-3.5
4.000012,-4.2
4.000012,-4.9
4.100012,-5.4
4.300012,-6
4.500012,-6.4
4.800012,-6.8
5.100012,-7.1
5.400012,-7.4
5.700012,-7.6
5.900012,-7.8
6.100012,-7.8
6.200012,-7.7
6.200012,-7.6
6.300012,-7.4
6.300012,-7.1
6.200012,-6.8
6.200012,-6.4
6.100012,-5.9
6.000012,-5.5
5.900012,-5.1
5.800012,-4.6
5.800012,-4.3
5.700012,-3.9
5.800012,-3.6
5.700012,-3.3
5.800012,-3.1
5.800012,-2.9
2.100012,-2.8
2.000012,-2.7
2.000012,-2.6
2.000012,-2.7
2.000012,-2.8
2.200012,-3.1
2.500012,-3.3
2.900012,-3.6
3.300012,-4
3.900012,-4.3
4.400012,-4.6
5.000012,-4.8
5.400012,-4.9
5.800012,-4.9
6.100012,-5
6.500012,-5.1
7.000012,-5.3
7.700012,-5.6
8.300013,-5.8
9.000012,-6.1
9.600013,-6.2
10.20001,-6.2
10.60001,-5.9
10.80001,-5.6
11.00001,-5.1
10.90001,-4.4
10.90001,-3.7
10.60001,-3.1
10.40001,-2.4
10.10001,-1.8
9.800013,-1.2
9.500012,-0.7
9.100013,-0.3
8.700012,0.00E+00
8.400012,0.2
7.900012,0.2
7.400012,1.00E-01
7.000012,-0.3
6.500012,-0.8
6.100012,-1.6
5.700012,-2.4
5.500012,-3.5
5.300012,-4.4
5.400012,-5.4
5.500012,-6.2
5.700012,-6.7
6.000012,-7.2
6.300012,-7.5
6.700012,-7.7
7.000012,-7.7
7.300012,-7.7
7.600012,-7.5
7.900012,-7.3
8.000012,-7.1
8.300013,-6.8
8.400012,-6.4
8.600013,-6.1
8.600013,-5.6
8.800013,-5.3
8.800013,-4.9
8.900012,-4.5
8.900012,-4.1
8.900012,-3.8
8.900012,-3.5
8.900012,-3.3
9.000012,-3.2
9.000012,-3
9.000012,-3
3.300012,-2.4
3.200012,-2.5
3.200012,-2.7
3.200012,-3
3.500012,-3.4
3.900012,-3.8
4.400012,-4.3
5.100012,-4.8
5.900012,-5.2
6.500012,-5.6
7.200012,-5.8
7.700012,-6
8.300013,-6.2
8.800013,-6.2
9.400012,-6.4
10.00001,-6.6
10.80001,-6.8
11.40001,-6.9
11.90001,-7
12.40001,-6.9
12.70001,-6.7
12.90001,-6.3
13.10001,-5.8
13.10001,-5.2
13.10001,-4.4
13.00001,-3.7
12.80001,-2.9
12.50001,-2.2
12.30001,-1.5
12.00001,-1
11.80001,-0.5
11.60001,-1.00E-01
11.50001,0.3
11.30001,0.5
11.30001,0.7
11.20001,0.8
11.10001,0.7
11.00001,0.6
10.70001,0.2
10.40001,-0.3
10.00001,-1.1
9.600013,-2.2
9.300013,-3.3
9.100013,-4.4
9.000012,-5.5
9.000012,-6.3
9.100013,-7
9.100013,-7.4
9.300013,-7.6
9.500012,-7.6
9.800013,-7.6
10.00001,-7.5
10.30001,-7.3
10.50001,-7
10.80001,-6.8
11.10001,-6.4
11.30001,-6
11.40001,-5.6
11.50001,-5.1
11.40001,-4.6
11.30001,-4.2
11.10001,-3.7
10.90001,-3.3
10.70001,-3
10.50001,-2.8
10.30001,-2.7
10.20001,-2.8
10.20001,-2.8
4.500012,-2.2
4.500012,-2.6
4.600012,-3.1
5.000012,-3.6
5.600012,-4.2
6.400012,-4.9
7.200012,-5.7
8.000012,-6.3
8.800013,-6.8
9.600013,-7.1
10.30001,-7.4
11.10001,-7.5
11.70001,-7.6
12.50001,-7.6
13.10001,-7.7
13.70001,-7.8
14.20001,-7.8
14.60001,-7.7
14.90001,-7.5
15.10001,-7.2
15.30001,-6.7
15.30001,-6.1
15.40001,-5.4
15.30001,-4.6
15.10001,-3.7
14.90001,-2.9
14.60001,-2
14.30001,-1.3
14.00001,-0.6
13.70001,-1.00E-01
13.40001,0.4
13.20001,0.6
12.90001,0.8
12.90001,0.8
12.90001,0.7
13.10001,0.6
13.40001,0.4
13.70001,0.3
13.90001,1.00E-01
14.00001,-0.3
13.90001,-0.8
13.70001,-1.6
13.50001,-2.5
13.20001,-3.6
13.00001,-4.6
12.90001,-5.6
12.80001,-6.3
12.70001,-6.8
12.70001,-7.1
12.70001,-7.3
12.70001,-7.4
12.70001,-7.4
12.80001,-7.3
13.00001,-7.1
13.30001,-6.8
13.40001,-6.4
13.50001,-5.9
13.50001,-5.3
13.40001,-4.6
13.00001,-3.9
12.70001,-3
12.10001,-2.4
11.60001,-1.8
11.10001,-1.5
10.70001,-1.5
10.50001,-1.8
10.50001,-2.4
10.80001,-2.9
5.800012,-2.5
6.100012,-3.3
6.600012,-4.2
7.300012,-5
8.100013,-5.9
8.900012,-6.8
9.800013,-7.6
10.60001,-8.1
11.50001,-8.6
12.30001,-8.900001
13.20001,-9
14.00001,-9
14.60001,-8.900001
15.10001,-8.7
15.50001,-8.6
15.90001,-8.5
16.20001,-8.400001
16.50001,-8.1
16.80001,-7.8
16.80001,-7.2
16.90001,-6.5
16.70001,-5.7
16.60001,-4.7
16.30001,-3.8
16.10001,-2.8
15.80001,-1.9
15.60001,-1
15.40001,-0.2
15.20001,0.3
15.00001,0.8
14.80001,1.1
14.40001,1.3
14.10001,1.2
13.80001,0.9
13.80001,0.5
13.90001,0.00E+00
14.30001,-0.6
14.90001,-1
15.50001,-1.4
15.90001,-1.7
16.30001,-2.1
16.60001,-2.6
16.70001,-3.2
16.80001,-3.8
16.90001,-4.4
16.80001,-4.9
16.70001,-5.4
16.60001,-5.7
16.30001,-6
16.10001,-6.1
15.80001,-6.2
15.50001,-6.2
15.20001,-6
15.00001,-5.9
14.90001,-5.6
14.70001,-5.4
14.50001,-4.8
14.10001,-4.1
13.80001,-3.4
13.30001,-2.5
13.00001,-1.5
12.50001,-0.7
12.30001,-0.3
12.00001,-0.2
12.00001,-0.7
12.20001,-1.5
12.70001,-2.7
13.40001,-3.9
7.600012,-3
8.100013,-4.2
8.700012,-5.6
9.600013,-6.9
10.50001,-8
11.40001,-8.900001
12.20001,-9.6
13.10001,-10.1
13.90001,-10.3
14.70001,-10.3
15.40001,-10.2
16.10001,-9.900001
16.60001,-9.7
16.90001,-9.5
17.30001,-9.3
17.60001,-9
17.90001,-8.7
18.10001,-8.3
18.20001,-7.6
18.10001,-6.9
17.80001,-5.9
17.40001,-4.8
17.10001,-3.7
16.70001,-2.6
16.50001,-1.6
16.20001,-0.7
16.10001,1.00E-01
16.00001,0.6
15.90001,1
15.90001,1.3
15.80001,1.4
15.70001,1.5
15.50001,1.4
15.30001,1
15.10001,0.4
15.00001,-0.3
15.10001,-1.2
15.40001,-2
15.80001,-2.7
16.40001,-3.1
16.90001,-3.4
17.40001,-3.6
17.80001,-3.8
18.10001,-4
18.20001,-4.3
18.40001,-4.5
18.40001,-4.7
18.30001,-4.9
18.20001,-4.9
17.90001,-4.9
17.50001,-4.9
17.00001,-4.8
16.50001,-4.8
16.10001,-4.7
15.60001,-4.5
15.10001,-4.2
14.50001,-3.8
13.90001,-3.2
13.50001,-2.5
13.10001,-1.7
13.00001,-1
13.10001,-0.5
13.20001,-0.4
13.60001,-0.8
14.20001,-1.8
15.10001,-3.2
16.00001,-4.7
17.20001,-6.1
9.800013,-3.5
10.30001,-5.2
10.90001,-7.1
11.80001,-8.7
12.60001,-10
13.40001,-10.9
14.30001,-11.5
15.10001,-11.6
15.90001,-11.6
16.60001,-11.5
17.30001,-11.3
18.00001,-11
18.60001,-10.7
19.10001,-10.3
19.50001,-9.900001
19.70001,-9.2
19.80001,-8.6
19.70001,-7.7
19.60001,-6.7
19.20001,-5.6
18.70001,-4.4
18.20001,-3.2
17.80001,-2.1
17.40001,-1.1
17.10001,-0.3
16.70001,0.5
16.50001,1
16.10001,1.4
15.90001,1.6
15.70001,1.7
15.60001,1.6
15.50001,1.6
15.40001,1.4
15.30001,1.1
15.10001,0.6
15.00001,0.00E+00
14.90001,-0.9
14.90001,-1.7
15.00001,-2.5
15.20001,-3.1
15.40001,-3.5
15.70001,-3.6
15.90001,-3.7
16.00001,-3.7
16.10001,-3.8
16.10001,-4
16.20001,-4.2
16.30001,-4.3
16.40001,-4.5
16.30001,-4.5
16.20001,-4.4
15.90001,-4.3
15.70001,-4
15.40001,-3.8
15.00001,-3.6
14.60001,-3.5
14.10001,-3.2
13.70001,-2.8
13.50001,-2.3
13.50001,-1.6
13.80001,-1.2
14.20001,-1
14.80001,-1.5
15.70001,-2.6
16.70001,-4.2
17.90001,-6
19.20001,-7.7
20.50001,-9.2
12.10001,-3.9
12.50001,-6.2
13.00001,-8.400001
13.80001,-10.3
14.50001,-11.7
15.30001,-12.4
16.10001,-12.8
16.90001,-12.8
17.70001,-12.7
18.40001,-12.6
19.00001,-12.5
19.80001,-12.2
20.50001,-11.8
21.00001,-11.2
21.40001,-10.3
21.40001,-9.2
21.30001,-8
21.10001,-6.8
20.90001,-5.4
20.50001,-4.1
20.10001,-2.9
19.70001,-1.7
19.30001,-0.8
19.00001,1.00E-01
18.60001,0.8
18.00001,1.5
17.40001,2.1
16.70001,2.4
15.90001,2.6
15.30001,2.6
14.70001,2.4
14.30001,2
14.00001,1.5
13.80001,1
13.60001,0.4
13.50001,-0.2
13.50001,-0.8
13.50001,-1.5
13.50001,-2.1
13.60001,-2.7
13.70001,-3.1
13.90001,-3.2
14.00001,-3.2
14.10001,-3.2
14.10001,-3.2
14.10001,-3.3
14.10001,-3.6
14.30001,-3.8
14.30001,-4
14.40001,-4.1
14.30001,-4
14.20001,-3.8
14.20001,-3.5
14.20001,-3.2
14.00001,-2.9
13.80001,-2.8
13.60001,-2.7
13.50001,-2.6
13.50001,-2.4
13.90001,-2.1
14.40001,-2.2
15.20001,-2.5
16.20001,-3.6
17.40001,-5.1
18.70001,-7
20.10001,-9
21.50001,-10.9
23.10001,-12.6
14.60001,-4
14.80001,-6.6
15.30001,-9
15.70001,-10.9
16.20001,-12.2
16.70001,-12.9
17.40001,-13.2
18.20001,-13.2
18.80001,-13.2
19.40001,-13.2
19.90001,-13.2
20.40001,-12.9
20.90001,-12.4
21.30001,-11.5
21.60001,-10.3
21.70001,-8.8
21.80001,-7.4
21.80001,-5.9
21.80001,-4.6
21.60001,-3.4
21.30001,-2.3
20.90001,-1.4
20.50001,-0.5
20.10001,0.4
19.50001,1.2
18.70001,1.9
17.70001,2.6
16.60001,3
15.60001,3.3
14.50001,3.4
13.70001,3.2
12.90001,2.9
12.40001,2.2
12.00001,1.3
11.70001,0.3
11.50001,-0.7
11.50001,-1.7
11.60001,-2.4
11.90001,-3
12.30001,-3.4
12.70001,-3.6
13.00001,-3.5
13.30001,-3.5
13.60001,-3.4
14.00001,-3.3
14.30001,-3.3
14.70001,-3.4
14.90001,-3.3
15.00001,-3.3
14.90001,-3.2
14.70001,-3.1
14.40001,-2.9
14.20001,-2.6
13.90001,-2.3
13.60001,-2.2
13.40001,-2.2
13.30001,-2.3
13.20001,-2.5
13.40001,-2.7
13.80001,-3
14.70001,-3.5
15.90001,-4.2
17.10001,-5.6
18.30001,-7.4
19.50001,-9.6
20.70001,-11.8
22.40001,-14.1
24.30001,-16.1
17.30001,-4
17.60001,-6.7
17.70001,-8.900001
17.80001,-10.6
17.80001,-11.8
18.00001,-12.5
18.40001,-12.9
18.90001,-13
19.30001,-13.1
19.60001,-13.1
19.80001,-13
20.00001,-12.6
20.20001,-12.1
20.50001,-11.1
