U,V
-3.528568,-1.4
-3.228568,-1.2
-2.928568,-1.1
-2.728568,-0.9
-2.428568,-0.8
-2.228568,-0.6
-1.928568,-0.5
-1.728567,-0.4
-1.428568,-0.3
-1.228567,-0.3
-0.9285675,-0.2
-0.7285675,-1.00E-01
-14.52857,2.3
-14.92857,1.9
-15.32857,1.4
-15.62857,1
-15.82857,0.6
-16.02857,0.2
-16.12857,-1.00E-01
-16.12857,-0.4
-16.12857,-0.8
-16.02857,-1.1
-15.92857,-1.5
-15.72857,-1.7
-15.52857,-2.1
-15.22857,-2.3
-15.02857,-2.6
-14.72857,-2.8
-14.42857,-3
-14.12857,-3.1
-13.82857,-3.1
-13.52857,-3.1
-13.12857,-3.1
-12.72857,-3
-12.42857,-3
-12.02857,-2.9
-11.72857,-3
-11.42857,-3
-11.22857,-3.1
-11.02857,-3.2
-10.92857,-3.4
-10.72857,-3.5
-10.62857,-3.6
-10.52857,-3.7
-10.32857,-4
-10.22857,-4
-10.12857,-4.2
-9.928568,-4.3
-9.728568,-4.5
-9.628568,-4.6
-9.328568,-4.8
-9.128568,-4.8
-8.928568,-5
-8.628568,-5.1
-8.428568,-5.2
-8.128568,-5.2
-7.828568,-5.3
-7.628568,-5.3
-7.228568,-5.3
-6.928567,-5.2
-6.628568,-5.2
-6.328568,-5.1
-6.028568,-5
-5.628568,-4.8
-5.428567,-4.6
-5.128568,-4.4
-4.828568,-4.2
-4.528568,-3.9
-4.228568,-3.7
-3.928568,-3.5
-3.628567,-3.3
-3.428568,-3.1
-3.128567,-3
-2.828568,-2.9
-2.628567,-2.8
-2.328568,-2.7
-2.028568,-2.7
-1.628568,-2.6
-1.328568,-2.6
-1.028568,-2.5
-15.62857,1.7
-15.62857,1.3
-15.62857,0.8
-15.62857,0.4
-15.52857,0.00E+00
-15.42857,-0.3
-15.22857,-0.6
-15.12857,-0.8
-14.82857,-0.9
-14.62857,-0.9
-14.32857,-1
-14.02857,-1.1
-13.72857,-1.2
-13.52857,-1.3
-13.22857,-1.5
-13.12857,-1.5
-12.92857,-1.7
-12.72857,-1.7
-12.52857,-1.8
-12.22857,-1.8
-11.82857,-1.9
-11.52857,-2
-11.12857,-2.2
-10.82857,-2.3
-10.52857,-2.5
-10.32857,-2.7
-10.12857,-3
-10.02857,-3.3
-9.928568,-3.5
-9.828568,-3.7
-9.728568,-4
-9.628568,-4.2
-9.428568,-4.4
-9.228568,-4.6
-9.028567,-4.9
-8.828568,-5.1
-8.528567,-5.4
-8.328568,-5.6
-8.128568,-5.8
-7.928567,-6
-7.628568,-6.2
-7.428567,-6.4
-7.128568,-6.6
-6.928567,-6.7
-6.628568,-6.8
-6.428567,-6.8
-6.128568,-6.9
-5.928567,-6.9
-5.628568,-6.8
-5.428567,-6.7
-5.128568,-6.7
-4.928567,-6.5
-4.728568,-6.3
-4.528568,-6.1
-4.228568,-5.9
-4.128568,-5.7
-3.828568,-5.5
-3.728568,-5.3
-3.428568,-5.2
-3.228568,-5
-3.028568,-4.9
-2.728568,-4.8
-2.428568,-4.8
-2.128567,-4.7
-1.728567,-4.7
-1.428568,-4.7
-1.028568,-4.7
-0.6285675,-4.6
-14.72857,0.00E+00
-14.42857,-0.2
-14.12857,-0.5
-13.82857,-0.7
-13.52857,-0.9
-13.22857,-1
-12.92857,-1.1
-12.52857,-1
-12.22857,-0.9
-11.82857,-0.8
-11.32857,-0.7
-10.82857,-0.6
-10.32857,-0.6
-9.928568,-0.6
-9.628568,-0.6
-9.328568,-0.7
-9.028567,-0.8
-8.728568,-0.8
-8.428568,-1
-8.228568,-1.1
-7.928567,-1.3
-7.528568,-1.5
-7.228568,-1.7
-7.028568,-2
-6.828568,-2.3
-6.728568,-2.5
-6.628568,-2.8
-6.528568,-2.9
-6.528568,-3.2
-6.428567,-3.3
-6.328568,-3.6
-6.228568,-3.8
-6.128568,-4
-6.028568,-4.3
-5.928567,-4.5
-5.828568,-4.8
-5.728568,-5.1
-5.528568,-5.3
-5.428567,-5.7
-5.428567,-6
-5.228568,-6.2
-5.128568,-6.5
-5.028568,-6.8
-4.928567,-7
-4.728568,-7.2
-4.528568,-7.3
-4.328568,-7.5
-4.228568,-7.6
-4.028568,-7.6
-3.828568,-7.6
-3.728568,-7.6
-3.528568,-7.5
-3.328568,-7.4
-3.128567,-7.2
-2.928568,-7.1
-2.828568,-6.9
-2.528568,-6.8
-2.328568,-6.6
-2.128567,-6.6
-1.828568,-6.4
-1.428568,-6.4
-1.128568,-6.3
-0.7285675,-6.3
-0.3285675,-6.2
7.14E-02,-6.2
0.4714325,-6
0.9714325,-5.9
1.371433,-5.7
-11.12857,-1.4
-10.82857,-1.4
-10.52857,-1.5
-10.22857,-1.5
-10.02857,-1.5
-9.728568,-1.4
-9.328568,-1.4
-9.028567,-1.3
-8.528567,-1.2
-8.028567,-1.2
-7.528568,-1.2
-6.928567,-1.2
-6.428567,-1.2
-5.828568,-1.3
-5.328568,-1.3
-5.028568,-1.4
-4.628568,-1.4
-4.328568,-1.5
-4.028568,-1.6
-3.828568,-1.6
-3.628567,-1.7
-3.428568,-1.8
-3.128567,-1.9
-3.028568,-2
-2.928568,-2.2
-2.928568,-2.2
-2.928568,-2.3
-2.928568,-2.4
-2.928568,-2.4
-3.028568,-2.5
-3.028568,-2.6
-3.028568,-2.8
-3.028568,-2.9
-3.028568,-3.2
-3.028568,-3.4
-3.128567,-3.7
-3.128567,-4
-3.228568,-4.4
-3.228568,-4.7
-3.228568,-5.1
-3.228568,-5.4
-3.228568,-5.8
-3.228568,-6.2
-3.128567,-6.6
-3.028568,-7
-3.028568,-7.3
-2.828568,-7.6
-2.728568,-7.9
-2.628567,-8.1
-2.428568,-8.3
-2.228568,-8.400001
-2.028568,-8.400001
-1.828568,-8.400001
-1.528568,-8.400001
-1.128568,-8.400001
-0.8285675,-8.3
-0.4285675,-8.2
-0.1285675,-8.1
0.3714325,-8
0.6714325,-7.8
1.171432,-7.8
1.571432,-7.6
1.971433,-7.4
2.371433,-7.2
2.771433,-6.9
3.071433,-6.6
3.471432,-6.2
3.671432,-5.8
-7.028568,-3.2
-6.828568,-3.1
-6.528568,-3
-6.128568,-2.9
-5.728568,-2.7
-5.228568,-2.5
-4.628568,-2.4
-4.128568,-2.3
-3.728568,-2.4
-3.228568,-2.3
-2.828568,-2.4
-2.428568,-2.4
-2.028568,-2.5
-1.728567,-2.5
-1.428568,-2.6
-1.228567,-2.5
-1.028568,-2.5
-0.8285675,-2.4
-0.7285675,-2.4
-0.5285675,-2.3
-0.4285675,-2.3
-0.3285675,-2.3
-0.1285675,-2.3
-2.86E-02,-2.3
7.14E-02,-2.4
0.1714325,-2.4
0.2714325,-2.4
0.2714325,-2.3
0.3714325,-2.3
0.3714325,-2.4
0.3714325,-2.4
0.3714325,-2.4
0.4714325,-2.5
0.3714325,-2.6
0.3714325,-2.8
0.3714325,-2.9
0.2714325,-3.2
0.1714325,-3.4
7.14E-02,-3.7
-0.1285675,-4.1
-0.2285675,-4.4
-0.3285675,-4.9
-0.4285675,-5.4
-0.4285675,-5.8
-0.5285675,-6.3
-0.5285675,-6.8
-0.5285675,-7.3
-0.4285675,-7.7
-0.3285675,-8.2
-0.2285675,-8.5
7.14E-02,-8.900001
0.2714325,-9.1
0.5714325,-9.3
0.9714325,-9.400001
1.371433,-9.5
1.771433,-9.400001
2.171432,-9.400001
2.571433,-9.2
2.971432,-9
3.271433,-8.7
3.571433,-8.400001
3.771433,-8
4.071433,-7.6
4.171432,-7.1
4.271432,-6.6
4.371433,-6.1
4.471433,-5.7
4.571433,-5.1
-3.728568,-4.4
-3.528568,-4.5
-3.028568,-4.4
-2.528568,-4.2
-2.028568,-4.1
-1.528568,-3.9
-1.228567,-3.8
-0.9285675,-3.8
-0.6285675,-3.8
-0.5285675,-3.8
-0.2285675,-3.9
-2.86E-02,-3.9
0.2714325,-3.8
0.4714325,-3.8
0.7714325,-3.7
0.9714325,-3.6
1.271433,-3.6
1.471433,-3.5
1.771433,-3.5
2.071433,-3.4
2.371433,-3.5
2.671432,-3.5
3.071433,-3.5
3.371433,-3.5
3.671432,-3.5
3.971432,-3.5
4.171432,-3.4
4.271432,-3.3
4.371433,-3.2
4.371433,-2.9
4.371433,-2.7
4.271432,-2.6
4.171432,-2.5
3.971432,-2.4
3.871433,-2.4
3.571433,-2.4
3.371433,-2.5
3.071433,-2.7
2.871433,-3
2.671432,-3.3
2.571433,-3.7
2.371433,-4.2
2.271433,-4.8
2.171432,-5.3
2.171432,-5.9
2.271433,-6.5
2.271433,-7.1
2.371433,-7.7
2.571433,-8.3
2.671432,-8.8
2.871433,-9.2
3.071433,-9.6
3.371433,-9.8
3.671432,-10
3.871433,-10
4.171432,-9.900001
4.471433,-9.7
4.571433,-9.400001
4.771432,-9
4.871433,-8.5
4.871433,-7.9
4.871433,-7.4
4.871433,-6.8
4.871433,-6.3
4.871433,-5.7
4.871433,-5.2
4.971433,-4.8
5.071433,-4.3
0.8714325,-3.9
0.8714325,-4
1.071432,-4.1
1.171432,-4
1.271433,-4
1.371433,-4
1.371433,-4.1
1.371433,-4.2
1.571432,-4.4
1.671432,-4.4
1.971433,-4.6
2.271433,-4.6
2.571433,-4.6
2.871433,-4.5
3.171432,-4.6
3.471432,-4.5
3.871433,-4.6
4.271432,-4.7
4.671432,-5
5.171432,-5.1
5.671432,-5.3
6.171432,-5.4
6.571433,-5.5
6.971433,-5.3
7.171432,-5.2
7.371433,-4.8
7.371433,-4.5
7.371433,-4.1
7.171432,-3.6
7.071433,-3.1
6.871433,-2.7
6.571433,-2.3
6.171432,-1.9
5.871433,-1.6
5.371433,-1.4
4.971433,-1.3
4.571433,-1.4
4.071433,-1.6
3.771433,-2
3.371433,-2.4
3.171432,-3.1
2.971432,-3.8
2.871433,-4.6
2.971432,-5.4
3.071433,-6.2
3.271433,-6.9
3.571433,-7.6
3.871433,-8.2
4.271432,-8.7
4.571433,-9.1
4.871433,-9.400001
5.171432,-9.5
5.471433,-9.6
5.671432,-9.5
5.871433,-9.400001
5.971433,-9.1
6.171432,-8.8
6.171432,-8.400001
6.271432,-7.9
6.171432,-7.4
6.271432,-6.9
6.271432,-6.3
6.371433,-5.9
6.471433,-5.4
6.671432,-5.1
6.871433,-4.7
7.171432,-4.4
7.471433,-4.1
4.371433,-3.1
3.971432,-3.3
3.671432,-3.4
3.471432,-3.6
3.371433,-3.8
3.371433,-4.1
3.471432,-4.4
3.571433,-4.6
3.871433,-4.9
4.171432,-5
4.671432,-5.2
5.071433,-5.3
5.371433,-5.3
5.671432,-5.4
5.971433,-5.5
6.371433,-5.6
6.771432,-5.8
7.271432,-6
7.771432,-6.3
8.271433,-6.6
8.771433,-6.7
9.171432,-6.7
9.471433,-6.5
9.571433,-6.2
9.671432,-5.7
9.571433,-5.1
9.471433,-4.4
9.271433,-3.8
9.071433,-3
8.771433,-2.4
8.571433,-1.7
8.271433,-1.1
7.971433,-0.6
7.571433,-0.2
7.271432,1.00E-01
6.871433,0.2
6.471433,0.2
5.971433,-1.00E-01
5.571433,-0.5
5.071433,-1.2
4.771432,-2
4.371433,-3
4.271432,-4.1
4.171432,-5.2
4.371433,-6.3
4.471433,-7.2
4.871433,-8
5.171432,-8.6
5.671432,-9
6.071433,-9.3
6.471433,-9.3
6.771432,-9.3
7.071433,-9.1
7.271432,-8.8
7.571433,-8.5
7.771432,-8.2
7.971433,-7.9
8.171432,-7.5
8.371432,-7.1
8.571433,-6.7
8.771433,-6.3
8.971433,-5.9
9.171432,-5.6
9.471433,-5.3
9.871432,-5.1
10.17143,-4.8
10.47143,-4.8
10.77143,-4.7
4.571433,-2.3
4.371433,-2.6
4.371433,-3
4.471433,-3.5
4.771432,-4
5.071433,-4.5
5.571433,-5
6.071433,-5.4
6.571433,-5.8
7.071433,-6.1
7.671432,-6.2
8.171432,-6.2
8.471433,-6.3
8.871432,-6.3
9.371432,-6.4
9.771433,-6.5
10.37143,-6.7
10.77143,-6.7
11.17143,-6.8
11.47143,-6.7
11.57143,-6.6
11.67143,-6.4
11.87143,-6
11.87143,-5.5
11.87143,-4.9
11.67143,-4.3
11.57143,-3.5
11.27143,-2.8
11.07143,-2.1
10.87143,-1.4
10.67143,-0.7
10.47143,-1.00E-01
10.27143,0.5
10.07143,0.9
9.871432,1.2
9.671432,1.4
9.471433,1.3
9.371432,1
9.171432,0.6
8.871432,0.00E+00
8.671432,-0.9
8.271433,-1.9
8.071433,-3.1
7.771432,-4.4
7.671432,-5.6
7.571433,-6.7
7.671432,-7.7
7.771432,-8.400001
8.071433,-8.8
8.371432,-9
8.671432,-9.1
8.871432,-8.900001
9.271433,-8.8
9.571433,-8.5
9.871432,-8.2
10.27143,-7.9
10.57143,-7.7
10.87143,-7.3
11.07143,-7
11.27143,-6.7
11.47143,-6.5
11.77143,-6.2
12.07143,-6
12.27143,-5.7
12.57143,-5.6
12.87143,-5.6
13.17143,-5.7
13.47143,-5.9
5.071433,-1.7
5.171432,-2.5
5.471433,-3.3
5.871433,-4
6.471433,-4.8
7.171432,-5.6
7.871433,-6.4
8.571433,-7
9.271433,-7.4
9.971433,-7.6
10.57143,-7.7
11.17143,-7.7
11.77143,-7.6
12.27143,-7.5
12.77143,-7.5
13.27143,-7.4
13.67143,-7.3
13.97143,-7.1
14.17143,-6.8
14.17143,-6.5
14.17143,-6.1
14.17143,-5.7
14.07143,-5.2
13.97143,-4.7
13.77143,-4.1
13.57143,-3.4
13.27143,-2.7
12.97143,-2
12.57143,-1.3
12.37143,-0.7
12.07143,-1.00E-01
11.77143,0.5
11.57143,1.1
11.37143,1.4
11.37143,1.7
11.37143,1.7
11.57143,1.5
11.67143,1.3
11.97143,0.8
12.07143,0.2
12.17143,-0.6
12.07143,-1.5
11.87143,-2.5
11.57143,-3.7
11.27143,-4.9
11.07143,-6.1
10.97143,-7.1
10.87143,-8
10.97143,-8.5
11.07143,-8.900001
11.37143,-9.1
11.47143,-9
11.77143,-8.900001
12.07143,-8.7
12.37143,-8.5
12.67143,-8.2
12.87143,-7.9
13.07143,-7.6
13.27143,-7.3
13.27143,-7
13.37143,-6.7
13.47143,-6.4
13.57143,-6.3
13.67143,-6.3
13.87143,-6.5
14.17143,-6.8
14.77143,-7.1
15.47143,-7.4
6.071433,-2
6.271432,-3.2
6.771432,-4.4
7.371433,-5.5
8.171432,-6.6
9.071433,-7.6
9.971433,-8.400001
10.87143,-9
11.77143,-9.400001
12.57143,-9.5
13.37143,-9.5
14.07143,-9.2
14.67143,-9
15.27143,-8.7
15.77143,-8.400001
16.17143,-8
16.57143,-7.6
16.87143,-7
16.97143,-6.4
16.87143,-5.8
16.67143,-5.1
16.37143,-4.5
15.97143,-3.9
15.47143,-3.3
14.97143,-2.7
14.47143,-2.1
13.97143,-1.6
13.47143,-1.1
13.17143,-0.7
12.77143,-0.2
12.47143,1.00E-01
12.27143,0.4
12.07143,0.7
11.97143,0.9
12.07143,0.9
12.27143,0.9
12.67143,0.7
13.17143,0.4
13.77143,-0.2
14.37143,-0.8
14.77143,-1.4
15.07143,-2.1
15.17143,-3
15.07143,-3.8
14.87143,-4.8
14.67143,-5.7
14.47143,-6.6
14.37143,-7.3
14.27143,-7.9
14.17143,-8.2
14.17143,-8.400001
14.07143,-8.400001
14.07143,-8.400001
14.17143,-8.3
14.17143,-8
14.27143,-7.7
14.27143,-7.4
14.27143,-7
14.27143,-6.6
14.17143,-6.3
14.07143,-6.1
13.97143,-6
13.87143,-6.3
13.97143,-6.7
14.37143,-7.4
14.97143,-8
15.97143,-8.7
17.17143,-9.2
7.671432,-2.4
7.971433,-4
8.471433,-5.7
9.171432,-7.2
10.17143,-8.6
11.17143,-9.7
12.37143,-10.5
13.27143,-11
14.27143,-11.2
15.07143,-11.1
15.87143,-10.9
16.57143,-10.5
17.17143,-10.2
17.77143,-9.7
18.37143,-9.2
18.87143,-8.6
19.37143,-7.8
19.57143,-6.9
19.57143,-5.8
19.17143,-4.8
18.67143,-3.8
18.07143,-2.9
17.37143,-2
16.57143,-1.3
15.97143,-0.7
15.27143,-0.2
14.67143,1.00E-01
14.17143,0.3
13.77143,0.4
13.57143,0.3
13.37143,0.2
13.17143,1.00E-01
13.07143,0.00E+00
12.97143,-1.00E-01
12.97143,-1.00E-01
13.07143,-0.3
13.47143,-0.6
13.97143,-1
14.67143,-1.5
15.37143,-2
16.27143,-2.6
16.87143,-3.1
17.27143,-3.6
17.57143,-4.2
17.57143,-4.8
17.47143,-5.4
17.37143,-5.9
17.17143,-6.4
17.07143,-6.6
16.77143,-6.9
16.47143,-6.9
16.07143,-7.1
15.77143,-7.1
15.47143,-7.1
15.37143,-7
15.07143,-6.7
14.87143,-6.3
14.57143,-5.9
14.37143,-5.5
14.17143,-5.2
14.07143,-5.2
13.87143,-5.6
14.07143,-6.4
14.27143,-7.4
15.07143,-8.6
16.07143,-9.6
17.37143,-10.5
18.77143,-11.4
10.27143,-2.7
10.47143,-4.7
10.97143,-6.9
11.67143,-8.8
12.57143,-10.4
13.57143,-11.6
14.67143,-12.3
15.57143,-12.6
16.37143,-12.7
17.07143,-12.5
17.77143,-12.3
18.57143,-11.9
19.27143,-11.3
19.87143,-10.6
20.37143,-9.900001
20.87143,-9
21.17143,-7.9
21.37143,-6.6
21.37143,-5.1
20.97143,-3.7
20.37143,-2.3
19.57143,-1.1
18.67143,-1.00E-01
17.87143,0.6
16.97143,1.2
16.17143,1.5
15.47143,1.7
14.87143,1.7
14.47143,1.5
14.17143,1.1
13.97143,0.7
13.87143,0.3
13.87143,0.00E+00
13.77143,-0.3
13.67143,-0.6
13.57143,-0.8
13.57143,-1.2
13.67143,-1.5
14.07143,-2.1
14.57143,-2.7
15.37143,-3.4
16.17143,-3.8
16.77143,-4.3
17.27143,-4.6
17.47143,-5
17.67143,-5.3
17.77143,-5.6
17.77143,-5.8
17.67143,-5.9
17.47143,-5.9
17.17143,-5.9
16.67143,-5.9
16.27143,-5.8
15.77143,-5.8
15.47143,-5.6
15.07143,-5.4
14.77143,-5.1
14.47143,-4.8
14.37143,-4.4
14.17143,-4.2
14.07143,-4.4
13.97143,-5.1
14.17143,-6.5
14.87143,-8.1
15.97143,-9.8
17.27143,-11.3
18.57143,-12.8
19.97143,-14.5
13.17143,-2.8
13.27143,-5.4
13.77143,-7.8
14.27143,-9.900001
15.07143,-11.6
15.67143,-12.7
16.47143,-13.4
17.17143,-13.6
17.87143,-13.7
18.57143,-13.7
19.37143,-13.4
20.27143,-12.9
20.87143,-12.2
21.07143,-11.2
21.27143,-10.3
21.47143,-9.1
21.97143,-7.9
22.37143,-6.4
22.47143,-4.5
22.27143,-2.6
21.57143,-0.9
20.57143,0.5
19.67143,1.6
18.57143,2.3
17.57143,2.8
16.47143,3
15.57143,3.1
14.77143,2.8
14.07143,2.4
13.67143,1.8
13.47143,1.2
13.27143,0.7
13.47143,1.00E-01
13.57143,-0.2
13.67143,-0.4
13.67143,-0.7
13.57143,-1
13.37143,-1.5
13.37143,-2.1
13.47143,-2.8
13.97143,-3.5
14.57143,-4.1
15.17143,-4.5
15.57143,-4.8
15.87143,-5.1
16.07143,-5.3
16.27143,-5.6
16.27143,-5.7
16.37143,-5.7
16.17143,-5.6
15.97143,-5.4
15.67143,-5.2
15.37143,-4.8
14.97143,-4.6
14.67143,-4.4
14.27143,-4.4
14.17143,-4.2
13.97143,-4.1
13.97143,-4
13.97143,-4.1
13.87143,-4.5
13.87143,-5.6
14.47143,-7.3
15.47143,-9.2
16.77143,-11.2
17.97143,-13.3
19.17143,-15.8
20.77143,-18.5
15.97143,-2.9
16.27143,-5.6
16.57143,-8
16.97143,-10
17.17143,-11.4
17.37143,-12.4
17.57143,-13.1
17.97143,-13.7
18.47143,-14.2
19.07143,-14.4
19.97143,-14.3
20.57143,-13.6
20.77143,-12.6
20.57143,-11.4
20.47143,-10.3
20.67143,-9.2
21.37143,-8
22.07143,-6.3
22.37143,-4.2
21.97143,-2.1
21.17143,-0.2
20.07143,1.4
18.97143,2.5
17.87143,3.3
16.87143,3.8
15.77143,4
14.77143,3.9
13.87143,3.6
13.07143,2.9
12.37143,2.2
11.97143,1.4
11.67143,0.6
11.77143,-0.2
12.17143,-0.6
12.67143,-1
13.17143,-1.1
13.47143,-1.4
13.47143,-1.7
13.57143,-2.4
13.67143,-3
14.17143,-3.7
14.67143,-4.1
15.17143,-4.5
15.57143,-4.8
15.77143,-5
15.77143,-5.1
15.77143,-5.2
15.77143,-5.3
15.67143,-5.3
15.47143,-5.2
15.27143,-4.8
14.97143,-4.6
14.57143,-4.1
14.17143,-3.9
13.87143,-3.8
13.57143,-3.8
13.47143,-3.9
13.47143,-4
13.57143,-4.2
13.67143,-4.5
13.77143,-5.3
14.17143,-6.4
14.97143,-8.2
16.07143,-10.2
17.37143,-12.6
18.47143,-15.4
19.67143,-19
21.47143,-22.7
18.87143,-2.3
19.17143,-5.3
19.37143,-7.6
19.27143,-9.3
18.97143,-10.4
18.57143,-11.4
18.37143,-12.1
18.17143,-12.9
18.27143,-13.8
18.67143,-14.3
19.27143,-14.3
19.67143,-13.6
19.57143,-12.3
19.07143,-11
18.77143,-10
18.97143,-9.1
