U,V
-3.399994,-9.53E-02
-3.399994,-9.53E-02
-3.199994,4.65E-03
-3.099994,4.65E-03
-2.899994,4.65E-03
-2.899994,4.65E-03
-2.699994,0.1046509
-2.599994,0.1046509
-2.399994,0.2046509
-2.299994,0.3046509
-2.099994,0.3046509
-1.999994,0.4046509
-1.799994,0.5046509
-1.699994,0.6046509
-1.499994,0.7046509
-1.499994,0.8046509
-1.299994,0.9046509
-1.199994,1.104651
-0.9999939,1.104651
-0.8999939,1.304651
-0.7999939,1.404651
-0.6999939,1.604651
-0.4999939,1.704651
-0.4999939,1.904651
-0.2999939,1.904651
-0.2999939,2.104651
-1.00E-01,2.204651
-1.00E-01,2.404651
6.10E-06,2.504651
0.1000061,2.704651
0.2000061,2.804651
0.3000061,3.004651
0.3000061,3.104651
0.4000061,3.304651
0.5000061,3.404651
0.5000061,3.604651
0.6000061,3.604651
0.6000061,3.804651
0.7000061,3.904651
0.7000061,4.104651
0.7000061,4.104651
0.8000061,4.304651
0.8000061,4.304651
0.8000061,4.504651
0.8000061,4.504651
0.8000061,4.704651
0.8000061,4.704651
0.8000061,4.804651
-11.29999,1.504651
-11.39999,1.204651
-11.49999,1.104651
-11.69999,0.8046509
-11.69999,0.6046509
-11.79999,0.3046509
-11.79999,0.1046509
-11.79999,-0.1953491
-11.79999,-0.3953491
-11.79999,-0.5953491
-11.59999,-0.7953491
-11.59999,-1.095349
-11.49999,-1.295349
-11.29999,-1.495349
-11.19999,-1.695349
-10.99999,-1.795349
-10.79999,-1.995349
-10.69999,-2.195349
-10.39999,-2.295349
-10.19999,-2.395349
-9.999994,-2.495349
-9.799994,-2.595349
-9.499994,-2.595349
-9.299994,-2.695349
-8.999994,-2.695349
-8.799994,-2.695349
-8.599994,-2.595349
-8.399994,-2.595349
-8.099994,-2.595349
-7.899994,-2.495349
-7.699994,-2.495349
-7.499994,-2.395349
-7.199994,-2.295349
-7.099994,-2.195349
-6.799994,-2.095349
-6.599994,-1.995349
-6.399994,-1.895349
-6.199994,-1.795349
-5.899994,-1.695349
-5.799994,-1.595349
-5.499994,-1.395349
-5.299994,-1.295349
-5.099994,-1.195349
-4.899994,-0.9953491
-4.699994,-0.8953491
-4.499994,-0.6953492
-4.199994,-0.5953491
-4.099994,-0.3953491
-3.799994,-0.1953491
-3.599994,4.65E-03
-3.399994,0.1046509
-3.199994,0.3046509
-2.899994,0.5046509
-2.699994,0.7046509
-2.499994,0.9046509
-2.299994,1.004651
-2.099994,1.204651
-1.899994,1.304651
-1.699994,1.504651
-1.499994,1.704651
-1.299994,1.804651
-1.099994,2.004651
-0.8999939,2.104651
-0.7999939,2.204651
-0.5999939,2.304651
-0.4999939,2.404651
-0.2999939,2.504651
-0.2999939,2.604651
-14.49999,2.204651
-14.69999,1.904651
-14.89999,1.504651
-15.09999,1.204651
-15.19999,0.7046509
-15.29999,0.4046509
-15.29999,-9.53E-02
-15.29999,-0.4953491
-15.19999,-0.8953491
-15.09999,-1.295349
-14.99999,-1.695349
-14.79999,-2.095349
-14.69999,-2.495349
-14.39999,-2.795349
-14.19999,-3.095349
-13.89999,-3.295349
-13.69999,-3.595349
-13.39999,-3.695349
-13.19999,-3.895349
-12.89999,-3.995349
-12.59999,-4.095349
-12.39999,-4.195349
-12.19999,-4.195349
-11.99999,-4.195349
-11.69999,-4.195349
-11.59999,-4.195349
-11.39999,-4.195349
-11.29999,-4.095349
-11.09999,-4.095349
-10.99999,-3.995349
-10.79999,-3.995349
-10.69999,-3.895349
-10.49999,-3.795349
-10.39999,-3.795349
-10.19999,-3.695349
-10.09999,-3.695349
-9.799994,-3.595349
-9.699994,-3.595349
-9.499994,-3.595349
-9.299994,-3.495349
-8.999994,-3.495349
-8.799994,-3.395349
-8.599994,-3.395349
-8.299994,-3.295349
-8.099994,-3.195349
-7.799994,-3.095349
-7.499994,-3.095349
-7.199994,-2.895349
-6.899994,-2.795349
-6.599994,-2.695349
-6.299994,-2.595349
-5.999994,-2.295349
-5.599994,-2.195349
-5.299994,-1.995349
-4.999994,-1.795349
-4.599994,-1.595349
-4.299994,-1.395349
-3.999994,-1.195349
-3.699994,-1.095349
-3.399994,-0.8953491
-3.099994,-0.7953491
-2.799994,-0.5953491
-2.499994,-0.4953491
-2.199994,-0.2953491
-1.899994,-0.1953491
-1.599994,-9.53E-02
-1.399994,4.65E-03
-1.099994,0.1046509
-15.69999,1.904651
-15.89999,1.404651
-15.99999,1.004651
-16.09999,0.6046509
-16.09999,0.1046509
-16.09999,-0.2953491
-15.99999,-0.7953491
-15.89999,-1.195349
-15.59999,-1.595349
-15.49999,-1.995349
-15.19999,-2.395349
-14.89999,-2.695349
-14.69999,-2.995349
-14.39999,-3.295349
-14.19999,-3.495349
-13.89999,-3.695349
-13.69999,-3.895349
-13.49999,-3.995349
-13.19999,-3.995349
-13.09999,-3.995349
-12.79999,-3.995349
-12.59999,-3.995349
-12.29999,-3.895349
-12.19999,-3.795349
-11.99999,-3.695349
-11.89999,-3.695349
-11.69999,-3.695349
-11.69999,-3.595349
-11.59999,-3.595349
-11.59999,-3.595349
-11.49999,-3.595349
-11.49999,-3.595349
-11.39999,-3.695349
-11.39999,-3.695349
-11.19999,-3.795349
-11.09999,-3.895349
-10.89999,-3.995349
-10.69999,-4.095349
-10.49999,-4.195349
-10.29999,-4.395349
-10.09999,-4.495349
-9.899994,-4.595349
-9.599994,-4.695349
-9.299994,-4.795349
-8.999994,-4.895349
-8.799994,-4.895349
-8.399994,-4.995349
-8.199994,-4.995349
-7.799994,-4.895349
-7.499994,-4.895349
-7.099994,-4.795349
-6.799994,-4.695349
-6.499994,-4.495349
-6.199994,-4.295349
-5.799994,-4.195349
-5.499994,-3.995349
-5.099994,-3.795349
-4.799994,-3.595349
-4.499994,-3.495349
-4.099994,-3.295349
-3.799994,-3.195349
-3.499994,-3.095349
-3.099994,-2.995349
-2.799994,-2.895349
-2.399994,-2.795349
-2.099994,-2.695349
-1.799994,-2.595349
-1.499994,-2.595349
-16.79999,0.4046509
-16.79999,4.65E-03
-16.7,-0.2953491
-16.49999,-0.6953492
-16.29999,-0.9953491
-16.09999,-1.295349
-15.79999,-1.595349
-15.39999,-1.795349
-15.09999,-1.995349
-14.79999,-2.195349
-14.39999,-2.295349
-14.09999,-2.395349
-13.69999,-2.495349
-13.39999,-2.595349
-13.19999,-2.595349
-12.89999,-2.595349
-12.69999,-2.595349
-12.49999,-2.595349
-12.19999,-2.495349
-11.89999,-2.395349
-11.59999,-2.395349
-11.29999,-2.395349
-10.99999,-2.395349
-10.69999,-2.395349
-10.49999,-2.495349
-10.39999,-2.595349
-10.29999,-2.695349
-10.19999,-2.795349
-10.19999,-2.895349
-10.19999,-2.995349
-10.09999,-3.195349
-10.09999,-3.295349
-9.999994,-3.495349
-9.899994,-3.595349
-9.799994,-3.795349
-9.599994,-3.995349
-9.399994,-4.295349
-9.199994,-4.495349
-9.099994,-4.795349
-8.899994,-4.995349
-8.699994,-5.195349
-8.499994,-5.495349
-8.399994,-5.695349
-8.099994,-5.895349
-7.899994,-6.095349
-7.699994,-6.195349
-7.399994,-6.295349
-7.199994,-6.395349
-6.899994,-6.395349
-6.699994,-6.395349
-6.399994,-6.395349
-6.099994,-6.295349
-5.799994,-6.195349
-5.599994,-6.095349
-5.299994,-5.995349
-4.999994,-5.795349
-4.799994,-5.695349
-4.499994,-5.495349
-4.199994,-5.395349
-3.899994,-5.295349
-3.499994,-5.195349
-3.199994,-5.195349
-2.799994,-5.095349
-2.499994,-5.095349
-1.999994,-5.095349
-1.699994,-4.995349
-1.199994,-4.995349
-0.7999939,-4.895349
-15.19999,-0.9953491
-15.09999,-1.195349
-14.79999,-1.295349
-14.59999,-1.495349
-14.19999,-1.695349
-13.89999,-1.795349
-13.49999,-1.895349
-13.19999,-1.995349
-12.79999,-1.995349
-12.39999,-2.095349
-11.89999,-2.095349
-11.49999,-1.995349
-11.09999,-1.995349
-10.69999,-1.995349
-10.19999,-1.895349
-9.799994,-1.795349
-9.399994,-1.795349
-8.999994,-1.695349
-8.499994,-1.695349
-8.099994,-1.695349
-7.699994,-1.695349
-7.299994,-1.795349
-6.999994,-1.795349
-6.699994,-1.995349
-6.499994,-2.095349
-6.299994,-2.295349
-6.199994,-2.395349
-6.199994,-2.495349
-6.199994,-2.595349
-6.199994,-2.795349
-6.199994,-2.895349
-6.199994,-3.095349
-6.199994,-3.195349
-6.199994,-3.495349
-6.099994,-3.695349
-6.099994,-3.895349
-6.099994,-4.195349
-6.099994,-4.495349
-6.099994,-4.695349
-6.099994,-4.995349
-6.099994,-5.295349
-6.099994,-5.595349
-5.999994,-5.795349
-5.999994,-6.095349
-5.799994,-6.395349
-5.699994,-6.595349
-5.499994,-6.795349
-5.399994,-6.995349
-5.199994,-7.095349
-4.999994,-7.195349
-4.799994,-7.195349
-4.599994,-7.295349
-4.299994,-7.295349
-4.099994,-7.295349
-3.799994,-7.095349
-3.499994,-7.095349
-3.199994,-6.995349
-2.899994,-6.895349
-2.499994,-6.895349
-2.199994,-6.895349
-1.799994,-6.795349
-1.399994,-6.795349
-0.8999939,-6.695349
-0.4999939,-6.695349
6.10E-06,-6.695349
0.4000061,-6.595349
0.8000061,-6.395349
1.200006,-6.295349
-10.89999,-1.495349
-10.69999,-1.495349
-10.49999,-1.595349
-10.39999,-1.695349
-10.19999,-1.795349
-9.899994,-1.895349
-9.599994,-1.995349
-9.199994,-1.995349
-8.899994,-2.095349
-8.399994,-2.095349
-7.799994,-2.195349
-7.299994,-2.295349
-6.699994,-2.295349
-6.099994,-2.295349
-5.499994,-2.395349
-4.999994,-2.395349
-4.499994,-2.295349
-4.099994,-2.295349
-3.699994,-2.295349
-3.299994,-2.195349
-2.999994,-2.195349
-2.699994,-2.195349
-2.499994,-2.195349
-2.299994,-2.295349
-2.199994,-2.295349
-2.099994,-2.395349
-2.099994,-2.395349
-2.099994,-2.395349
-2.199994,-2.395349
-2.199994,-2.395349
-2.299994,-2.495349
-2.399994,-2.495349
-2.399994,-2.695349
-2.499994,-2.795349
-2.599994,-2.995349
-2.699994,-3.195349
-2.799994,-3.395349
-2.899994,-3.595349
-3.099994,-3.895349
-3.199994,-4.195349
-3.299994,-4.495349
-3.399994,-4.795349
-3.499994,-5.195349
-3.499994,-5.595349
-3.499994,-5.995349
-3.499994,-6.295349
-3.399994,-6.695349
-3.299994,-6.995349
-3.299994,-7.395349
-2.999994,-7.595349
-2.799994,-7.895349
-2.599994,-7.995349
-2.299994,-8.19535
-1.899994,-8.19535
-1.499994,-8.295349
-1.099994,-8.295349
-0.5999939,-8.295349
-0.1999939,-8.19535
0.3000061,-8.19535
0.7000061,-8.095349
1.200006,-7.995349
1.600006,-7.895349
2.000006,-7.795349
2.400006,-7.595349
2.800006,-7.395349
3.100006,-7.195349
3.400006,-6.895349
3.700006,-6.595349
-6.399994,-3.095349
-6.299994,-3.195349
-6.099994,-3.195349
-5.899994,-3.195349
-5.599994,-3.095349
-5.199994,-3.095349
-4.699994,-2.995349
-4.299994,-2.995349
-3.799994,-2.995349
-3.199994,-3.095349
-2.699994,-3.095349
-2.199994,-3.195349
-1.699994,-3.295349
-1.299994,-3.295349
-0.7999939,-3.395349
-0.4999939,-3.295349
-0.2999939,-3.295349
-1.00E-01,-3.195349
6.10E-06,-2.995349
0.1000061,-2.895349
0.2000061,-2.795349
0.3000061,-2.795349
0.5000061,-2.695349
0.6000061,-2.695349
0.7000061,-2.695349
0.9000061,-2.695349
1.000006,-2.695349
1.000006,-2.695349
1.100006,-2.595349
1.100006,-2.495349
1.100006,-2.495349
1.100006,-2.395349
1.100006,-2.395349
1.000006,-2.395349
0.9000061,-2.395349
0.8000061,-2.495349
0.7000061,-2.595349
0.5000061,-2.795349
0.3000061,-2.995349
0.2000061,-3.295349
6.10E-06,-3.595349
-0.1999939,-3.995349
-0.2999939,-4.395349
-0.3999939,-4.795349
-0.4999939,-5.395349
-0.4999939,-5.895349
-0.5999939,-6.395349
-0.4999939,-6.995349
-0.3999939,-7.495349
-0.2999939,-7.895349
-1.00E-01,-8.295349
0.2000061,-8.69535
0.5000061,-8.995349
0.9000061,-9.19535
1.300006,-9.295349
1.700006,-9.39535
2.200006,-9.295349
2.600006,-9.295349
3.000006,-9.095349
3.400006,-8.89535
3.700006,-8.595349
3.900006,-8.295349
4.200006,-7.995349
4.300006,-7.695349
4.400006,-7.395349
4.500006,-6.995349
4.600006,-6.595349
4.600006,-6.095349
-3.399994,-3.895349
-3.299994,-3.995349
-2.899994,-3.995349
-2.399994,-3.995349
-1.799994,-3.995349
-1.299994,-3.895349
-0.7999939,-3.995349
-0.2999939,-3.995349
0.1000061,-4.095349
0.4000061,-4.195349
0.6000061,-4.295349
0.9000061,-4.295349
1.200006,-4.395349
1.500006,-4.395349
1.700006,-4.295349
1.900006,-4.195349
2.100006,-4.095349
2.200006,-3.895349
2.300006,-3.795349
2.600006,-3.695349
2.800006,-3.695349
3.100006,-3.695349
3.400006,-3.695349
3.700006,-3.795349
4.000006,-3.795349
4.200006,-3.695349
4.400006,-3.595349
4.500006,-3.395349
4.500006,-3.195349
4.500006,-2.995349
4.400006,-2.695349
4.200006,-2.395349
4.100006,-2.295349
3.800006,-1.995349
3.600006,-1.995349
3.300006,-1.895349
3.000006,-1.995349
2.800006,-2.095349
2.500006,-2.295349
2.400006,-2.595349
2.200006,-2.995349
2.200006,-3.395349
2.200006,-3.995349
2.200006,-4.495349
2.200006,-5.095349
2.300006,-5.695349
2.300006,-6.295349
2.500006,-6.895349
2.500006,-7.495349
2.800006,-8.095349
2.900006,-8.595349
3.200006,-8.995349
3.500006,-9.295349
3.800006,-9.595349
4.100006,-9.69535
4.300006,-9.69535
4.600006,-9.595349
4.800006,-9.39535
5.000006,-9.095349
5.100006,-8.795349
5.100006,-8.39535
5.100006,-7.995349
5.100006,-7.595349
5.000006,-7.095349
5.000006,-6.695349
5.000006,-6.195349
5.000006,-5.795349
5.000006,-5.295349
1.100006,-2.595349
1.100006,-2.895349
1.300006,-3.095349
1.500006,-3.395349
1.700006,-3.595349
1.800006,-3.895349
1.900006,-4.095349
1.900006,-4.295349
2.100006,-4.595349
2.300006,-4.795349
2.600006,-4.995349
2.900006,-5.195349
3.300006,-5.195349
3.600006,-5.195349
3.900006,-5.195349
4.200006,-5.195349
4.500006,-5.095349
4.900006,-5.195349
5.200006,-5.195349
5.600006,-5.295349
6.000006,-5.395349
6.400006,-5.395349
6.700006,-5.395349
6.900006,-5.295349
7.100006,-4.995349
7.200006,-4.695349
7.100006,-4.195349
7.000006,-3.695349
6.800006,-3.095349
6.500006,-2.595349
6.100006,-1.995349
5.700006,-1.495349
5.300006,-1.095349
4.800006,-0.7953491
4.400006,-0.5953491
3.900006,-0.4953491
3.500006,-0.5953491
3.200006,-0.8953491
2.900006,-1.295349
2.700006,-1.895349
2.600006,-2.595349
2.600006,-3.295349
2.800006,-4.095349
3.000006,-4.795349
3.300006,-5.495349
3.600006,-6.095349
3.900006,-6.695349
4.300006,-7.295349
4.600006,-7.695349
4.900006,-8.19535
5.200006,-8.495349
5.600006,-8.69535
5.800006,-8.89535
6.000006,-8.995349
6.200006,-8.995349
6.300006,-8.89535
6.500006,-8.69535
6.500006,-8.495349
6.500006,-8.19535
6.500006,-7.795349
6.500006,-7.395349
6.400006,-6.995349
6.400006,-6.495349
6.400006,-6.095349
6.600006,-5.695349
6.700006,-5.295349
7.000006,-4.995349
7.200006,-4.695349
4.700006,-2.095349
4.300006,-2.495349
4.000006,-2.895349
3.900006,-3.195349
3.700006,-3.595349
3.700006,-3.995349
3.700006,-4.395349
3.900006,-4.795349
4.200006,-5.195349
4.600006,-5.495349
5.000006,-5.795349
5.500006,-5.995349
5.900006,-6.195349
6.300006,-6.195349
6.700006,-6.295349
7.100006,-6.395349
7.500006,-6.495349
8.000007,-6.595349
8.400006,-6.795349
8.800006,-6.795349
9.100006,-6.795349
9.300006,-6.595349
9.400006,-6.395349
9.400006,-5.895349
9.400006,-5.295349
9.200006,-4.595349
8.900006,-3.895349
8.600006,-2.995349
8.300006,-2.195349
8.000007,-1.395349
7.700006,-0.6953492
7.300006,-9.53E-02
7.000006,0.3046509
6.500006,0.8046509
6.200006,0.9046509
5.700006,1.004651
5.300006,0.8046509
4.900006,0.3046509
4.600006,-0.2953491
4.300006,-1.095349
4.100006,-2.095349
4.100006,-3.095349
4.200006,-4.095349
4.400006,-5.095349
4.700006,-5.995349
5.100006,-6.695349
5.500006,-7.295349
6.000006,-7.695349
6.400006,-7.995349
6.800006,-8.19535
7.200006,-8.295349
7.600006,-8.295349
7.800006,-8.295349
8.000007,-8.19535
8.200006,-8.19535
8.300006,-7.995349
8.500007,-7.795349
8.500007,-7.495349
8.600006,-7.195349
8.700006,-6.795349
8.800006,-6.495349
8.800006,-6.095349
9.000007,-5.795349
9.200006,-5.395349
9.500007,-5.195349
9.700006,-4.995349
10.10001,-4.995349
10.40001,-4.895349
4.700006,-1.595349
4.600006,-2.095349
4.600006,-2.595349
4.700006,-3.195349
5.100006,-3.795349
5.400006,-4.495349
5.900006,-4.995349
6.500006,-5.595349
7.000006,-5.995349
7.500006,-6.395349
8.000007,-6.595349
8.500007,-6.795349
8.900006,-6.895349
9.300006,-7.095349
9.800006,-7.195349
10.30001,-7.295349
10.70001,-7.195349
11.10001,-7.195349
11.30001,-6.995349
11.30001,-6.795349
11.30001,-6.495349
11.20001,-6.195349
11.10001,-5.695349
11.00001,-5.195349
10.90001,-4.495349
10.70001,-3.795349
10.50001,-2.995349
10.30001,-2.195349
10.20001,-1.395349
10.00001,-0.6953492
10.00001,4.65E-03
9.700006,0.6046509
9.600006,1.104651
9.300006,1.404651
9.100006,1.604651
8.900006,1.504651
8.700006,1.304651
8.400006,0.7046509
8.200006,0.1046509
8.100006,-0.7953491
8.000007,-1.695349
7.800006,-2.795349
7.800006,-3.895349
7.800006,-4.995349
7.900006,-5.895349
8.000007,-6.695349
8.300006,-7.295349
8.500007,-7.795349
8.700006,-7.995349
8.900006,-8.19535
9.300006,-8.19535
9.500007,-8.095349
9.700006,-7.995349
9.900006,-7.895349
10.20001,-7.695349
10.40001,-7.495349
10.60001,-7.195349
10.70001,-6.995349
10.90001,-6.695349
10.90001,-6.395349
11.10001,-6.095349
11.20001,-5.995349
11.40001,-5.795349
11.60001,-5.695349
11.90001,-5.695349
12.20001,-5.795349
12.60001,-5.995349
13.20001,-6.295349
5.100006,-1.095349
5.400006,-2.095349
5.800006,-2.995349
6.400006,-3.995349
7.000006,-4.895349
7.800006,-5.795349
8.600006,-6.495349
9.300006,-7.095349
9.800006,-7.495349
10.40001,-7.695349
10.90001,-7.895349
11.40001,-7.895349
12.00001,-7.795349
12.50001,-7.695349
12.90001,-7.595349
13.30001,-7.295349
13.60001,-7.095349
13.60001,-6.795349
13.50001,-6.395349
13.40001,-5.995349
13.20001,-5.595349
13.00001,-5.095349
12.80001,-4.595349
12.60001,-3.995349
12.40001,-3.395349
12.20001,-2.795349
12.00001,-2.195349
11.80001,-1.495349
11.70001,-0.7953491
11.60001,-9.53E-02
11.50001,0.5046509
11.40001,1.104651
11.30001,1.504651
11.20001,1.804651
11.20001,1.904651
11.20001,1.704651
11.20001,1.304651
11.30001,0.7046509
11.40001,-9.53E-02
11.60001,-0.8953491
11.60001,-1.895349
11.60001,-2.795349
11.60001,-3.795349
11.50001,-4.795349
11.50001,-5.695349
11.40001,-6.395349
11.40001,-6.995349
11.40001,-7.495349
11.40001,-7.795349
11.50001,-7.995349
11.60001,-8.095349
11.70001,-8.095349
11.90001,-7.995349
12.10001,-7.795349
12.20001,-7.595349
12.50001,-7.295349
12.70001,-6.995349
12.70001,-6.695349
12.80001,-6.395349
12.80001,-6.195349
12.80001,-6.095349
12.90001,-5.995349
12.90001,-6.095349
13.10001,-6.295349
13.30001,-6.695349
13.80001,-7.095349
14.50001,-7.495349
15.40001,-7.895349
6.500006,-1.495349
6.800006,-2.995349
7.400006,-4.395349
8.100006,-5.695349
9.000007,-6.895349
9.900006,-7.895349
10.70001,-8.595349
11.40001,-9.095349
12.20001,-9.39535
13.00001,-9.495349
13.80001,-9.295349
14.50001,-9.095349
15.10001,-8.69535
15.40001,-8.295349
15.70001,-7.895349
15.90001,-7.495349
16.10001,-6.995349
16.10001,-6.495349
16.10001,-5.895349
15.90001,-5.195349
15.60001,-4.595349
15.20001,-3.995349
14.80001,-3.395349
14.30001,-2.795349
13.90001,-2.295349
13.40001,-1.695349
13.00001,-1.195349
12.70001,-0.6953492
12.40001,-0.1953491
12.20001,0.2046509
12.10001,0.6046509
12.00001,1.004651
12.00001,1.304651
12.00001,1.404651
12.10001,1.304651
12.30001,1.104651
12.70001,0.7046509
13.10001,0.1046509
13.60001,-0.5953491
14.00001,-1.395349
14.40001,-2.295349
14.70001,-3.095349
14.80001,-3.995349
14.90001,-4.795349
14.90001,-5.495349
14.80001,-6.195349
14.70001,-6.695349
14.60001,-7.195349
14.50001,-7.495349
14.30001,-7.695349
14.30001,-7.795349
14.20001,-7.795349
14.10001,-7.695349
14.10001,-7.395349
14.20001,-7.095349
14.20001,-6.795349
14.20001,-6.295349
14.20001,-5.895349
14.20001,-5.595349
14.10001,-5.395349
14.00001,-5.295349
13.90001,-5.595349
13.90001,-6.095349
14.10001,-6.695349
14.70001,-7.395349
15.50001,-8.19535
16.50001,-8.795349
17.80001,-9.495349
8.700006,-2.095349
9.100006,-3.895349
9.600006,-5.695349
10.30001,-7.295349
11.20001,-8.595349
12.10001,-9.595349
13.00001,-10.29535
14.00001,-10.69535
14.90001,-10.89535
15.80001,-10.89535
16.70001,-10.59535
17.30001,-10.19535
17.90001,-9.69535
18.20001,-9.19535
18.40001,-8.495349
18.50001,-7.795349
18.70001,-7.095349
18.70001,-6.295349
18.70001,-5.395349
18.50001,-4.495349
18.10001,-3.495349
17.60001,-2.695349
17.00001,-1.895349
16.30001,-1.295349
15.70001,-0.7953491
15.00001,-0.3953491
14.50001,-9.53E-02
14.00001,0.1046509
13.60001,0.3046509
13.40001,0.4046509
13.10001,0.5046509
13.00001,0.6046509
13.00001,0.6046509
13.00001,0.5046509
13.00001,0.3046509
13.30001,4.65E-03
13.60001,-0.4953491
14.10001,-0.9953491
14.70001,-1.595349
15.30001,-2.195349
15.90001,-2.895349
16.50001,-3.495349
16.90001,-4.095349
17.10001,-4.695349
17.20001,-5.295349
17.10001,-5.795349
16.90001,-6.295349
16.80001,-6.595349
16.60001,-6.895349
16.30001,-6.995349
16.00001,-6.995349
15.60001,-6.995349
15.30001,-6.995349
15.20001,-6.795349
15.10001,-6.495349
15.00001,-5.995349
14.90001,-5.395349
14.70001,-4.795349
14.60001,-4.395349
14.40001,-4.295349
14.30001,-4.595349
14.40001,-5.295349
14.60001,-6.395349
15.10001,-7.595349
16.00001,-8.69535
17.20001,-9.595349
18.50001,-10.59535
19.90001,-11.69535
12.00001,-2.595349
12.20001,-4.795349
12.60001,-6.695349
13.20001,-8.495349
13.90001,-9.89535
14.60001,-10.89535
15.40001,-11.59535
16.10001,-12.09535
16.90001,-12.29535
17.60001,-12.39535
18.50001,-12.19535
19.20001,-11.79535
19.90001,-11.09535
20.20001,-10.19535
20.40001,-9.095349
20.40001,-7.995349
20.30001,-6.695349
20.20001,-5.495349
19.90001,-4.295349
19.50001,-2.995349
19.00001,-1.895349
18.30001,-0.8953491
17.60001,-0.1953491
16.90001,0.4046509
16.30001,0.7046509
15.70001,0.9046509
15.20001,1.004651
14.80001,0.9046509
14.60001,0.8046509
14.40001,0.8046509
14.30001,0.7046509
14.10001,0.5046509
14.10001,0.4046509
14.10001,0.2046509
14.00001,-9.53E-02
13.90001,-0.5953491
13.90001,-1.095349
14.00001,-1.795349
14.30001,-2.395349
14.80001,-2.995349
15.30001,-3.595349
15.90001,-4.095349
16.40001,-4.395349
16.80001,-4.795349
16.90001,-5.095349
17.00001,-5.495349
16.90001,-5.695349
16.80001,-5.995349
16.60001,-6.095349
16.30001,-6.195349
15.90001,-6.295349
15.40001,-6.295349
15.10001,-6.195349
14.70001,-5.995349
14.50001,-5.595349
14.30001,-5.195349
14.30001,-4.595349
14.20001,-4.095349
14.30001,-3.695349
14.30001,-3.695349
14.30001,-4.295349
14.40001,-5.495349
15.00001,-6.995349
15.80001,-8.69535
17.10001,-10.19535
18.40001,-11.69535
19.90001,-13.29535
21.30001,-15.09535
15.20001,-2.795349
15.40001,-5.195349
15.70001,-7.295349
