U,V
-1.602649,0.95
-1.402649,0.95
-1.402649,1.05
-1.202649,1.05
-1.202649,1.15
-1.002649,1.15
-0.9026489,1.25
-0.802649,1.25
-0.7026489,1.45
-0.6026489,1.45
-0.5026489,1.55
-0.4026489,1.55
-0.4026489,1.75
-0.2026489,1.75
-0.2026489,1.85
-0.1026489,1.85
-2.65E-03,2.05
9.74E-02,2.05
9.74E-02,2.15
0.1973511,2.25
0.2973511,2.35
0.2973511,2.35
0.3973511,2.55
0.4973511,2.55
0.4973511,2.75
0.4973511,2.75
0.5973511,2.85
0.5973511,2.85
0.6973511,3.05
0.6973511,3.05
0.6973511,3.15
0.7973511,3.15
0.7973511,3.35
0.7973511,3.35
0.7973511,3.45
0.8973511,3.45
0.8973511,3.55
0.8973511,3.55
0.8973511,3.65
0.8973511,3.65
0.8973511,3.75
0.8973511,3.75
0.9973511,3.85
-8.802649,1.15
-9.002649,1.05
-9.302649,0.85
-9.602649,0.65
-9.802649,0.45
-10.00265,0.25
-10.20265,-5.00E-02
-10.30265,-0.25
-10.50265,-0.55
-10.60265,-0.65
-10.70265,-0.95
-10.70265,-1.15
-10.70265,-1.35
-10.70265,-1.55
-10.70265,-1.75
-10.50265,-1.95
-10.40265,-2.05
-10.30265,-2.15
-10.10265,-2.35
-9.902649,-2.35
-9.602649,-2.45
-9.402649,-2.45
-9.102649,-2.55
-8.802649,-2.45
-8.502649,-2.45
-8.202649,-2.35
-7.902649,-2.35
-7.602649,-2.25
-7.302649,-2.25
-7.002649,-2.15
-6.702649,-2.05
-6.402649,-1.95
-6.102649,-1.85
-5.902649,-1.75
-5.602649,-1.65
-5.402649,-1.55
-5.102649,-1.45
-4.902649,-1.35
-4.702649,-1.25
-4.502649,-1.15
-4.302649,-1.05
-4.102649,-0.95
-3.902649,-0.85
-3.702649,-0.75
-3.502649,-0.65
-3.302649,-0.55
-3.202649,-0.45
-3.002649,-0.35
-2.802649,-0.25
-2.602649,-0.15
-2.402649,-5.00E-02
-2.302649,0.15
-2.102649,0.15
-1.902649,0.35
-1.702649,0.45
-1.602649,0.65
-1.402649,0.75
-1.302649,0.85
-1.102649,0.95
-1.002649,1.05
-0.802649,1.15
-0.7026489,1.35
-0.5026489,1.35
-0.4026489,1.45
-0.2026489,1.55
-0.1026489,1.65
-2.65E-03,1.65
0.1973511,1.75
-12.10265,2.75
-12.60265,2.35
-13.10265,1.95
-13.60265,1.65
-14.00265,1.15
-14.50265,0.75
-14.80265,0.25
-15.20265,-0.15
-15.50265,-0.65
-15.70265,-1.15
-15.90265,-1.65
-16.00265,-2.05
-16.10265,-2.45
-16.10265,-2.85
-15.90265,-3.25
-15.80265,-3.55
-15.60265,-3.85
-15.40265,-4.05
-15.10265,-4.35
-14.80265,-4.35
-14.30265,-4.55
-14.00265,-4.55
-13.50265,-4.75
-13.10265,-4.65
-12.60265,-4.75
-12.20265,-4.55
-11.80265,-4.65
-11.40265,-4.45
-10.90265,-4.55
-10.60265,-4.35
-10.20265,-4.35
-9.902649,-4.25
-9.502649,-4.25
-9.202649,-4.15
-9.002649,-4.15
-8.702649,-4.05
-8.402649,-4.05
-8.202649,-3.95
-7.902649,-3.95
-7.702649,-3.85
-7.402649,-3.85
-7.202649,-3.75
-7.002649,-3.85
-6.802649,-3.65
-6.502649,-3.75
-6.302649,-3.55
-6.002649,-3.55
-5.802649,-3.45
-5.502649,-3.35
-5.202649,-3.15
-4.902649,-3.15
-4.702649,-2.85
-4.402649,-2.75
-4.102649,-2.55
-3.802649,-2.45
-3.502649,-2.15
-3.302649,-2.05
-3.002649,-1.75
-2.702649,-1.65
-2.502649,-1.45
-2.202649,-1.35
-2.002649,-1.15
-1.702649,-1.05
-1.502649,-0.85
-1.302649,-0.75
-1.102649,-0.65
-0.802649,-0.55
-0.6026489,-0.45
-14.00265,4.05
-14.50265,3.75
-14.90265,3.35
-15.30265,2.95
-15.70265,2.55
-16.10265,2.05
-16.30265,1.65
-16.50265,1.15
-16.60265,0.65
-16.60265,0.25
-16.50265,-0.35
-16.40265,-0.75
-16.20265,-1.35
-16.00265,-1.75
-15.70265,-2.35
-15.50265,-2.65
-15.20265,-3.05
-14.90265,-3.35
-14.60265,-3.55
-14.20265,-3.75
-13.90265,-3.85
-13.50265,-3.95
-13.10265,-4.05
-12.70265,-4.05
-12.40265,-4.15
-12.00265,-4.15
-11.70265,-4.35
-11.40265,-4.45
-11.10265,-4.55
-10.90265,-4.65
-10.70265,-4.85
-10.40265,-4.95
-10.20265,-5.05
-10.00265,-5.15
-9.802649,-5.35
-9.602649,-5.35
-9.402649,-5.55
-9.102649,-5.65
-8.902649,-5.75
-8.702649,-5.85
-8.402649,-5.95
-8.202649,-6.05
-7.902649,-6.05
-7.702649,-6.15
-7.402649,-6.25
-7.102649,-6.15
-6.902649,-6.15
-6.602649,-6.15
-6.302649,-6.05
-6.002649,-5.95
-5.702649,-5.85
-5.402649,-5.55
-5.102649,-5.35
-4.802649,-5.15
-4.502649,-4.95
-4.202649,-4.65
-3.902649,-4.35
-3.602649,-4.15
-3.402649,-3.95
-3.102649,-3.65
-2.802649,-3.55
-2.602649,-3.35
-2.302649,-3.25
-2.102649,-3.05
-1.802649,-2.95
-1.502649,-2.85
-1.302649,-2.75
-1.002649,-2.65
-16.00265,3.15
-16.10265,2.95
-16.10265,2.75
-16.10265,2.55
-15.90265,2.25
-15.80265,2.05
-15.60265,1.75
-15.30265,1.55
-15.00265,1.35
-14.60265,1.15
-14.20265,0.85
-13.90265,0.75
-13.50265,0.35
-13.20265,0.15
-13.00265,-0.25
-12.80265,-0.45
-12.50265,-0.85
-12.30265,-1.05
-12.00265,-1.35
-11.70265,-1.55
-11.40265,-1.85
-11.10265,-2.05
-10.80265,-2.45
-10.50265,-2.75
-10.20265,-3.15
-10.10265,-3.45
-10.00265,-3.85
-9.902649,-4.15
-9.802649,-4.65
-9.702649,-4.85
-9.602649,-5.15
-9.502649,-5.35
-9.202649,-5.65
-9.102649,-5.85
-8.802649,-6.15
-8.602649,-6.35
-8.302649,-6.55
-8.102649,-6.75
-7.802649,-6.95
-7.602649,-7.15
-7.302649,-7.35
-7.102649,-7.45
-6.902649,-7.65
-6.702649,-7.65
-6.402649,-7.85
-6.202649,-7.75
-5.902649,-7.85
-5.702649,-7.75
-5.502649,-7.75
-5.202649,-7.55
-5.002649,-7.45
-4.802649,-7.15
-4.502649,-6.95
-4.302649,-6.65
-4.102649,-6.45
-3.902649,-6.15
-3.602649,-5.95
-3.502649,-5.65
-3.202649,-5.45
-3.002649,-5.25
-2.702649,-5.15
-2.502649,-4.95
-2.202649,-4.95
-1.902649,-4.85
-1.602649,-4.85
-1.302649,-4.75
-1.002649,-4.75
-0.7026489,-4.65
-14.60265,1.25
-14.40265,1.25
-14.00265,1.25
-13.70265,1.25
-13.30265,1.25
-12.90265,1.25
-12.30265,1.15
-11.80265,1.05
-11.20265,0.95
-10.60265,0.85
-10.10265,0.65
-9.602649,0.55
-9.202649,0.35
-8.902649,0.15
-8.702649,-5.00E-02
-8.502649,-0.25
-8.402649,-0.55
-8.202649,-0.75
-8.002649,-1.15
-7.802649,-1.35
-7.602649,-1.85
-7.402649,-2.15
-7.302649,-2.65
-7.102649,-2.95
-7.002649,-3.35
-7.002649,-3.75
-6.902649,-4.05
-6.802649,-4.35
-6.802649,-4.55
-6.602649,-4.85
-6.502649,-5.05
-6.402649,-5.25
-6.202649,-5.45
-6.002649,-5.75
-5.902649,-5.95
-5.702649,-6.15
-5.502649,-6.45
-5.402649,-6.65
-5.302649,-6.95
-5.102649,-7.05
-5.002649,-7.35
-4.902649,-7.55
-4.702649,-7.75
-4.602649,-7.85
-4.402649,-7.95
-4.202649,-8.05
-4.102649,-8.05
-3.902649,-8.05
-3.702649,-8.05
-3.502649,-7.95
-3.302649,-7.85
-3.202649,-7.65
-3.002649,-7.55
-2.802649,-7.35
-2.602649,-7.15
-2.402649,-6.95
-2.202649,-6.75
-2.002649,-6.65
-1.702649,-6.55
-1.402649,-6.45
-1.102649,-6.45
-0.802649,-6.35
-0.5026489,-6.35
-0.1026489,-6.25
0.1973511,-6.25
0.4973511,-6.15
0.7973511,-6.05
1.097351,-5.95
-10.20265,0.65
-9.902649,0.85
-9.602649,0.85
-9.302649,0.95
-8.902649,0.85
-8.602649,0.85
-8.202649,0.65
-7.902649,0.55
-7.402649,0.15
-7.002649,-5.00E-02
-6.602649,-0.45
-6.202649,-0.65
-5.802649,-0.95
-5.502649,-1.15
-5.202649,-1.45
-4.902649,-1.65
-4.702649,-1.85
-4.502649,-2.05
-4.202649,-2.25
-4.002649,-2.35
-3.802649,-2.65
-3.702649,-2.85
-3.502649,-3.05
-3.402649,-3.25
-3.302649,-3.45
-3.202649,-3.55
-3.202649,-3.65
-3.202649,-3.75
-3.102649,-3.85
-3.102649,-3.95
-3.002649,-4.15
-3.002649,-4.25
-3.002649,-4.45
-3.002649,-4.65
-3.002649,-4.95
-3.002649,-5.15
-3.002649,-5.45
-3.002649,-5.75
-2.902649,-6.05
-2.902649,-6.35
-2.902649,-6.55
-2.802649,-6.85
-2.702649,-7.15
-2.602649,-7.35
-2.402649,-7.65
-2.302649,-7.75
-2.102649,-8.05
-2.002649,-8.05
-1.802649,-8.25
-1.602649,-8.25
-1.402649,-8.25
-1.202649,-8.150001
-0.9026489,-8.150001
-0.7026489,-8.05
-0.4026489,-8.05
-0.1026489,-7.85
0.2973511,-7.85
0.5973511,-7.75
0.9973511,-7.75
1.297351,-7.55
1.597351,-7.65
1.997351,-7.45
2.297351,-7.35
2.597351,-7.15
2.797351,-7.05
2.997351,-6.75
3.297351,-6.55
3.397351,-6.05
-6.002649,-1.55
-5.802649,-1.55
-5.602649,-1.55
-5.202649,-1.55
-4.802649,-1.65
-4.502649,-1.65
-4.102649,-1.75
-3.702649,-1.75
-3.302649,-1.85
-2.902649,-1.95
-2.502649,-2.15
-2.102649,-2.15
-1.802649,-2.35
-1.502649,-2.35
-1.202649,-2.45
-0.9026489,-2.45
-0.7026489,-2.55
-0.5026489,-2.55
-0.4026489,-2.55
-0.2026489,-2.55
-0.1026489,-2.65
-2.65E-03,-2.65
9.74E-02,-2.75
0.1973511,-2.85
0.2973511,-3.05
0.2973511,-3.05
0.3973511,-3.15
0.3973511,-3.25
0.3973511,-3.25
0.3973511,-3.35
0.3973511,-3.45
0.3973511,-3.55
0.2973511,-3.65
0.2973511,-3.85
0.2973511,-4.05
0.2973511,-4.25
0.1973511,-4.55
9.74E-02,-4.75
9.74E-02,-5.05
9.74E-02,-5.35
-2.65E-03,-5.75
9.74E-02,-6.15
9.74E-02,-6.55
9.74E-02,-6.95
0.1973511,-7.35
0.2973511,-7.75
0.3973511,-8.150001
0.4973511,-8.35
0.6973511,-8.650001
0.8973511,-8.85
1.097351,-8.95
1.397351,-9.05
1.597351,-9.150001
1.897351,-9.05
2.197351,-9.150001
2.497351,-8.95
2.797351,-8.95
3.097351,-8.75
3.297351,-8.55
3.497351,-8.35
3.697351,-8.05
3.797351,-7.65
3.897351,-7.35
3.897351,-6.95
3.997351,-6.55
3.897351,-6.05
3.897351,-5.65
3.897351,-5.15
-2.802649,-3.45
-2.502649,-3.45
-2.202649,-3.45
-1.802649,-3.35
-1.402649,-3.45
-1.102649,-3.35
-0.802649,-3.45
-0.5026489,-3.45
-0.1026489,-3.55
0.1973511,-3.55
0.5973511,-3.75
0.8973511,-3.65
1.297351,-3.65
1.597351,-3.45
1.897351,-3.35
2.197351,-3.25
2.397351,-3.15
2.597351,-3.05
2.797351,-3.15
2.997351,-3.05
3.197351,-3.15
3.497351,-3.15
3.697351,-3.35
3.997351,-3.35
4.197351,-3.55
4.397351,-3.45
4.497351,-3.45
4.597351,-3.45
4.597351,-3.35
4.497351,-3.25
4.497351,-3.25
4.397351,-3.15
4.297351,-3.15
4.097351,-3.25
3.897351,-3.35
3.697351,-3.45
3.497351,-3.65
3.297351,-3.85
3.097351,-4.15
2.897351,-4.55
2.897351,-4.95
2.797351,-5.45
2.697351,-5.95
2.697351,-6.45
2.797351,-6.95
2.797351,-7.45
2.997351,-7.95
2.997351,-8.35
3.197351,-8.85
3.297351,-9.05
3.497351,-9.35
3.597351,-9.45
3.797351,-9.650001
3.897351,-9.55
4.097351,-9.45
4.197351,-9.25
4.297351,-9.05
4.297351,-8.650001
4.297351,-8.35
4.297351,-7.85
4.297351,-7.35
4.097351,-6.75
4.097351,-6.25
3.997351,-5.65
3.897351,-5.25
3.897351,-4.75
3.897351,-4.35
3.997351,-3.95
2.397351,-3.45
2.397351,-3.35
2.297351,-3.25
2.197351,-3.35
2.097351,-3.45
2.097351,-3.65
2.197351,-3.85
2.297351,-4.05
2.597351,-4.25
2.797351,-4.45
3.097351,-4.45
3.497351,-4.45
3.797351,-4.35
4.097351,-4.25
4.397351,-4.25
4.697351,-4.15
5.097351,-4.35
5.497351,-4.45
5.997351,-4.65
6.497351,-4.85
6.997351,-5.05
7.497351,-5.15
7.897351,-5.15
8.197351,-4.95
8.297351,-4.75
8.397351,-4.45
8.297351,-4.05
8.097351,-3.65
7.797351,-3.25
7.597351,-2.95
7.197351,-2.55
6.797351,-2.25
6.297351,-2.05
5.797351,-1.95
5.297351,-1.85
4.897351,-1.95
4.397351,-2.15
3.997351,-2.45
3.597351,-2.95
3.397351,-3.45
3.197351,-4.15
3.097351,-4.75
3.097351,-5.45
3.197351,-6.15
3.297351,-6.85
3.597351,-7.35
3.797351,-7.95
4.097351,-8.25
4.397351,-8.650001
4.697351,-8.85
4.897351,-9.05
5.097351,-9.150001
5.297351,-9.05
5.397351,-8.95
5.497351,-8.75
5.497351,-8.45
5.497351,-8.05
5.497351,-7.65
5.497351,-7.15
5.497351,-6.65
5.497351,-6.15
5.497351,-5.75
5.497351,-5.25
5.697351,-4.85
5.797351,-4.65
5.997351,-4.25
6.197351,-4.05
6.497351,-3.85
5.497351,-2.65
4.997351,-2.45
4.497351,-2.55
4.197351,-2.75
4.097351,-3.05
4.097351,-3.45
4.197351,-3.95
4.397351,-4.25
4.797351,-4.75
5.097351,-4.85
5.597351,-5.15
5.997351,-5.15
6.497351,-5.25
6.797351,-5.25
7.297351,-5.55
7.697351,-5.75
8.297351,-6.15
8.897351,-6.35
9.597351,-6.65
10.19735,-6.75
10.69735,-6.75
10.99735,-6.45
11.19735,-6.15
11.19735,-5.55
11.09735,-4.95
10.89735,-4.15
10.49735,-3.45
10.09735,-2.65
9.697351,-2.05
9.197351,-1.45
8.697351,-0.95
8.197351,-0.55
7.697351,-0.25
7.097351,5.00E-02
6.697351,0.15
6.097351,5.00E-02
5.697351,-0.25
5.197351,-0.65
4.797351,-1.25
4.397351,-2.05
4.097351,-2.95
3.797351,-3.95
3.797351,-5.05
3.897351,-5.95
4.097351,-6.95
4.397351,-7.55
4.797351,-8.150001
5.197351,-8.45
5.597351,-8.650001
5.997351,-8.650001
6.397351,-8.75
6.697351,-8.650001
6.997351,-8.55
7.197351,-8.25
7.397351,-8.05
7.597351,-7.65
7.797351,-7.35
7.897351,-6.85
8.097351,-6.45
8.297351,-6.05
8.497352,-5.75
8.697351,-5.25
8.897351,-5.15
9.197351,-4.85
9.497352,-4.75
9.697351,-4.55
9.997352,-4.45
10.19735,-4.35
5.297351,-1.55
5.097351,-1.85
4.997351,-2.25
4.997351,-2.75
5.197351,-3.35
5.497351,-4.05
5.997351,-4.75
6.597351,-5.35
7.197351,-5.85
7.897351,-6.05
8.497352,-6.35
9.097351,-6.45
9.597351,-6.55
10.09735,-6.65
10.69735,-6.95
11.39735,-7.15
11.89735,-7.35
12.49735,-7.45
12.89735,-7.35
13.09735,-7.15
13.19735,-6.75
13.29735,-6.25
13.29735,-5.55
13.29735,-4.75
13.09735,-3.95
12.89735,-3.05
12.59735,-2.15
12.19735,-1.35
11.79735,-0.65
11.39735,-5.00E-02
10.99735,0.45
10.59735,0.85
10.19735,1.05
9.897351,1.25
9.597351,1.15
9.397351,1.05
9.097351,0.75
8.997352,0.35
8.697351,-0.25
8.497352,-0.85
8.097351,-1.85
7.897351,-2.85
7.597351,-4.05
7.497351,-5.25
7.497351,-6.45
7.497351,-7.35
7.697351,-8.05
7.897351,-8.55
8.197351,-8.75
8.597351,-8.75
8.897351,-8.75
9.197351,-8.55
9.497352,-8.35
9.797351,-8.05
10.09735,-7.85
10.39735,-7.45
10.59735,-7.15
10.89735,-6.75
10.99735,-6.35
11.19735,-6.05
11.29735,-5.75
11.39735,-5.55
11.49735,-5.45
11.69735,-5.35
11.79735,-5.35
11.99735,-5.25
12.19735,-5.15
12.49735,-4.95
5.597351,-1.55
5.597351,-2.25
5.797351,-3.15
6.097351,-3.95
6.697351,-4.95
7.497351,-5.75
8.297351,-6.65
9.097351,-7.15
9.997352,-7.65
10.69735,-7.75
11.59735,-7.95
12.29735,-7.85
12.99735,-7.95
13.59735,-7.85
14.19735,-7.95
14.59735,-7.85
14.99735,-7.75
15.09735,-7.45
15.19735,-7.15
15.19735,-6.65
15.29735,-6.25
15.29735,-5.55
15.29735,-4.85
15.29735,-3.95
15.19735,-3.05
14.89735,-2.15
14.59735,-1.25
14.29735,-0.35
13.89735,0.35
13.39735,0.95
12.99735,1.45
12.49735,1.75
12.19735,1.85
11.79735,1.85
11.69735,1.55
11.69735,1.25
11.89735,0.75
12.09735,0.45
12.39735,-0.15
12.49735,-0.55
12.49735,-1.35
12.29735,-2.15
11.99735,-3.25
11.79735,-4.35
11.49735,-5.55
11.39735,-6.65
11.39735,-7.45
11.39735,-8.05
11.49735,-8.45
11.59735,-8.55
11.79735,-8.650001
11.89735,-8.45
12.09735,-8.35
12.29735,-8.05
12.59735,-7.85
12.79735,-7.45
12.99735,-7.15
13.09735,-6.65
13.09735,-6.25
12.99735,-5.75
12.79735,-5.35
12.59735,-5.15
12.49735,-5.25
12.29735,-5.35
12.39735,-5.85
12.49735,-6.15
13.09735,-6.35
13.89735,-6.35
6.597351,-2.55
6.897351,-3.65
7.297351,-4.95
8.097351,-6.05
8.897351,-7.05
9.797351,-7.95
10.69735,-8.650001
11.59735,-9.05
12.49735,-9.35
13.39735,-9.45
14.29735,-9.45
15.19735,-9.25
15.89735,-9.05
16.39735,-8.85
16.79735,-8.55
17.09735,-8.25
17.39735,-7.95
17.49735,-7.45
17.49735,-6.95
17.49735,-6.35
17.29735,-5.65
17.19735,-4.85
16.89735,-4.05
16.69735,-3.05
16.29735,-2.05
15.89735,-1.15
15.59735,-0.25
15.19735,0.55
14.79735,1.15
14.49735,1.65
14.09735,1.95
13.69735,2.15
13.19735,2.05
12.89735,1.85
12.69735,1.35
12.79735,0.65
13.19735,-5.00E-02
13.79735,-0.65
14.39735,-1.25
14.99735,-1.65
15.39735,-2.25
15.59735,-2.75
15.69735,-3.55
15.69735,-4.35
15.69735,-5.25
15.69735,-5.95
15.59735,-6.65
15.49735,-7.05
15.29735,-7.35
15.19735,-7.55
14.89735,-7.55
14.69735,-7.55
14.59735,-7.35
14.49735,-7.25
14.39735,-6.95
14.39735,-6.55
14.29735,-6.15
14.19735,-5.55
13.99735,-4.95
13.69735,-4.35
13.39735,-4.05
12.99735,-3.95
12.69735,-4.35
12.59735,-5.15
12.79735,-6.15
13.39735,-7.15
14.49735,-7.95
16.09735,-8.45
8.597351,-3.35
8.997352,-5.05
9.697351,-6.75
10.59735,-8.05
11.49735,-9.150001
12.39735,-9.85
13.29735,-10.35
14.09735,-10.55
14.99735,-10.75
15.89735,-10.65
16.79735,-10.55
17.49735,-10.25
18.09735,-10.05
18.59735,-9.75
19.09735,-9.45
19.49735,-8.95
19.79735,-8.55
19.89735,-7.75
19.89735,-6.85
19.49735,-5.85
19.09735,-4.85
18.49735,-3.75
17.99735,-2.65
17.49735,-1.45
16.99735,-0.45
16.49735,0.45
16.09735,1.15
15.79735,1.65
15.59735,2.05
15.39735,2.25
15.19735,2.35
14.99735,2.25
14.69735,2.05
14.39735,1.65
14.09735,0.95
13.99735,5.00E-02
14.09735,-1.05
14.59735,-1.95
15.29735,-2.75
15.99735,-3.15
16.79735,-3.65
17.29735,-3.85
17.79735,-4.25
18.09735,-4.55
18.29735,-5.05
18.39735,-5.45
18.49735,-5.85
18.49735,-6.05
18.29735,-6.15
17.99735,-6.15
17.49735,-6.15
16.89735,-6.15
16.39735,-6.05
15.89735,-5.95
15.59735,-5.75
15.09735,-5.35
14.69735,-4.85
14.19735,-4.25
13.79735,-3.65
13.39735,-3.05
13.19735,-2.95
12.99735,-3.25
12.99735,-4.45
13.29735,-5.85
13.99735,-7.55
15.29735,-9.05
17.09735,-10.35
19.09735,-11.45
11.59735,-3.95
11.99735,-6.15
12.59735,-8.150001
13.39735,-9.75
14.09735,-10.95
14.89735,-11.55
15.69735,-11.85
16.39735,-11.85
17.09735,-11.95
17.99735,-11.85
18.69735,-11.75
19.49735,-11.45
20.19735,-11.15
20.69735,-10.75
21.09735,-10.25
21.39735,-9.650001
21.59735,-8.85
21.69735,-7.65
21.49735,-6.35
21.09735,-4.85
20.29735,-3.25
19.59735,-1.95
18.89735,-0.75
18.19735,0.25
17.49735,1.15
16.89735,1.85
16.29735,2.35
15.79735,2.65
15.49735,2.75
15.19735,2.75
15.09735,2.55
15.09735,2.35
14.99735,2.05
14.89735,1.65
14.69735,0.85
14.49735,-0.15
14.29735,-1.25
14.29735,-2.45
14.59735,-3.35
15.09735,-4.05
15.69735,-4.45
16.19735,-4.55
16.59735,-4.65
16.99735,-4.75
17.09735,-4.95
17.39735,-5.15
17.59735,-5.45
17.79735,-5.55
17.99735,-5.65
17.89735,-5.65
17.59735,-5.55
17.19735,-5.35
16.59735,-5.15
16.09735,-4.95
15.49735,-4.65
14.99735,-4.45
14.39735,-3.95
13.99735,-3.35
13.69735,-2.75
13.49735,-2.35
13.29735,-2.65
13.39735,-3.55
13.69735,-5.35
14.49735,-7.55
15.79735,-9.85
17.69735,-11.95
19.69735,-13.85
21.89735,-15.55
14.59735,-4.25
14.79735,-6.75
15.19735,-9.150001
15.79735,-10.85
16.39735,-12.05
16.99735,-12.55
17.59735,-12.85
18.19735,-12.85
18.99735,-13.05
19.69735,-12.95
20.59735,-12.85
21.29735,-12.45
21.79735,-11.95
21.89735,-11.15
21.89735,-10.45
21.89735,-9.55
22.09735,-8.55
22.39735,-7.05
22.39735,-5.25
21.99735,-3.45
21.29735,-1.65
20.39735,-0.25
19.59735,0.95
18.79735,1.75
18.09735,2.55
17.19735,3.05
16.39735,3.45
15.59735,3.65
14.89735,3.65
14.29735,3.45
13.89735,3.05
13.69735,2.65
13.69735,2.05
13.79735,1.55
13.79735,0.85
13.79735,5.00E-02
13.59735,-0.95
13.59735,-1.95
13.49735,-2.95
13.59735,-3.75
13.79735,-4.25
14.19735,-4.35
14.49735,-4.45
14.79735,-4.35
14.89735,-4.55
14.99735,-4.65
15.19735,-5.05
15.49735,-5.25
15.79735,-5.45
15.89735,-5.45
15.99735,-5.25
15.89735,-4.85
15.79735,-4.45
15.49735,-4.05
15.09735,-3.75
14.59735,-3.45
14.29735,-3.05
13.99735,-2.65
13.89735,-2.35
13.79735,-2.35
13.89735,-3.15
14.19735,-4.75
14.79735,-7.05
15.89735,-9.75
17.59735,-12.55
19.49735,-15.15
21.69735,-17.75
23.99735,-20.15
17.59735,-4.15
17.69735,-6.75
17.79735,-8.95
17.99735,-10.65
18.19735,-11.75
18.39735,-12.35
18.69735,-12.85
19.19735,-13.15
19.79735,-13.55
20.49735,-13.65
21.19735,-13.55
21.69735,-13.05
21.69735,-12.05
21.29735,-10.85
20.79735,-9.75
20.69735,-8.85
21.09735,-7.65
21.69735,-6.15
21.89735,-4.25
21.59735,-2.35
20.89735,-0.55
19.99735,0.95
19.09735,2.05
18.39735,2.75
17.59735,3.35
16.99735,3.75
16.19735,4.05
15.49735,4.25
14.59735,4.25
13.79735,4.15
12.99735,3.75
12.49735,3.15
12.19735,2.25
12.09735,1.35
12.09735,0.45
12.29735,-0.45
12.39735,-1.35
12.59735,-2.15
12.79735,-2.95
13.09735,-3.55
13.39735,-3.85
13.89735,-3.95
14.29735,-4.05
14.79735,-4.05
15.09735,-4.15
15.39735,-4.25
15.59735,-4.55
15.79735,-4.65
15.89735,-4.75
15.89735,-4.65
15.69735,-4.35
15.69735,-3.85
15.39735,-3.45
15.09735,-3.15
14.69735,-2.85
14.39735,-2.75
14.29735,-2.65
14.29735,-2.55
14.29735,-2.65
14.49735,-3.15
14.79735,-4.35
15.39735,-6.25
16.09735,-8.95
17.19735,-11.95
18.69735,-15.15
20.89735,-18.25
23.19735,-21.35
25.69735,-24.25
20.89735,-3.45
20.79735,-6.15
20.49735,-8.05
19.99735,-9.55
19.59735,-10.45
19.29735,-11.25
19.39735,-11.85
19.49735,-12.45
19.69735,-12.95
