U,V
4.096182,-6.132147
4.096182,-5.632147
3.996182,-5.132147
3.896182,-4.732147
3.896182,-4.332147
1.896182,-2.732147
1.996182,-2.632147
1.996182,-2.532147
2.096182,-2.432147
2.096182,-2.532147
2.196182,-2.632147
2.296182,-2.932147
2.496182,-3.232147
2.796182,-3.632147
3.196182,-3.932147
3.696182,-4.232147
4.196182,-4.432148
4.596182,-4.532147
5.096182,-4.532147
5.396183,-4.532147
5.696182,-4.532147
5.896183,-4.432148
6.196182,-4.432148
6.396183,-4.432148
6.696182,-4.532147
6.996182,-4.532147
7.296182,-4.532147
7.496182,-4.432148
7.696182,-4.332147
7.696182,-4.032147
7.696182,-3.832147
7.496182,-3.632147
7.296182,-3.432147
6.996182,-3.132147
6.696182,-2.932147
6.396183,-2.732147
6.096182,-2.532147
5.696182,-2.432147
5.296182,-2.432147
4.896183,-2.432147
4.496182,-2.532147
4.096182,-2.732147
3.696182,-3.032147
3.496182,-3.432147
3.196182,-3.932147
3.096182,-4.532147
2.996182,-5.132147
2.996182,-5.732147
3.196182,-6.332147
3.296182,-6.932148
3.496182,-7.432148
3.796182,-7.832147
3.996182,-8.132148
4.296182,-8.432147
4.596182,-8.732147
4.896183,-8.832148
5.196182,-8.932147
5.396183,-8.932147
5.596182,-8.932147
5.796182,-8.732147
5.896183,-8.532147
5.996182,-8.232147
6.096182,-7.832147
6.196182,-7.432148
6.196182,-6.832147
6.096182,-6.332147
6.096182,-5.832147
5.996182,-5.332147
5.996182,-4.932148
5.996182,-4.632147
6.096182,-4.332147
6.196182,-4.032147
6.296182,-3.932147
4.896183,-1.832147
4.496182,-1.932147
4.296182,-2.032147
4.096182,-2.332147
4.096182,-2.632147
4.196182,-2.932147
4.496182,-3.332147
4.896183,-3.832147
5.396183,-4.332147
5.896183,-4.832147
6.496182,-5.132147
6.996182,-5.432148
7.496182,-5.532147
7.796182,-5.632147
8.096183,-5.632147
8.396182,-5.732147
8.796183,-5.732147
9.196182,-5.832147
9.596183,-5.832147
9.896182,-5.832147
10.19618,-5.732147
10.29618,-5.532147
10.39618,-5.132147
10.39618,-4.732147
10.19618,-4.232147
9.896182,-3.732147
9.596183,-3.232147
9.096183,-2.732147
8.696182,-2.332147
8.296183,-1.932147
7.996182,-1.532147
7.596182,-1.232147
7.296182,-1.032147
6.896183,-0.8321472
6.496182,-0.7321472
6.096182,-0.8321472
5.696182,-1.032147
5.396183,-1.432147
4.996182,-1.932147
4.696182,-2.732147
4.596182,-3.532147
4.396183,-4.432148
4.496182,-5.332147
4.596182,-6.232147
4.896183,-7.032147
5.296182,-7.632147
5.796182,-8.032147
6.196182,-8.432147
6.696182,-8.632148
7.096182,-8.732147
7.496182,-8.832148
7.796182,-8.832148
8.096183,-8.632148
8.396182,-8.532147
8.596183,-8.232147
8.696182,-7.932148
8.896182,-7.532147
8.996182,-7.032147
9.096183,-6.532147
9.096183,-6.032147
9.096183,-5.532147
9.196182,-5.132147
9.196182,-4.832147
9.296183,-4.532147
9.496182,-4.332147
9.596183,-4.232147
9.796183,-4.032147
9.996182,-4.032147
5.296182,-1.332147
5.096182,-1.732147
4.996182,-2.132147
5.096182,-2.632147
5.396183,-3.132147
5.996182,-3.732147
6.596182,-4.332147
7.296182,-4.932148
7.996182,-5.432148
8.596183,-5.832147
9.296183,-6.232147
9.796183,-6.432148
10.29618,-6.532147
10.79618,-6.632147
11.19618,-6.632147
11.59618,-6.632147
11.99618,-6.532147
12.29618,-6.432148
12.49618,-6.132147
12.59618,-5.832147
12.59618,-5.432148
12.59618,-5.132147
12.49618,-4.632147
12.39618,-4.132147
12.09618,-3.632147
11.79618,-3.132147
11.49618,-2.632147
11.19618,-2.232147
10.79618,-1.832147
10.69618,-1.432147
10.39618,-1.032147
10.19618,-0.7321472
9.996182,-0.3321472
9.796183,-0.1321472
9.596183,-3.21E-02
9.496182,-0.1321472
9.296183,-0.3321472
9.096183,-0.7321472
8.996182,-1.232147
8.796183,-1.932147
8.696182,-2.732147
8.596183,-3.732147
8.396182,-4.732147
8.496182,-5.832147
8.596183,-6.832147
8.796183,-7.732147
8.996182,-8.332148
9.296183,-8.832148
9.696182,-9.032147
10.09618,-9.132148
10.39618,-9.132148
10.69618,-9.032147
10.99618,-8.732147
11.19618,-8.432147
11.29618,-8.032147
11.29618,-7.632147
11.39618,-7.132147
11.49618,-6.632147
11.49618,-6.232147
11.49618,-5.832147
11.49618,-5.532147
11.59618,-5.332147
11.69618,-5.132147
11.79618,-5.032147
11.99618,-4.932148
12.29618,-4.832147
12.59618,-4.732147
