X,Y
-94.5,46.5
-96,46.5
-97.5,46.5
-99,46.5
-100.5,46.5
-102,46.5
-103.5,46.5
-105,46.5
-106.5,46.5
-108,46.5
-109.5,46.5
-111,46.5
-112.5,46.5
-114,46.5
-115.5,46.5
-117,46.5
-118.5,46.5
-120,46.5
-121.5,46.5
-123,46.5
-124.5,46.5
-126,46.5
-127.5,46.5
-129,46.5
-130.5,46.5
-132,46.5
-133.5,46.5
-135,46.5
-136.5,46.5
-138,46.5
-139.5,46.5
-141,46.5
-142.5,46.5
-144,46.5
-145.5,46.5
-147,46.5
-148.5,46.5
-150,46.5
-49.5,45
-51,45
-52.5,45
-54,45
-55.5,45
-57,45
-58.5,45
-60,45
-61.5,45
-63,45
-64.5,45
-66,45
-67.5,45
-69,45
-70.5,45
-72,45
-73.5,45
-75,45
-76.5,45
-78,45
-79.5,45
-81,45
-82.5,45
-84,45
-85.5,45
-87,45
-88.5,45
-90,45
-91.5,45
-93,45
-94.5,45
-96,45
-97.5,45
-99,45
-100.5,45
-102,45
-103.5,45
-105,45
-106.5,45
-108,45
-109.5,45
-111,45
-112.5,45
-114,45
-115.5,45
-117,45
-118.5,45
-120,45
-121.5,45
-123,45
-124.5,45
-126,45
-127.5,45
-129,45
-130.5,45
-132,45
-133.5,45
-135,45
-136.5,45
-138,45
-139.5,45
-141,45
-142.5,45
-144,45
-145.5,45
-147,45
-148.5,45
-150,45
-49.5,43.5
-51,43.5
-52.5,43.5
-54,43.5
-55.5,43.5
-57,43.5
-58.5,43.5
-60,43.5
-61.5,43.5
-63,43.5
-64.5,43.5
-66,43.5
-67.5,43.5
-69,43.5
-70.5,43.5
-72,43.5
-73.5,43.5
-75,43.5
-76.5,43.5
-78,43.5
-79.5,43.5
-81,43.5
-82.5,43.5
-84,43.5
-85.5,43.5
-87,43.5
-88.5,43.5
-90,43.5
-91.5,43.5
-93,43.5
-94.5,43.5
-96,43.5
-97.5,43.5
-99,43.5
-100.5,43.5
-102,43.5
-103.5,43.5
-105,43.5
-106.5,43.5
-108,43.5
-109.5,43.5
-111,43.5
-112.5,43.5
-114,43.5
-115.5,43.5
-117,43.5
-118.5,43.5
-120,43.5
-121.5,43.5
-123,43.5
-124.5,43.5
-126,43.5
-127.5,43.5
-129,43.5
-130.5,43.5
-132,43.5
-133.5,43.5
-135,43.5
-136.5,43.5
-138,43.5
-139.5,43.5
-141,43.5
-142.5,43.5
-144,43.5
-145.5,43.5
-147,43.5
-148.5,43.5
-150,43.5
-49.5,42
-51,42
-52.5,42
-54,42
-55.5,42
-57,42
-58.5,42
-60,42
-61.5,42
-63,42
-64.5,42
-66,42
-67.5,42
-69,42
-70.5,42
-72,42
-73.5,42
-75,42
-76.5,42
-78,42
-79.5,42
-81,42
-82.5,42
-84,42
-85.5,42
-87,42
-88.5,42
-90,42
-91.5,42
-93,42
-94.5,42
-96,42
-97.5,42
-99,42
-100.5,42
-102,42
-103.5,42
-105,42
-106.5,42
-108,42
-109.5,42
-111,42
-112.5,42
-114,42
-115.5,42
-117,42
-118.5,42
-120,42
-121.5,42
-123,42
-124.5,42
-126,42
-127.5,42
-129,42
-130.5,42
-132,42
-133.5,42
-135,42
-136.5,42
-138,42
-139.5,42
-141,42
-142.5,42
-144,42
-145.5,42
-147,42
-148.5,42
-150,42
-49.5,40.5
-51,40.5
-52.5,40.5
-54,40.5
-55.5,40.5
-57,40.5
-58.5,40.5
-60,40.5
-61.5,40.5
-63,40.5
-64.5,40.5
-66,40.5
-67.5,40.5
-69,40.5
-70.5,40.5
-72,40.5
-73.5,40.5
-75,40.5
-76.5,40.5
-78,40.5
-79.5,40.5
-81,40.5
-82.5,40.5
-84,40.5
-85.5,40.5
-87,40.5
-88.5,40.5
-90,40.5
-91.5,40.5
-93,40.5
-94.5,40.5
-96,40.5
-97.5,40.5
-99,40.5
-100.5,40.5
-102,40.5
-103.5,40.5
-105,40.5
-106.5,40.5
-108,40.5
-109.5,40.5
-111,40.5
-112.5,40.5
-114,40.5
-115.5,40.5
-117,40.5
-118.5,40.5
-120,40.5
-121.5,40.5
-123,40.5
-124.5,40.5
-126,40.5
-127.5,40.5
-129,40.5
-130.5,40.5
-132,40.5
-133.5,40.5
-135,40.5
-136.5,40.5
-138,40.5
-139.5,40.5
-141,40.5
-142.5,40.5
-144,40.5
-145.5,40.5
-147,40.5
-148.5,40.5
-150,40.5
-49.5,39
-51,39
-52.5,39
-54,39
-55.5,39
-57,39
-58.5,39
-60,39
-61.5,39
-63,39
-64.5,39
-66,39
-67.5,39
-69,39
-70.5,39
-72,39
-73.5,39
-75,39
-76.5,39
-78,39
-79.5,39
-81,39
-82.5,39
-84,39
-85.5,39
-87,39
-88.5,39
-90,39
-91.5,39
-93,39
-94.5,39
-96,39
-97.5,39
-99,39
-100.5,39
-102,39
-103.5,39
-105,39
-106.5,39
-108,39
-109.5,39
-111,39
-112.5,39
-114,39
-115.5,39
-117,39
-118.5,39
-120,39
-121.5,39
-123,39
-124.5,39
-126,39
-127.5,39
-129,39
-130.5,39
-132,39
-133.5,39
-135,39
-136.5,39
-138,39
-139.5,39
-141,39
-142.5,39
-144,39
-145.5,39
-147,39
-148.5,39
-150,39
-49.5,37.5
-51,37.5
-52.5,37.5
-54,37.5
-55.5,37.5
-57,37.5
-58.5,37.5
-60,37.5
-61.5,37.5
-63,37.5
-64.5,37.5
-66,37.5
-67.5,37.5
-69,37.5
-70.5,37.5
-72,37.5
-73.5,37.5
-75,37.5
-76.5,37.5
-78,37.5
-79.5,37.5
-81,37.5
-82.5,37.5
-84,37.5
-85.5,37.5
-87,37.5
-88.5,37.5
-90,37.5
-91.5,37.5
-93,37.5
-94.5,37.5
-96,37.5
-97.5,37.5
-99,37.5
-100.5,37.5
-102,37.5
-103.5,37.5
-105,37.5
-106.5,37.5
-108,37.5
-109.5,37.5
-111,37.5
-112.5,37.5
-114,37.5
-115.5,37.5
-117,37.5
-118.5,37.5
-120,37.5
-121.5,37.5
-123,37.5
-124.5,37.5
-126,37.5
-127.5,37.5
-129,37.5
-130.5,37.5
-132,37.5
-133.5,37.5
-135,37.5
-136.5,37.5
-138,37.5
-139.5,37.5
-141,37.5
-142.5,37.5
-144,37.5
-145.5,37.5
-147,37.5
-148.5,37.5
-150,37.5
-49.5,36
-51,36
-52.5,36
-54,36
-55.5,36
-57,36
-58.5,36
-60,36
-61.5,36
-63,36
-64.5,36
-66,36
-67.5,36
-69,36
-70.5,36
-72,36
-73.5,36
-75,36
-76.5,36
-78,36
-79.5,36
-81,36
-82.5,36
-84,36
-85.5,36
-87,36
-88.5,36
-90,36
-91.5,36
-93,36
-94.5,36
-96,36
-97.5,36
-99,36
-100.5,36
-102,36
-103.5,36
-105,36
-106.5,36
-108,36
-109.5,36
-111,36
-112.5,36
-114,36
-115.5,36
-117,36
-118.5,36
-120,36
-121.5,36
-123,36
-124.5,36
-126,36
-127.5,36
-129,36
-130.5,36
-132,36
-133.5,36
-135,36
-136.5,36
-138,36
-139.5,36
-141,36
-142.5,36
-144,36
-145.5,36
-147,36
-148.5,36
-150,36
-49.5,34.5
-51,34.5
-52.5,34.5
-54,34.5
-55.5,34.5
-57,34.5
-58.5,34.5
-60,34.5
-61.5,34.5
-63,34.5
-64.5,34.5
-66,34.5
-67.5,34.5
-69,34.5
-70.5,34.5
-72,34.5
-73.5,34.5
-75,34.5
-76.5,34.5
-78,34.5
-79.5,34.5
-81,34.5
-82.5,34.5
-84,34.5
-85.5,34.5
-87,34.5
-88.5,34.5
-90,34.5
-91.5,34.5
-93,34.5
-94.5,34.5
-96,34.5
-97.5,34.5
-99,34.5
-100.5,34.5
-102,34.5
-103.5,34.5
-105,34.5
-106.5,34.5
-108,34.5
-109.5,34.5
-111,34.5
-112.5,34.5
-114,34.5
-115.5,34.5
-117,34.5
-118.5,34.5
-120,34.5
-121.5,34.5
-123,34.5
-124.5,34.5
-126,34.5
-127.5,34.5
-129,34.5
-130.5,34.5
-132,34.5
-133.5,34.5
-135,34.5
-136.5,34.5
-138,34.5
-139.5,34.5
-141,34.5
-142.5,34.5
-144,34.5
-145.5,34.5
-147,34.5
-148.5,34.5
-150,34.5
-49.5,33
-51,33
-52.5,33
-54,33
-55.5,33
-57,33
-58.5,33
-60,33
-61.5,33
-63,33
-64.5,33
-66,33
-67.5,33
-69,33
-70.5,33
-72,33
-73.5,33
-75,33
-76.5,33
-78,33
-79.5,33
-81,33
-82.5,33
-84,33
-85.5,33
-87,33
-88.5,33
-90,33
-91.5,33
-93,33
-94.5,33
-96,33
-97.5,33
-99,33
-100.5,33
-102,33
-103.5,33
-105,33
-106.5,33
-108,33
-109.5,33
-111,33
-112.5,33
-114,33
-115.5,33
-117,33
-118.5,33
-120,33
-121.5,33
-123,33
-124.5,33
-126,33
-127.5,33
-129,33
-130.5,33
-132,33
-133.5,33
-135,33
-136.5,33
-138,33
-139.5,33
-141,33
-142.5,33
-144,33
-145.5,33
-147,33
-148.5,33
-150,33
-49.5,31.5
-51,31.5
-52.5,31.5
-54,31.5
-55.5,31.5
-57,31.5
-58.5,31.5
-60,31.5
-61.5,31.5
-63,31.5
-64.5,31.5
-66,31.5
-67.5,31.5
-69,31.5
-70.5,31.5
-72,31.5
-73.5,31.5
-75,31.5
-76.5,31.5
-78,31.5
-79.5,31.5
-81,31.5
-82.5,31.5
-84,31.5
-85.5,31.5
-87,31.5
-88.5,31.5
-90,31.5
-91.5,31.5
-93,31.5
-94.5,31.5
-96,31.5
-97.5,31.5
-99,31.5
-100.5,31.5
-102,31.5
-103.5,31.5
-105,31.5
-106.5,31.5
-108,31.5
-109.5,31.5
-111,31.5
-112.5,31.5
-114,31.5
-115.5,31.5
-117,31.5
-118.5,31.5
-120,31.5
-121.5,31.5
-123,31.5
-124.5,31.5
-126,31.5
-127.5,31.5
-129,31.5
-130.5,31.5
-132,31.5
-133.5,31.5
-135,31.5
-136.5,31.5
-138,31.5
-139.5,31.5
-141,31.5
-142.5,31.5
-144,31.5
-145.5,31.5
-147,31.5
-148.5,31.5
-150,31.5
-49.5,30
-51,30
-52.5,30
-54,30
-55.5,30
-57,30
-58.5,30
-60,30
-61.5,30
-63,30
-64.5,30
-66,30
-67.5,30
-69,30
-70.5,30
-72,30
-73.5,30
-75,30
-76.5,30
-78,30
-79.5,30
-81,30
-82.5,30
-84,30
-85.5,30
-87,30
-88.5,30
-90,30
-91.5,30
-93,30
-94.5,30
-96,30
-97.5,30
-99,30
-100.5,30
-102,30
-103.5,30
-105,30
-106.5,30
-108,30
-109.5,30
-111,30
-112.5,30
-114,30
-115.5,30
-117,30
-118.5,30
-120,30
-121.5,30
-123,30
-124.5,30
-126,30
-127.5,30
-129,30
-130.5,30
-132,30
-133.5,30
-135,30
-136.5,30
-138,30
-139.5,30
-141,30
-142.5,30
-144,30
-145.5,30
-147,30
-148.5,30
-150,30
-49.5,28.5
-51,28.5
-52.5,28.5
-54,28.5
-55.5,28.5
-57,28.5
-58.5,28.5
-60,28.5
-61.5,28.5
-63,28.5
-64.5,28.5
-66,28.5
-67.5,28.5
-69,28.5
-70.5,28.5
-72,28.5
-73.5,28.5
-75,28.5
-76.5,28.5
-78,28.5
-79.5,28.5
-81,28.5
-82.5,28.5
-84,28.5
-85.5,28.5
-87,28.5
-88.5,28.5
-90,28.5
-91.5,28.5
-93,28.5
-94.5,28.5
-96,28.5
-97.5,28.5
-99,28.5
-100.5,28.5
-102,28.5
-103.5,28.5
-105,28.5
-106.5,28.5
-108,28.5
-109.5,28.5
-111,28.5
-112.5,28.5
-114,28.5
-115.5,28.5
-117,28.5
-118.5,28.5
-120,28.5
-121.5,28.5
-123,28.5
-124.5,28.5
-126,28.5
-127.5,28.5
-129,28.5
-130.5,28.5
-132,28.5
-133.5,28.5
-135,28.5
-136.5,28.5
-138,28.5
-139.5,28.5
-141,28.5
-142.5,28.5
-144,28.5
-145.5,28.5
-147,28.5
-148.5,28.5
-150,28.5
-49.5,27
-51,27
-52.5,27
-54,27
-55.5,27
-57,27
-58.5,27
-60,27
-61.5,27
-63,27
-64.5,27
-66,27
-67.5,27
-69,27
-70.5,27
-72,27
-73.5,27
-75,27
-76.5,27
-78,27
-79.5,27
-81,27
-82.5,27
-84,27
-85.5,27
-87,27
-88.5,27
-90,27
-91.5,27
-93,27
-94.5,27
-96,27
-97.5,27
-99,27
-100.5,27
-102,27
-103.5,27
-105,27
-106.5,27
-108,27
-109.5,27
-111,27
-112.5,27
-114,27
-115.5,27
-117,27
-118.5,27
-120,27
-121.5,27
-123,27
-124.5,27
-126,27
-127.5,27
-129,27
-130.5,27
-132,27
-133.5,27
-135,27
-136.5,27
-138,27
-139.5,27
-141,27
-142.5,27
-144,27
-145.5,27
-147,27
-148.5,27
-150,27
-49.5,25.5
-51,25.5
-52.5,25.5
-54,25.5
-55.5,25.5
-57,25.5
-58.5,25.5
-60,25.5
-61.5,25.5
-63,25.5
-64.5,25.5
-66,25.5
-67.5,25.5
-69,25.5
-70.5,25.5
-72,25.5
-73.5,25.5
-75,25.5
-76.5,25.5
-78,25.5
-79.5,25.5
-81,25.5
-82.5,25.5
-84,25.5
-85.5,25.5
-87,25.5
-88.5,25.5
-90,25.5
-91.5,25.5
-93,25.5
-94.5,25.5
-96,25.5
-97.5,25.5
-99,25.5
-100.5,25.5
-102,25.5
-103.5,25.5
-105,25.5
-106.5,25.5
-108,25.5
-109.5,25.5
-111,25.5
-112.5,25.5
-114,25.5
-115.5,25.5
-117,25.5
-118.5,25.5
-120,25.5
-121.5,25.5
-123,25.5
-124.5,25.5
-126,25.5
-127.5,25.5
-129,25.5
-130.5,25.5
-132,25.5
-133.5,25.5
-135,25.5
-136.5,25.5
-138,25.5
-139.5,25.5
-141,25.5
-142.5,25.5
-144,25.5
-145.5,25.5
-147,25.5
-148.5,25.5
-150,25.5
-49.5,24
-51,24
-52.5,24
-54,24
-55.5,24
-57,24
-58.5,24
-60,24
-61.5,24
-63,24
-64.5,24
-66,24
-67.5,24
-69,24
-70.5,24
-72,24
-73.5,24
-75,24
-76.5,24
-78,24
-79.5,24
-81,24
-82.5,24
-84,24
-85.5,24
-87,24
-88.5,24
-90,24
-91.5,24
-93,24
-94.5,24
-96,24
-97.5,24
-99,24
-100.5,24
-102,24
-103.5,24
-105,24
-106.5,24
-108,24
-109.5,24
-111,24
-112.5,24
-114,24
-115.5,24
-117,24
-118.5,24
-120,24
-121.5,24
-123,24
-124.5,24
-126,24
-127.5,24
-129,24
-130.5,24
-132,24
-133.5,24
-135,24
-136.5,24
-138,24
-139.5,24
-141,24
-142.5,24
-144,24
-145.5,24
-147,24
-148.5,24
-150,24
-49.5,22.5
-51,22.5
-52.5,22.5
-54,22.5
-55.5,22.5
-57,22.5
-58.5,22.5
-60,22.5
-61.5,22.5
-63,22.5
-64.5,22.5
-66,22.5
-67.5,22.5
-69,22.5
-70.5,22.5
-72,22.5
-73.5,22.5
-75,22.5
-76.5,22.5
-78,22.5
-79.5,22.5
-81,22.5
-82.5,22.5
-84,22.5
-85.5,22.5
-87,22.5
-88.5,22.5
-90,22.5
-91.5,22.5
-93,22.5
-94.5,22.5
-96,22.5
-97.5,22.5
-99,22.5
-100.5,22.5
-102,22.5
-103.5,22.5
-105,22.5
-106.5,22.5
-108,22.5
-109.5,22.5
-111,22.5
-112.5,22.5
-114,22.5
-115.5,22.5
-117,22.5
-118.5,22.5
-120,22.5
-121.5,22.5
-123,22.5
-124.5,22.5
-126,22.5
-127.5,22.5
-129,22.5
-130.5,22.5
-132,22.5
-133.5,22.5
-135,22.5
-136.5,22.5
-138,22.5
-139.5,22.5
-141,22.5
-142.5,22.5
-144,22.5
-145.5,22.5
-147,22.5
-148.5,22.5
-150,22.5
-49.5,21
-51,21
-52.5,21
-54,21
-55.5,21
-57,21
-58.5,21
-60,21
-61.5,21
-63,21
-64.5,21
-66,21
-67.5,21
-69,21
-70.5,21
-72,21
-73.5,21
-75,21
-76.5,21
-78,21
-79.5,21
-81,21
-82.5,21
-84,21
-85.5,21
-87,21
-88.5,21
-90,21
-91.5,21
-93,21
-94.5,21
-96,21
-97.5,21
-99,21
-100.5,21
-102,21
-103.5,21
-105,21
-106.5,21
-108,21
-109.5,21
-111,21
-112.5,21
-114,21
-115.5,21
-117,21
-118.5,21
-120,21
-121.5,21
-123,21
-124.5,21
-126,21
-127.5,21
-129,21
-130.5,21
-132,21
-133.5,21
-135,21
-136.5,21
-138,21
-139.5,21
-141,21
-142.5,21
-144,21
-145.5,21
-147,21
-148.5,21
-150,21
-49.5,19.5
-51,19.5
-52.5,19.5
-54,19.5
-55.5,19.5
-57,19.5
-58.5,19.5
-60,19.5
-61.5,19.5
-63,19.5
-64.5,19.5
-66,19.5
-67.5,19.5
-69,19.5
-70.5,19.5
-72,19.5
-73.5,19.5
-75,19.5
-76.5,19.5
-78,19.5
-79.5,19.5
-81,19.5
-82.5,19.5
-84,19.5
-85.5,19.5
-87,19.5
-88.5,19.5
-90,19.5
-91.5,19.5
-93,19.5
-94.5,19.5
-96,19.5
-97.5,19.5
-99,19.5
-100.5,19.5
-102,19.5
-103.5,19.5
-105,19.5
-106.5,19.5
-108,19.5
-109.5,19.5
-111,19.5
-112.5,19.5
-114,19.5
-115.5,19.5
-117,19.5
-118.5,19.5
-120,19.5
-121.5,19.5
-123,19.5
-124.5,19.5
-126,19.5
-127.5,19.5
-129,19.5
-130.5,19.5
-132,19.5
-133.5,19.5
-135,19.5
-136.5,19.5
-138,19.5
-139.5,19.5
-141,19.5
-142.5,19.5
-144,19.5
-145.5,19.5
-147,19.5
-148.5,19.5
-150,19.5
-49.5,18
-51,18
-52.5,18
-54,18
-55.5,18
-57,18
-58.5,18
-60,18
-61.5,18
-63,18
-64.5,18
-66,18
-67.5,18
-69,18
-70.5,18
-72,18
-73.5,18
-75,18
-76.5,18
-78,18
-79.5,18
-81,18
-82.5,18
-84,18
-85.5,18
-87,18
-88.5,18
-90,18
-91.5,18
-93,18
-94.5,18
-96,18
-97.5,18
-99,18
-100.5,18
-102,18
-103.5,18
-105,18
-106.5,18
-108,18
-109.5,18
-111,18
-112.5,18
-114,18
-115.5,18
-117,18
-118.5,18
-120,18
-121.5,18
-123,18
-124.5,18
-126,18
-127.5,18
-129,18
-130.5,18
-132,18
-133.5,18
-135,18
-136.5,18
-138,18
-139.5,18
-141,18
-142.5,18
-144,18
-145.5,18
-147,18
-148.5,18
-150,18
-49.5,16.5
-51,16.5
-52.5,16.5
-54,16.5
-55.5,16.5
-57,16.5
-58.5,16.5
-60,16.5
-61.5,16.5
-63,16.5
-64.5,16.5
-66,16.5
-67.5,16.5
-69,16.5
-70.5,16.5
-72,16.5
-73.5,16.5
-75,16.5
-76.5,16.5
-78,16.5
-79.5,16.5
-81,16.5
-82.5,16.5
-84,16.5
-85.5,16.5
-87,16.5
-88.5,16.5
-90,16.5
-91.5,16.5
-93,16.5
-94.5,16.5
-96,16.5
-97.5,16.5
-99,16.5
-100.5,16.5
-102,16.5
-103.5,16.5
-105,16.5
-106.5,16.5
-108,16.5
-109.5,16.5
-111,16.5
-112.5,16.5
-114,16.5
-115.5,16.5
-117,16.5
-118.5,16.5
-120,16.5
-121.5,16.5
-123,16.5
-124.5,16.5
-126,16.5
-127.5,16.5
-129,16.5
-130.5,16.5
-132,16.5
-133.5,16.5
-135,16.5
-136.5,16.5
-138,16.5
-139.5,16.5
-141,16.5
-142.5,16.5
-144,16.5
-145.5,16.5
-147,16.5
-148.5,16.5
-150,16.5
-49.5,15
-51,15
-52.5,15
-54,15
-55.5,15
-57,15
-58.5,15
-60,15
-61.5,15
-63,15
-64.5,15
-66,15
-67.5,15
-69,15
-70.5,15
-72,15
-73.5,15
-75,15
-76.5,15
-78,15
-79.5,15
-81,15
-82.5,15
-84,15
-85.5,15
-87,15
-88.5,15
-90,15
-91.5,15
-93,15
-94.5,15
-96,15
-97.5,15
-99,15
-100.5,15
-102,15
-103.5,15
-105,15
-106.5,15
-108,15
-109.5,15
-111,15
-112.5,15
-114,15
-115.5,15
-117,15
-118.5,15
-120,15
-121.5,15
-123,15
-124.5,15
-126,15
-127.5,15
-129,15
-130.5,15
-132,15
-133.5,15
-135,15
-136.5,15
-138,15
-139.5,15
-141,15
-142.5,15
-144,15
-145.5,15
-147,15
-148.5,15
-150,15
-49.5,13.5
-51,13.5
-52.5,13.5
-54,13.5
-55.5,13.5
-57,13.5
-58.5,13.5
-60,13.5
-61.5,13.5
-63,13.5
-64.5,13.5
-66,13.5
-67.5,13.5
-69,13.5
-70.5,13.5
-72,13.5
-73.5,13.5
-75,13.5
-76.5,13.5
-78,13.5
-79.5,13.5
-81,13.5
-82.5,13.5
-84,13.5
-85.5,13.5
-87,13.5
-88.5,13.5
-90,13.5
-91.5,13.5
-93,13.5
-94.5,13.5
-96,13.5
-97.5,13.5
-99,13.5
-100.5,13.5
-102,13.5
-103.5,13.5
-105,13.5
-106.5,13.5
-108,13.5
-109.5,13.5
-111,13.5
-112.5,13.5
-114,13.5
-115.5,13.5
-117,13.5
-118.5,13.5
-120,13.5
-121.5,13.5
-123,13.5
-124.5,13.5
-126,13.5
-127.5,13.5
-129,13.5
-130.5,13.5
-132,13.5
-133.5,13.5
-135,13.5
-136.5,13.5
-138,13.5
-139.5,13.5
-141,13.5
-142.5,13.5
-144,13.5
-145.5,13.5
-147,13.5
-148.5,13.5
-150,13.5
-49.5,12
-51,12
-52.5,12
-54,12
-55.5,12
-57,12
-58.5,12
-60,12
-61.5,12
-63,12
-64.5,12
-66,12
-67.5,12
-69,12
-70.5,12
-72,12
-73.5,12
-75,12
-76.5,12
-78,12
-79.5,12
-81,12
-82.5,12
-84,12
-85.5,12
-87,12
-88.5,12
-90,12
-91.5,12
-93,12
-94.5,12
-96,12
-97.5,12
-99,12
-100.5,12
-102,12
-103.5,12
-105,12
-106.5,12
-108,12
-109.5,12
-111,12
-112.5,12
-114,12
-115.5,12
-117,12
-118.5,12
-120,12
-121.5,12
-123,12
-124.5,12
-126,12
-127.5,12
-129,12
-130.5,12
-132,12
-133.5,12
-135,12
-136.5,12
-138,12
-139.5,12
-141,12
-142.5,12
-144,12
-145.5,12
-147,12
-148.5,12
-150,12
-49.5,10.5
-51,10.5
-52.5,10.5
-54,10.5
-55.5,10.5
-57,10.5
-58.5,10.5
-60,10.5
-61.5,10.5
-63,10.5
-64.5,10.5
-66,10.5
-67.5,10.5
-69,10.5
-70.5,10.5
-72,10.5
-73.5,10.5
-75,10.5
-76.5,10.5
-78,10.5
-79.5,10.5
-81,10.5
-82.5,10.5
-84,10.5
-85.5,10.5
-87,10.5
-88.5,10.5
-90,10.5
-91.5,10.5
-93,10.5
-94.5,10.5
-96,10.5
-97.5,10.5
-99,10.5
-100.5,10.5
-102,10.5
-103.5,10.5
-105,10.5
-106.5,10.5
-108,10.5
-109.5,10.5
-111,10.5
-112.5,10.5
-114,10.5
-115.5,10.5
-117,10.5
-118.5,10.5
-120,10.5
-121.5,10.5
-123,10.5
-124.5,10.5
-126,10.5
-127.5,10.5
-129,10.5
-130.5,10.5
-132,10.5
-133.5,10.5
-135,10.5
-136.5,10.5
-138,10.5
-139.5,10.5
-141,10.5
-142.5,10.5
-144,10.5
-145.5,10.5
-147,10.5
-148.5,10.5
-150,10.5
-49.5,9
-51,9
-52.5,9
-54,9
-55.5,9
-57,9
-58.5,9
-60,9
-61.5,9
-63,9
-64.5,9
-66,9
-67.5,9
-69,9
-70.5,9
-72,9
-73.5,9
-75,9
-76.5,9
-78,9
-79.5,9
-81,9
-82.5,9
-84,9
-85.5,9
-87,9
-88.5,9
-90,9
-91.5,9
-93,9
-94.5,9
-96,9
-97.5,9
-99,9
-100.5,9
-102,9
-103.5,9
-105,9
-106.5,9
-108,9
-109.5,9
-111,9
-112.5,9
-114,9
-115.5,9
-117,9
-118.5,9
-120,9
-121.5,9
-123,9
-124.5,9
-126,9
-127.5,9
-129,9
-130.5,9
-132,9
-133.5,9
-135,9
-136.5,9
-138,9
-139.5,9
-141,9
-142.5,9
-144,9
-145.5,9
-147,9
-148.5,9
-150,9
-49.5,7.5
-51,7.5
-52.5,7.5
-54,7.5
-55.5,7.5
-57,7.5
-58.5,7.5
-60,7.5
-61.5,7.5
-63,7.5
-64.5,7.5
-66,7.5
-67.5,7.5
-69,7.5
-70.5,7.5
-72,7.5
-73.5,7.5
-75,7.5
-76.5,7.5
-78,7.5
-79.5,7.5
-81,7.5
-82.5,7.5
-84,7.5
-85.5,7.5
-87,7.5
-88.5,7.5
-90,7.5
-91.5,7.5
-93,7.5
-94.5,7.5
-96,7.5
-97.5,7.5
-99,7.5
-100.5,7.5
-102,7.5
-103.5,7.5
-105,7.5
-106.5,7.5
-108,7.5
-109.5,7.5
-111,7.5
-112.5,7.5
-114,7.5
-115.5,7.5
-117,7.5
-118.5,7.5
-120,7.5
-121.5,7.5
-123,7.5
-124.5,7.5
-126,7.5
-127.5,7.5
-129,7.5
-130.5,7.5
-132,7.5
-133.5,7.5
-135,7.5
-136.5,7.5
-138,7.5
-139.5,7.5
-141,7.5
-142.5,7.5
-144,7.5
-145.5,7.5
-147,7.5
-148.5,7.5
-150,7.5
-49.5,6
-51,6
-52.5,6
-54,6
-55.5,6
-57,6
-58.5,6
-60,6
-61.5,6
-63,6
-64.5,6
-66,6
-67.5,6
-69,6
-70.5,6
-72,6
-73.5,6
-75,6
-76.5,6
-78,6
-79.5,6
-81,6
-82.5,6
-84,6
-85.5,6
-87,6
-88.5,6
-90,6
-91.5,6
-93,6
-94.5,6
-96,6
-97.5,6
-99,6
-100.5,6
-102,6
-103.5,6
-105,6
-106.5,6
-108,6
-109.5,6
-111,6
-112.5,6
-114,6
-115.5,6
-117,6
-118.5,6
-120,6
-121.5,6
-123,6
-124.5,6
-126,6
-127.5,6
-129,6
-130.5,6
-132,6
-133.5,6
-135,6
-136.5,6
-138,6
-139.5,6
-141,6
-142.5,6
-144,6
-145.5,6
-147,6
-148.5,6
-150,6
-49.5,4.5
-51,4.5
-52.5,4.5
-54,4.5
-55.5,4.5
-57,4.5
-58.5,4.5
-60,4.5
-61.5,4.5
-63,4.5
-64.5,4.5
-66,4.5
-67.5,4.5
-69,4.5
-70.5,4.5
-72,4.5
-73.5,4.5
-75,4.5
-76.5,4.5
-78,4.5
-79.5,4.5
-81,4.5
-82.5,4.5
-84,4.5
-85.5,4.5
-87,4.5
-88.5,4.5
-90,4.5
-91.5,4.5
-93,4.5
-94.5,4.5
-96,4.5
-97.5,4.5
-99,4.5
-100.5,4.5
-102,4.5
-103.5,4.5
-105,4.5
-106.5,4.5
-108,4.5
-109.5,4.5
-111,4.5
-112.5,4.5
-114,4.5
-115.5,4.5
-117,4.5
-118.5,4.5
-120,4.5
-121.5,4.5
-123,4.5
-124.5,4.5
-126,4.5
-127.5,4.5
-129,4.5
-130.5,4.5
-132,4.5
-133.5,4.5
-135,4.5
-136.5,4.5
-138,4.5
-139.5,4.5
-141,4.5
-142.5,4.5
-144,4.5
-145.5,4.5
-147,4.5
-148.5,4.5
-150,4.5
-49.5,3
-51,3
-52.5,3
-54,3
-55.5,3
-57,3
-58.5,3
-60,3
-61.5,3
-63,3
-64.5,3
-66,3
-67.5,3
-69,3
-70.5,3
-72,3
-73.5,3
-75,3
-76.5,3
-78,3
-79.5,3
-81,3
-82.5,3
-84,3
-85.5,3
-87,3
-88.5,3
-90,3
-91.5,3
-93,3
-94.5,3
-96,3
-97.5,3
-99,3
-100.5,3
-102,3
-103.5,3
-105,3
-106.5,3
-108,3
-109.5,3
-111,3
-112.5,3
-114,3
-115.5,3
-117,3
-118.5,3
-120,3
-121.5,3
-123,3
-124.5,3
-126,3
-127.5,3
-129,3
-130.5,3
-132,3
-133.5,3
-135,3
-136.5,3
-138,3
